,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
174,4.5,0.3,JR,4.1,.442,4.8,11.0,.281,1.8,6.3,.383,6.6,17.3,.724,5.1,7.0,32,32,6-1,"Baltimore, MD",36.7,1,1.1,2.7,Marcus Hatten,G,20.1,,3.3," 20.1 Pts, 5.3 Reb, 4.5 Ast",st-johns-ny,3.7,5.3,per_game,165
175,0.4,0.5,SR,4.0,.382,3.3,8.5,.350,0.2,0.6,.380,3.5,9.1,.672,3.8,5.6,32,32,6-6,"Bronx, NY",29.3,22,2.7,3.3,Anthony Glover,F,10.9,1998,0.9," 10.9 Pts, 6.7 Reb, 0.4 Ast",st-johns-ny,1.8,6.7,per_game,231
176,0.7,0.5,FR,2.0,.452,3.1,6.8,.000,0.0,0.1,.448,3.1,6.9,.687,1.4,2.1,32,24,6-6,"Brooklyn, NY",22.3,1,2.5,1.8,Eric King,F,7.6,,0.7," 7.6 Pts, 4.5 Reb, 0.7 Ast",st-johns-ny,1.3,4.5,per_game,230
177,1.0,0.4,SO,1.1,.463,1.3,2.8,.255,1.0,3.8,.344,2.3,6.6,.613,1.3,2.1,29,14,6-6,"Bronx, NY",20.0,23,1.3,1.8,Willie Shaw,G,6.8,,0.8," 6.8 Pts, 2.3 Reb, 1.0 Ast",st-johns-ny,1.5,2.3,per_game,190
178,1.0,0.4,SR,2.2,.507,1.2,2.3,.361,0.9,2.6,.429,2.1,4.9,.738,1.0,1.3,32,14,6-9,"Houston, TX",19.8,33,0.6,2.4,Donald Emanuel,F,6.1,,0.6," 6.1 Pts, 2.8 Reb, 1.0 Ast",st-johns-ny,1.3,2.8,per_game,230
179,0.9,0.2,SR,1.9,.474,1.5,3.1,.000,0.0,0.1,.465,1.5,3.2,.673,2.1,3.2,31,5,6-4,"Far Rockaway, NY",18.6,3,1.5,2.4,Sharif Fordham,G,5.1,,1.6," 5.1 Pts, 3.5 Reb, 0.9 Ast",st-johns-ny,1.5,3.5,per_game,200
180,0.6,0.4,SO,1.5,.446,1.8,4.0,.371,0.5,1.3,.429,2.3,5.3,.486,0.6,1.3,28,0,6-9,"Bronx, NY",18.8,25,1.5,2.0,Kyle Cuffe,F,5.6,2000,0.5," 5.6 Pts, 3.0 Reb, 0.6 Ast",st-johns-ny,1.0,3.0,per_game,243
181,0.8,0.2,JR,1.3,.412,2.4,5.7,.000,0.0,0.6,.376,2.4,6.3,.548,0.9,1.6,20,5,6-6,"Lanham, MD",15.8,15,0.9,0.9,Alpha Bangura,G,5.6,,0.6," 5.6 Pts, 2.2 Reb, 0.8 Ast",st-johns-ny,1.3,2.2,per_game,215
182,1.7,0.1,JR,1.6,.446,1.3,2.8,.143,0.1,0.4,.413,1.3,3.2,.476,0.5,1.1,20,13,6-4,"Brooklyn, NY",16.3,14,0.9,1.5,Andre Stanley,G,3.2,,1.0," 3.2 Pts, 2.5 Reb, 1.7 Ast",st-johns-ny,1.4,2.5,per_game,204
183,0.3,0.8,JR,1.2,.643,0.9,1.5,,0.0,0.0,.643,0.9,1.5,.563,0.5,0.8,19,9,6-11,"Winchendon, MA",15.2,4,1.4,2.2,Abe Keita,C,2.4,,0.6," 2.4 Pts, 2.6 Reb, 0.3 Ast",st-johns-ny,0.4,2.6,per_game,222
184,0.8,0.0,FR,0.6,.364,0.4,1.1,.375,0.1,0.3,.366,0.5,1.4,.727,0.3,0.4,29,3,6-1,"Amityville, NY",8.1,2,0.3,0.8,Tristan Smith,G,1.4,,0.6," 1.4 Pts, 0.9 Reb, 0.8 Ast",st-johns-ny,0.9,0.9,per_game,185
185,0.1,0.7,SO,0.8,.500,0.7,1.5,,0.0,0.0,.500,0.7,1.5,.769,0.7,0.9,15,9,6-11,"Rockville, MD",7.1,44,0.8,1.3,Mohamed Diakite,C,2.1,2000,0.1," 2.1 Pts, 1.6 Reb, 0.1 Ast",st-johns-ny,0.7,1.6,per_game,235
186,0.0,0.8,SO,0.4,.250,0.2,0.9,,0.0,0.0,.250,0.2,0.9,.750,0.3,0.4,9,0,7-3,"Norfolk, VA",4.8,52,0.8,1.0,Curtis Johnson,C,0.8,,0.0," 0.8 Pts, 1.2 Reb, 0.0 Ast",st-johns-ny,0.2,1.2,per_game,308
187,0.2,0.0,JR,0.1,.000,0.0,0.1,.000,0.0,0.2,.000,0.0,0.3,.750,0.3,0.4,9,0,6-1,"New York, NY",1.8,11,0.1,0.0,Jon Scheiman,G,0.3,,0.0," 0.3 Pts, 0.2 Reb, 0.2 Ast",st-johns-ny,0.2,0.2,per_game,178
188,0.0,0.0,JR,0.0,1.000,0.5,0.5,.000,0.0,0.5,.500,0.5,1.0,,0.0,0.0,2,0,6-3,,2.0,55,0.0,0.0,Danny Bovain,G,1.0,,0.0," 1.0 Pts, 0.0 Reb, 0.0 Ast",st-johns-ny,0.0,0.0,per_game,0
189,3.0,0.2,JR,2.1,.475,3.2,6.8,.374,1.9,5.1,.432,5.1,11.8,.742,3.7,4.9,36,36,6-2,"Mt. Vernon, IL",31.4,33,0.4,2.1,Kent Williams,G,15.8,,0.9," 15.8 Pts, 2.6 Reb, 3.0 Ast",southern-illinois,1.5,2.6,per_game,180
190,1.7,2.4,SR,4.5,.604,5.8,9.6,,0.0,0.0,.604,5.8,9.6,.416,2.2,5.3,36,35,6-6,"Woodbridge, VA",26.6,15,2.6,3.3,Rolan Roberts,C,13.8,,1.1," 13.8 Pts, 7.1 Reb, 1.7 Ast",southern-illinois,1.8,7.1,per_game,240
191,1.3,0.6,JR,4.8,.481,4.6,9.5,.000,0.0,0.1,.478,4.6,9.6,.589,3.1,5.3,36,35,6-8,"Indianapolis, IN",25.9,23,2.9,2.4,Jermaine Dearman,F,12.3,,0.8," 12.3 Pts, 7.7 Reb, 1.3 Ast",southern-illinois,2.2,7.7,per_game,220
192,2.1,0.5,FR,2.5,.428,1.9,4.4,.404,1.3,3.2,.418,3.2,7.6,.786,1.8,2.3,36,1,6-3,"St. Louis, MO",23.0,1,1.6,1.8,Darren Brooks,G,9.4,,1.2," 9.4 Pts, 4.1 Reb, 2.1 Ast",southern-illinois,1.3,4.1,per_game,205
193,2.3,0.4,FR,3.0,.490,2.0,4.0,.400,0.7,1.8,.462,2.7,5.8,.741,1.2,1.6,36,36,6-3,"Fairview Heights, IL",26.7,25,1.5,2.6,Stetson Hairston,G,7.3,,1.3," 7.3 Pts, 4.5 Reb, 2.3 Ast",southern-illinois,2.3,4.5,per_game,220
194,3.3,0.0,SR,1.9,.532,0.7,1.3,.390,1.1,2.9,.434,1.8,4.2,.733,1.2,1.7,36,36,6-0,"Mexico, MO",26.5,2,0.3,2.9,Marcus Belcher,G,6.0,,1.3," 6.0 Pts, 2.2 Reb, 3.3 Ast",southern-illinois,1.9,2.2,per_game,185
195,0.6,0.2,JR,2.0,.475,0.8,1.6,.338,0.7,2.1,.397,1.5,3.8,.667,0.8,1.2,36,0,6-9,"Plano, IL",12.9,13,0.7,2.1,Brad Korn,F,4.5,,0.2," 4.5 Pts, 2.7 Reb, 0.6 Ast",southern-illinois,0.7,2.7,per_game,195
196,0.6,0.2,SR,1.1,.411,0.8,2.0,.333,0.3,1.0,.385,1.2,3.0,.450,0.3,0.6,36,0,6-6,"Savannah, GA",10.6,4,0.9,0.9,Tyrese Buie,F,2.9,,0.3," 2.9 Pts, 2.0 Reb, 0.6 Ast",southern-illinois,0.8,2.0,per_game,210
197,0.3,0.3,SO,1.6,.447,1.0,2.2,.000,0.0,0.1,.430,1.0,2.3,.541,0.6,1.1,34,1,6-7,"Calumet City, IL",12.8,11,1.2,2.0,Sylvester Willis,F,2.6,,0.2," 2.6 Pts, 2.8 Reb, 0.3 Ast",southern-illinois,0.9,2.8,per_game,225
198,0.0,0.0,JR,0.4,.429,0.3,0.6,.143,0.1,0.6,.286,0.3,1.2,.800,0.7,0.8,12,0,5-9,"Pontiac, MI",3.6,32,0.2,0.5,David McGlown,G,1.4,,0.0," 1.4 Pts, 0.6 Reb, 0.0 Ast",southern-illinois,0.4,0.6,per_game,160
199,0.1,0.2,SR,0.3,.444,0.3,0.6,.000,0.0,0.1,.400,0.3,0.6,.333,0.2,0.6,16,0,6-6,"Chicago, IL",4.2,44,0.2,0.9,Jason Ward,F,0.7,,0.1," 0.7 Pts, 0.5 Reb, 0.1 Ast",southern-illinois,0.2,0.5,per_game,210
200,0.4,0.0,JR,0.2,.500,0.3,0.5,.000,0.0,0.8,.200,0.3,1.4,,0.0,0.0,11,0,6-0,"Tell City, IN",3.9,40,0.0,0.2,David Carney,G,0.5,,0.2," 0.5 Pts, 0.2 Reb, 0.4 Ast",southern-illinois,0.5,0.2,per_game,170
201,0.0,0.0,SO,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,6-8,"Washington, MO",,21,0.0,0.0,Josh Warren,C,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",southern-illinois,0.0,0.0,per_game,255
202,,,,,,,,,,,,,,,,,,,,,,,,,Matt Miller,,,,,,southern-illinois,,,per_game,
203,1.7,1.5,SR,6.4,.494,7.3,14.9,.500,0.0,0.1,.494,7.4,14.9,.624,4.3,6.9,32,31,6-7,"Fairview, OH",37.6,50,3.1,3.1,Sam Clancy,F,19.1,1998,1.8," 19.1 Pts, 9.4 Reb, 1.7 Ast",southern-california,1.7,9.4,per_game,240
204,5.8,0.0,SR,1.8,.419,1.7,4.0,.329,1.8,5.3,.368,3.4,9.3,.805,3.9,4.8,32,31,5-9,"Los Angeles, CA",31.8,5,0.5,2.5,Brandon Granville,G,12.5,,1.7," 12.5 Pts, 2.3 Reb, 5.8 Ast",southern-california,2.5,2.3,per_game,175
205,1.3,0.3,SR,4.8,.428,2.5,5.8,.405,1.9,4.8,.418,4.4,10.6,.831,1.5,1.8,32,27,6-7,"Los Angeles, CA",32.1,34,2.7,2.4,David Bluthenthal,F,12.3,,1.1," 12.3 Pts, 7.4 Reb, 1.3 Ast",southern-california,1.6,7.4,per_game,220
206,1.8,0.3,FR,2.6,.509,3.6,7.1,.324,1.1,3.3,.450,4.7,10.3,.647,1.4,2.1,32,28,6-2,"Torrance, CA",27.7,22,1.8,2.9,Errick Craven,G,11.8,2001,2.1," 11.8 Pts, 4.4 Reb, 1.8 Ast",southern-california,1.9,4.4,per_game,205
207,1.8,0.1,SO,2.0,.523,2.2,4.1,.386,1.1,2.8,.468,3.3,7.0,.716,1.9,2.6,31,5,6-5,,22.5,33,1.3,1.9,Desmon Farmer,G,9.5,2000,0.8," 9.5 Pts, 3.3 Reb, 1.8 Ast",southern-california,1.2,3.3,per_game,220
208,0.4,0.7,FR,1.3,.488,2.0,4.0,.000,0.0,0.0,.485,2.0,4.1,.765,0.4,0.5,32,3,6-11,"Ridgecrest, CA",13.4,21,0.9,2.2,Rory O'Neil,C,4.3,,0.3," 4.3 Pts, 2.3 Reb, 0.4 Ast",southern-california,0.5,2.3,per_game,240
209,0.7,0.6,SO,0.9,.495,1.6,3.2,.000,0.0,0.2,.471,1.6,3.4,.429,0.5,1.2,30,7,6-7,"Moreno Valley, CA",11.7,31,0.9,1.7,Jerry Dupree,F,3.7,,0.4," 3.7 Pts, 1.8 Reb, 0.7 Ast",southern-california,0.9,1.8,per_game,200
210,1.6,0.0,JR,0.6,.500,0.5,0.9,.240,0.2,0.8,.377,0.7,1.8,.765,0.4,0.6,30,1,6-1,"Albany, GA",11.7,4,0.2,0.6,Robert Hutchinson,G,2.0,,0.5," 2.0 Pts, 0.8 Reb, 1.6 Ast",southern-california,0.7,0.8,per_game,185
211,0.5,0.5,JR,1.8,.500,1.0,2.0,,0.0,0.0,.500,1.0,2.0,.714,0.3,0.4,20,18,6-11,,10.4,15,1.2,1.7,Kostas Charissis,C,2.3,,0.0," 2.3 Pts, 2.9 Reb, 0.5 Ast",southern-california,0.7,2.9,per_game,260
212,0.2,0.1,SR,0.3,.250,0.1,0.2,.276,0.4,1.5,.273,0.5,1.7,.643,0.5,0.7,19,2,6-3,"Denver, CO",3.7,14,0.3,0.3,Gennaro Busterna,G,1.8,,0.3," 1.8 Pts, 0.5 Reb, 0.2 Ast",southern-california,0.1,0.5,per_game,205
213,0.2,0.1,FR,0.4,.429,0.4,1.0,.000,0.0,0.1,.391,0.4,1.0,.600,0.1,0.2,22,4,6-8,"Oxnard, CA",5.1,2,0.5,0.9,Nick Curtis,F,1.0,,0.1," 1.0 Pts, 0.8 Reb, 0.2 Ast",southern-california,0.4,0.8,per_game,225
214,1.0,0.2,FR,0.6,.077,0.1,1.0,,0.0,0.0,.077,0.1,1.0,.667,0.2,0.2,13,0,6-2,"Torrance, CA",6.5,24,0.0,1.2,Derrick Craven,G,0.3,,0.5," 0.3 Pts, 0.6 Reb, 1.0 Ast",southern-california,0.9,0.6,per_game,215
215,0.0,0.0,SO,0.0,.500,1.0,2.0,,0.0,0.0,.500,1.0,2.0,.500,1.0,2.0,1,0,6-7,"Redondo Beach, CA",1.0,34,0.0,0.0,Joe Buck,F,3.0,,0.0," 3.0 Pts, 0.0 Reb, 0.0 Ast",southern-california,0.0,0.0,per_game,210
216,0.1,0.1,SO,0.6,.000,0.0,0.2,.000,0.0,0.1,.000,0.0,0.3,.333,0.1,0.3,9,3,6-8,"Calabasas, CA",3.8,4,0.3,1.1,Gregg Guenther,F,0.1,,0.0," 0.1 Pts, 0.9 Reb, 0.1 Ast",southern-california,0.3,0.9,per_game,255
217,0.0,0.0,SO,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,6-0,"Palos Verdes, CA",2.0,11,0.0,0.0,Peter McClaslin,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",southern-california,0.0,0.0,per_game,175
218,0.0,0.0,SO,0.5,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2,0,,"Canfield, OH",1.5,3,0.5,1.0,Anthony Saadey,,0.0,,0.0," 0.0 Pts, 1.0 Reb, 0.0 Ast",southern-california,1.0,1.0,per_game,180
219,2.0,0.4,SR,5.8,.449,3.7,8.2,.382,2.8,7.2,.418,6.4,15.4,.824,4.3,5.2,36,36,6-6,"Brooklyn, NY",35.1,24,1.4,3.1,Dwayne Archbold,G,19.9,,0.9," 19.9 Pts, 7.2 Reb, 2.0 Ast",siena,3.1,7.2,per_game,190
220,3.1,0.7,SO,2.7,.500,2.7,5.5,.311,1.0,3.1,.432,3.7,8.6,.814,2.7,3.3,34,23,6-7,,26.9,3,1.0,3.0,Prosper Karangwa,G,11.1,,1.2," 11.1 Pts, 3.7 Reb, 3.1 Ast",siena,2.7,3.7,per_game,185
221,2.7,0.2,SO,2.6,.383,2.1,5.4,.324,0.7,2.2,.366,2.8,7.6,.780,2.5,3.2,31,11,6-1,"Buffalo, NY",27.1,1,0.6,1.6,Mark Price,G,8.8,,0.5," 8.8 Pts, 3.2 Reb, 2.7 Ast",siena,2.5,3.2,per_game,190
222,1.1,1.1,SO,3.3,.469,1.9,4.1,.333,0.3,0.8,.448,2.2,4.8,.629,1.7,2.7,36,27,6-9,"Lakewood, NY",23.7,34,1.8,2.5,Justin Miller,C,6.3,,0.5," 6.3 Pts, 5.0 Reb, 1.1 Ast",siena,1.5,5.0,per_game,230
223,0.9,0.5,SR,1.7,.591,1.1,1.9,.404,1.3,3.1,.474,2.4,5.0,.833,0.4,0.5,35,17,6-6,"New Hartford, NY",19.9,2,1.0,2.5,Andy Cavo,G,6.4,,0.6," 6.4 Pts, 2.7 Reb, 0.9 Ast",siena,0.7,2.7,per_game,210
224,1.0,1.1,SR,3.5,.468,2.4,5.2,.333,0.1,0.2,.463,2.5,5.4,.746,1.7,2.3,27,15,6-9,"Richland, NJ",21.1,33,1.6,2.6,James Clinton,F,6.9,,0.5," 6.9 Pts, 5.0 Reb, 1.0 Ast",siena,1.3,5.0,per_game,200
225,0.8,0.1,SO,1.4,.505,1.5,2.9,.333,0.6,1.8,.440,2.1,4.7,.525,0.6,1.2,34,7,6-9,"New Britain, CT",19.4,20,0.9,1.9,Austin Andrews,F,5.3,,0.5," 5.3 Pts, 2.3 Reb, 0.8 Ast",siena,1.1,2.3,per_game,205
226,1.4,0.1,FR,1.7,.418,1.2,2.8,.229,0.3,1.4,.356,1.5,4.2,.754,1.3,1.7,35,18,6-3,"Tyler, TX",19.0,25,0.5,1.6,Tommy Mitchell,G,4.6,,0.6," 4.6 Pts, 2.2 Reb, 1.4 Ast",siena,1.4,2.2,per_game,180
227,0.2,0.2,FR,1.6,.410,0.8,1.8,,0.0,0.0,.410,0.8,1.8,.605,0.7,1.2,33,21,6-10,"Broadalbin, NY",11.2,45,0.6,1.8,Brent Sniezyk,C,2.2,,0.2," 2.2 Pts, 2.2 Reb, 0.2 Ast",siena,0.7,2.2,per_game,275
228,0.4,0.1,JR,1.1,.455,0.6,1.2,.182,0.1,0.8,.345,0.7,2.0,.565,0.5,0.9,27,0,6-9,"Chambersburg, PA",11.4,15,0.7,1.5,Michael Buhrman,F,2.0,,0.1," 2.0 Pts, 1.9 Reb, 0.4 Ast",siena,0.8,1.9,per_game,235
229,0.4,0.2,SO,1.0,.273,0.3,0.9,.333,0.2,0.6,.297,0.5,1.5,.786,0.5,0.6,24,4,6-4,"Colonie, NY",9.7,22,0.5,1.0,J.J. Harvey,G,1.6,,0.4," 1.6 Pts, 1.5 Reb, 0.4 Ast",siena,0.7,1.5,per_game,200
230,0.1,0.0,SR,0.3,.333,0.1,0.3,1.000,0.1,0.1,.500,0.2,0.4,,0.0,0.0,9,1,6-10,"Boston, MA",1.9,50,0.1,0.2,Dale Taylor,C,0.6,,0.0," 0.6 Pts, 0.4 Reb, 0.1 Ast",siena,0.2,0.4,per_game,215
231,0.0,0.0,FR,0.0,.333,0.1,0.4,.000,0.0,0.1,.250,0.1,0.6,,0.0,0.0,7,0,6-3,"New Hartford, NY",0.6,40,0.1,0.4,Phil Cavo,G,0.3,,0.0," 0.3 Pts, 0.1 Reb, 0.0 Ast",siena,0.0,0.1,per_game,185
232,0.0,0.0,FR,0.2,.500,0.2,0.3,,0.0,0.0,.500,0.2,0.3,,0.0,0.0,6,0,6-8,"Loudonville, NY",1.3,44,0.2,0.5,Gary Holle,F,0.3,,0.0," 0.3 Pts, 0.3 Reb, 0.0 Ast",siena,0.2,0.3,per_game,205
233,1.7,1.0,SR,6.3,.539,6.3,11.7,.300,0.4,1.2,.516,6.7,12.9,.635,3.2,5.1,33,32,6-9,"Chicago, IL",32.3,23,2.7,2.5,Randy Holcomb,F,16.9,,0.7," 16.9 Pts, 9.0 Reb, 1.7 Ast",san-diego-state,3.5,9.0,per_game,225
234,3.4,0.3,JR,3.0,.466,4.7,10.2,.358,0.9,2.5,.445,5.6,12.6,.710,3.6,5.1,33,32,6-5,"Los Angeles, CA",34.5,4,1.0,1.6,Tony Bland,G,15.7,1998,1.0," 15.7 Pts, 4.0 Reb, 3.4 Ast",san-diego-state,2.9,4.0,per_game,192
235,1.8,0.3,SR,2.8,.517,3.6,7.0,.410,2.3,5.6,.470,5.9,12.6,.677,3.0,4.4,29,26,6-2,"Los Angeles, CA",31.7,5,0.8,2.1,Al Faux,G,17.0,,1.4," 17.0 Pts, 3.6 Reb, 1.8 Ast",san-diego-state,2.1,3.6,per_game,178
236,0.5,0.2,JR,2.2,.524,3.9,7.5,,0.0,0.0,.524,3.9,7.5,.728,2.8,3.8,33,28,6-9,"Washington, DC",22.2,30,2.2,3.4,Mike Mackell,C,10.6,,0.5," 10.6 Pts, 4.4 Reb, 0.5 Ast",san-diego-state,1.7,4.4,per_game,241
237,2.8,0.1,JR,1.5,.469,0.5,1.0,.390,0.7,1.8,.418,1.2,2.8,.488,0.6,1.2,33,19,5-10,"Norwalk, CA",25.1,1,0.3,2.5,Deandre Moore,G,3.6,,1.0," 3.6 Pts, 1.9 Reb, 2.8 Ast",san-diego-state,1.4,1.9,per_game,179
238,2.1,0.4,SR,1.5,.667,1.2,1.8,.100,0.0,0.3,.582,1.3,2.2,.600,0.8,1.3,31,14,6-7,"Amarillo, TX",14.2,2,0.7,2.4,Brandon Smith,F,3.3,,1.1," 3.3 Pts, 2.2 Reb, 2.1 Ast",san-diego-state,1.5,2.2,per_game,215
239,0.9,0.4,SO,2.1,.447,1.2,2.6,.000,0.0,0.2,.418,1.2,2.8,.593,0.5,0.8,33,3,6-9,"San Diego, CA",13.6,3,1.0,2.1,Chris Walton,F,2.8,,0.5," 2.8 Pts, 3.1 Reb, 0.9 Ast",san-diego-state,0.7,3.1,per_game,218
240,0.2,0.9,SO,2.0,.561,1.1,2.0,,0.0,0.0,.561,1.1,2.0,.500,0.2,0.4,33,0,6-8,"Carson, CA",11.0,34,1.1,2.1,Aerick Sanders,F,2.5,,0.5," 2.5 Pts, 3.1 Reb, 0.2 Ast",san-diego-state,0.6,3.1,per_game,196
241,0.7,0.1,SR,1.4,.436,0.8,1.8,.000,0.0,0.0,.429,0.8,1.8,.655,0.6,0.9,31,8,6-7,"Tulare, CA",14.9,33,0.9,1.5,Myron Epps,F,2.2,,0.0," 2.2 Pts, 2.3 Reb, 0.7 Ast",san-diego-state,1.0,2.3,per_game,221
242,0.5,0.1,SR,0.2,.375,0.2,0.5,.281,0.5,1.9,.300,0.7,2.4,.667,0.4,0.5,17,2,6-5,,8.3,10,0.1,0.9,Karlo Kovacic,G,2.3,,0.2," 2.3 Pts, 0.3 Reb, 0.5 Ast",san-diego-state,0.5,0.3,per_game,196
243,0.4,0.2,FR,0.7,.400,0.3,0.8,.333,0.3,0.9,.364,0.6,1.7,.250,0.1,0.2,20,0,6-4,"Los Angeles, CA",6.0,0,0.3,1.1,Tommy Johnson,G,1.6,,0.2," 1.6 Pts, 0.9 Reb, 0.4 Ast",san-diego-state,0.2,0.9,per_game,192
244,0.2,0.0,SO,0.4,.000,0.0,1.0,1.000,0.2,0.2,.167,0.2,1.2,,0.0,0.0,5,0,6-2,"Anaheim, CA",2.0,32,0.2,0.2,Ben Wardrop,G,0.6,,0.0," 0.6 Pts, 0.6 Reb, 0.2 Ast",san-diego-state,0.4,0.6,per_game,190
245,7.2,0.5,JR,4.0,.523,2.9,5.5,.356,2.7,7.5,.427,5.5,13.0,.442,1.9,4.2,35,35,6-0,"East Orange, NJ",36.7,20,0.8,2.5,Brandin Knight,G,15.6,,2.3," 15.6 Pts, 4.8 Reb, 7.2 Ast",pittsburgh,3.2,4.8,per_game,180
246,2.2,0.5,SO,3.1,.645,2.9,4.4,.313,1.6,5.2,.466,4.5,9.6,.809,1.6,1.9,35,35,6-3,"Buffalo, NY",34.3,1,0.5,1.3,Julius Page,G,12.2,,0.5," 12.2 Pts, 3.6 Reb, 2.2 Ast",pittsburgh,1.6,3.6,per_game,191
247,1.9,0.3,JR,3.2,.516,2.0,3.8,.333,1.2,3.7,.426,3.2,7.5,.814,3.5,4.2,33,33,6-8,,31.2,5,2.2,2.4,Donatas Zavackas,F,11.1,,0.4," 11.1 Pts, 5.4 Reb, 1.9 Ast",pittsburgh,1.8,5.4,per_game,238
248,2.3,0.5,SO,3.5,.555,3.6,6.5,.167,0.1,0.7,.518,3.7,7.2,.625,1.7,2.7,35,34,6-4,"Lexington, KY",29.5,4,2.6,2.0,Jaron Brown,G,9.3,,1.4," 9.3 Pts, 6.1 Reb, 2.3 Ast",pittsburgh,2.3,6.1,per_game,229
249,0.8,1.1,JR,2.6,.570,3.4,5.9,,0.0,0.0,.570,3.4,5.9,.612,1.8,2.9,35,1,6-6,"Pensacola, FL",18.1,50,2.1,3.3,Ontario Lett,F,8.5,,0.6," 8.5 Pts, 4.6 Reb, 0.8 Ast",pittsburgh,1.4,4.6,per_game,265
250,0.5,0.4,FR,2.0,.570,2.1,3.7,.375,0.1,0.3,.557,2.2,4.0,.471,0.8,1.8,29,4,6-7,"Williamsport, PA",13.0,2,1.5,2.0,Chevon Troutman,F,5.3,,0.7," 5.3 Pts, 3.5 Reb, 0.5 Ast",pittsburgh,0.7,3.5,per_game,240
251,1.3,0.5,SR,1.7,.400,1.1,2.7,.295,0.4,1.3,.367,1.5,4.0,.604,0.9,1.5,35,1,6-5,"Monticello, FL",17.2,15,1.1,1.3,Chad Johnson,G,4.2,,0.6," 4.2 Pts, 2.8 Reb, 1.3 Ast",pittsburgh,1.3,2.8,per_game,215
252,0.1,0.6,SO,2.3,.542,1.7,3.1,,0.0,0.0,.542,1.7,3.1,.462,0.7,1.5,35,32,6-10,"Oliver Springs, TN",15.7,55,1.0,2.0,Toree Morris,C,4.0,,0.2," 4.0 Pts, 3.3 Reb, 0.1 Ast",pittsburgh,0.9,3.3,per_game,282
253,0.5,0.3,FR,1.3,.536,0.9,1.8,.214,0.2,0.9,.429,1.1,2.6,.400,0.3,0.8,32,0,6-11,"Queens, NY",9.7,21,0.4,0.8,Mark McCarroll,F,2.8,,0.1," 2.8 Pts, 1.8 Reb, 0.5 Ast",pittsburgh,0.9,1.8,per_game,220
254,0.6,0.0,FR,0.7,.571,0.4,0.7,.200,0.1,0.5,.417,0.5,1.3,.583,0.4,0.6,19,0,6-4,"Glenshaw, PA",5.9,3,0.0,0.6,Yuri Demetris,G,1.5,,0.2," 1.5 Pts, 0.7 Reb, 0.6 Ast",pittsburgh,0.5,0.7,per_game,220
255,0.2,0.0,SO,0.3,.500,0.1,0.2,1.000,0.1,0.1,.667,0.2,0.3,.000,0.0,0.4,11,0,6-5,"McKees Rocks, PA",1.3,23,0.2,0.1,Gino Federico,G,0.5,,0.1," 0.5 Pts, 0.5 Reb, 0.2 Ast",pittsburgh,0.0,0.5,per_game,215
256,0.3,0.0,SO,0.3,1.000,0.3,0.3,.000,0.0,0.3,.500,0.3,0.7,,0.0,0.0,3,0,6-0,"Plum, PA",1.0,0,0.0,0.0,Carlo Dorazio,G,0.7,,0.0," 0.7 Pts, 0.3 Reb, 0.3 Ast",pittsburgh,0.0,0.3,per_game,173
257,2.6,0.3,JR,5.0,.501,5.9,11.8,.143,0.1,0.7,.481,6.0,12.5,.759,2.7,3.6,30,29,6-6,"Riverside, CA",32.5,32,2.5,2.5,Jimmy Miggins,F,14.9,,1.3," 14.9 Pts, 7.5 Reb, 2.6 Ast",pepperdine,2.5,7.5,per_game,190
258,1.6,0.3,FR,2.1,.530,3.1,5.9,.349,2.0,5.6,.441,5.1,11.5,.656,0.7,1.0,31,25,6-5,"Dallas, TX",29.7,21,1.5,1.6,Terrance Johnson,G,12.8,,0.7," 12.8 Pts, 3.6 Reb, 1.6 Ast",pepperdine,1.3,3.6,per_game,197
259,0.8,0.3,JR,3.1,.536,3.2,5.9,.358,1.1,3.1,.475,4.3,9.0,.774,1.5,2.0,31,27,6-7,"Portland, OR",25.1,34,2.0,2.9,Boomer Brazzle,F,11.2,,1.2," 11.2 Pts, 5.1 Reb, 0.8 Ast",pepperdine,1.6,5.1,per_game,210
260,3.8,0.0,JR,1.8,.444,1.9,4.3,.506,1.6,3.1,.469,3.4,7.3,.769,3.2,4.2,29,25,6-0,"Mission Hills, CA",26.3,1,0.4,2.2,Devin Montgomery,G,11.7,,1.0," 11.7 Pts, 2.2 Reb, 3.8 Ast",pepperdine,3.0,2.2,per_game,180
261,1.7,0.0,SR,1.7,.489,1.4,2.9,.369,1.7,4.5,.416,3.1,7.5,.707,1.3,1.9,31,12,6-3,"Portland, OR",19.7,11,0.3,2.3,Craig Lewis,G,9.2,,1.2," 9.2 Pts, 2.0 Reb, 1.7 Ast",pepperdine,1.4,2.0,per_game,185
