,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,g,losses,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace,pts,school_name,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,win_loss_pct,wins,wins_conf,wins_home,wins_visitor
38,52.8,12.6,.543,.407,.238,.330,37,8,6,1,5,111.0,2629,31.0,71.0,2948,Oklahoma,11.14,19.76,9.3,15.8,51.4,.573,.784,29,12,14,7
39,53.3,9.7,.499,.319,.250,.373,32,13,9,3,7,105.1,2244,29.2,68.4,2301,Oregon State,9.26,10.39,10.8,14.3,48.3,.530,.594,19,9,12,4
40,49.7,15.3,.525,.340,.291,.406,38,7,4,0,5,112.8,2614,34.2,69.5,2990,Oregon,8.64,18.05,10.4,13.9,52.4,.562,.816,31,14,18,5
41,62.3,10.0,.511,.307,.269,.357,33,12,9,4,6,112.2,2220,36.9,66.4,2476,Pittsburgh,8.75,15.47,7.3,14.6,55.2,.551,.636,21,9,15,3
42,62.4,8.9,.480,.371,.270,.373,35,11,8,4,4,104.4,2455,30.3,69.8,2577,Providence,8.46,11.94,9.3,13.9,49.4,.523,.686,24,10,13,7
43,64.1,11.7,.536,.358,.263,.354,35,9,6,1,5,113.5,2281,34.5,67.9,2726,Purdue,7.46,20.17,6.1,14.9,57.3,.571,.743,26,12,17,5
44,54.7,9.2,.512,.356,.268,.374,36,8,5,4,2,109.6,2522,27.9,70.2,2780,Saint Joseph's,4.93,12.10,7.3,12.3,51.9,.548,.778,28,13,12,10
45,51.0,11.4,.498,.297,.266,.404,34,9,6,3,4,104.5,2305,34.7,70.7,2522,Seton Hall,8.28,14.66,10.4,16.4,52.4,.529,.735,25,12,13,7
46,43.4,6.6,.515,.367,.298,.402,34,8,4,0,7,110.8,2316,32.5,68.8,2591,South Dakota State,-1.22,5.44,7.2,14.7,53.7,.558,.765,26,12,13,8
47,51.3,12.5,.522,.322,.237,.351,34,13,9,2,7,109.4,2537,32.1,72.5,2737,Southern California,7.64,13.52,8.6,14.3,51.1,.549,.618,21,9,16,3
48,41.9,9.7,.496,.298,.247,.369,35,13,7,1,10,104.2,2406,28.9,69.5,2534,Southern,-9.37,-7.68,10.6,14.0,49.0,.527,.629,22,11,12,6
49,65.3,10.2,.545,.365,.253,.345,34,6,0,0,4,115.3,2153,34.6,69.6,2728,Stephen F. Austin,-5.47,9.23,13.1,14.8,51.9,.577,.824,28,18,14,9
50,58.0,12.1,.524,.300,.215,.320,33,7,2,1,5,112.0,2115,36.0,67.8,2515,Stony Brook,-5.28,3.75,9.1,14.2,55.4,.548,.788,26,14,15,11
51,55.8,12.6,.501,.421,.243,.354,37,14,9,4,7,106.7,2409,33.4,64.9,2589,Syracuse,9.75,14.62,12.4,15.3,49.3,.533,.622,23,9,13,3
52,54.1,7.8,.470,.375,.182,.266,33,12,4,3,4,102.4,2230,29.1,65.8,2267,Temple,6.57,7.69,7.8,11.8,49.3,.498,.636,21,14,11,8
53,61.8,10.5,.512,.373,.256,.381,37,9,5,1,5,109.6,2458,33.8,68.8,2828,Texas A&M,8.45,18.45,10.1,14.3,53.0,.542,.757,28,13,17,5
54,53.2,11.8,.500,.304,.314,.422,32,13,9,3,7,106.7,2236,31.2,66.7,2305,Texas Tech,10.25,12.41,8.8,15.5,50.1,.547,.594,19,9,14,3
55,46.3,11.6,.494,.361,.263,.394,33,13,7,3,5,106.1,2253,30.7,66.8,2355,Texas,11.71,14.80,7.5,13.2,49.1,.526,.606,20,11,14,5
56,53.0,7.7,.503,.363,.268,.395,32,12,6,3,5,106.1,2227,27.8,68.8,2356,Tulsa,5.76,9.79,9.7,13.6,48.7,.536,.625,20,12,12,6
57,57.0,9.9,.557,.373,.276,.382,36,9,5,1,5,112.5,2502,30.2,67.7,2778,Utah,8.79,15.50,8.1,16.0,53.2,.588,.750,27,13,16,5
58,56.8,12.9,.529,.380,.276,.398,33,14,7,2,9,109.0,2225,27.2,69.2,2506,Vanderbilt,8.68,17.20,6.0,14.7,50.8,.561,.576,19,11,14,3
59,58.7,9.7,.561,.427,.267,.341,40,5,2,1,2,115.4,2543,28.0,67.3,3118,Villanova,9.71,24.08,10.4,14.4,51.2,.597,.875,35,16,15,10
60,51.0,9.8,.510,.333,.223,.322,36,11,4,2,4,109.7,2440,32.6,69.9,2781,Virginia Commonwealth,4.35,13.83,12.2,13.6,52.0,.539,.694,25,14,15,7
61,57.2,10.2,.548,.284,.241,.321,37,8,5,0,6,115.0,2222,29.8,61.5,2626,Virginia,11.12,22.04,8.7,13.2,53.2,.580,.784,29,13,15,5
62,52.5,7.7,.559,.416,.294,.436,35,9,3,1,7,109.4,2344,26.5,68.6,2662,Weber State,-5.13,0.18,7.2,16.9,52.6,.585,.743,26,15,13,6
63,54.1,8.5,.498,.306,.311,.462,35,9,5,2,4,110.3,2335,41.9,70.7,2749,West Virginia,9.78,21.61,13.8,16.3,56.1,.536,.743,26,13,13,7
64,56.4,11.6,.490,.381,.272,.380,35,9,2,1,3,108.8,2066,31.7,66.1,2535,Wichita State,4.24,17.39,10.9,12.7,53.1,.531,.743,26,16,14,9
65,49.0,8.6,.485,.342,.267,.380,35,13,6,5,5,105.1,2233,33.0,64.1,2373,Wisconsin,9.40,13.40,9.1,14.6,52.3,.524,.629,22,12,13,6
66,59.1,8.4,.514,.342,.305,.417,34,6,4,1,3,111.2,2392,35.2,72.4,2737,Xavier,8.43,18.58,10.0,14.8,54.9,.556,.824,28,14,15,8
67,56.9,12.6,.526,.309,.276,.413,30,7,1,0,6,111.5,1914,39.4,66.9,2248,Yale,-1.03,9.08,8.4,16.4,57.8,.555,.767,23,13,12,9
