,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,high_school,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
714,0.9,0.1,JR,1.1,.429,0.2,0.4,.414,1.3,3.1,.415,1.4,3.4,.750,0.6,0.8,19,1,6-0,Pacific Hills,"Los Angeles, CA",13.7,21,0.5,1.4,Jahmel Taylor,G,4.7,,0.5," 4.7 Pts, 1.5 Reb, 0.9 Ast",fresno-state,0.3,1.5,per_game,175
715,1.1,0.1,JR,1.3,.259,0.2,0.9,.167,0.1,0.6,.222,0.3,1.5,.667,0.9,1.4,31,0,6-2,Archbishop Shaw HS (LA),"New Orleans, LA",14.0,15,0.3,1.6,Lionel Ellison III,G,1.6,,0.5," 1.6 Pts, 1.6 Reb, 1.1 Ast",fresno-state,0.6,1.6,per_game,195
716,0.3,0.1,FR,0.9,.500,0.1,0.1,.357,0.3,0.8,.375,0.4,0.9,.400,0.1,0.3,17,4,6-6,Trinity International HS,"Las Vegas, NV",9.7,20,0.1,1.1,Sam Bittner,G,1.1,,0.2," 1.1 Pts, 1.0 Reb, 0.3 Ast",fresno-state,0.1,1.0,per_game,210
717,0.1,0.0,FR,0.4,.333,0.1,0.4,,0.0,0.0,.333,0.1,0.4,,0.0,0.0,7,0,6-4,Brentwood HS,"Los Angeles, CA",1.7,22,0.0,0.1,Ountae Campbell,G,0.3,,0.0," 0.3 Pts, 0.4 Reb, 0.1 Ast",fresno-state,0.0,0.4,per_game,195
718,0.2,0.0,FR,0.0,.500,0.2,0.3,.000,0.0,0.5,.200,0.2,0.8,,0.0,0.0,6,0,6-3,Burlington HS,"Burlington, KS",2.2,11,0.3,0.2,Grant Shell,G,0.3,,0.2," 0.3 Pts, 0.3 Reb, 0.2 Ast",fresno-state,0.7,0.3,per_game,175
719,1.3,0.8,JR,6.2,.548,6.7,12.2,.000,0.0,0.1,.545,6.7,12.3,.672,3.7,5.5,35,34,6-8,Olympia,"Orlando, FL",32.8,25,3.1,2.1,Marc Eddy Norelia,F,17.1,,1.1," 17.1 Pts, 9.3 Reb, 1.3 Ast",florida-gulf-coast,1.8,9.3,per_game,225
720,2.3,0.4,SO,4.0,.496,3.2,6.5,.359,1.3,3.7,.445,4.5,10.2,.717,2.3,3.2,35,24,6-4,Providence HS,"Jacksonville, FL",29.2,35,1.1,1.9,Christian Terrell,G,12.7,,1.2," 12.7 Pts, 5.1 Reb, 2.3 Ast",florida-gulf-coast,1.3,5.1,per_game,180
721,3.3,0.5,FR,2.2,.502,3.3,6.5,.380,0.8,2.0,.473,4.0,8.5,.650,2.2,3.4,35,20,6-2,Norland HS,"Miami, FL",26.9,12,0.3,2.4,Zach Johnson,G,11.1,,0.9," 11.1 Pts, 2.5 Reb, 3.3 Ast",florida-gulf-coast,2.3,2.5,per_game,192
722,1.2,0.5,SR,2.2,.477,2.5,5.2,.333,1.0,2.9,.425,3.5,8.1,.583,0.8,1.5,33,33,6-4,St. John College,"Washington, DC",27.7,3,0.9,2.0,Julian DeBose,G,8.7,,1.1," 8.7 Pts, 3.1 Reb, 1.2 Ast",florida-gulf-coast,1.3,3.1,per_game,196
723,0.7,0.4,SO,3.5,.544,3.3,6.1,.000,0.0,0.0,.541,3.3,6.1,.625,1.3,2.1,34,16,6-9,South Miami,"Miami, FL",16.5,32,1.7,3.0,Antravious Simmons,F,7.9,,0.4," 7.9 Pts, 5.2 Reb, 0.7 Ast",florida-gulf-coast,1.1,5.2,per_game,250
724,0.8,0.2,FR,2.3,.634,1.5,2.3,.359,0.4,1.1,.545,1.9,3.5,.714,2.0,2.8,35,1,6-5,Northside Christian Academy,"Charlotte, NC",18.5,24,0.7,1.8,Rayjon Tucker,G,6.2,,0.6," 6.2 Pts, 3.0 Reb, 0.8 Ast",florida-gulf-coast,1.2,3.0,per_game,210
725,0.4,0.1,SR,1.5,.308,0.1,0.4,.361,1.3,3.7,.356,1.5,4.1,.333,0.1,0.3,32,12,6-9,American School of Madrid/Zagrebacka Umjetnicka Gimnazija,"Zagreb, Croatia",14.6,15,0.2,0.8,Filip Cvjeticanin,F,4.4,,0.2," 4.4 Pts, 1.7 Reb, 0.4 Ast",florida-gulf-coast,0.4,1.7,per_game,218
726,0.3,1.4,JR,3.5,.576,2.3,4.0,,0.0,0.0,.576,2.3,4.0,.472,1.1,2.3,23,18,6-9,Bishop Gorman,"Miami, FL",18.4,21,1.7,3.2,Demetris Morant,F,5.7,,0.1," 5.7 Pts, 5.3 Reb, 0.3 Ast",florida-gulf-coast,1.1,5.3,per_game,210
727,3.1,0.1,FR,1.2,.413,0.8,1.9,.302,0.5,1.6,.362,1.2,3.4,.591,0.8,1.3,34,14,5-11,Harlem HS,"Harlem, GA",16.8,1,0.1,1.9,Reggie Reid,G,3.7,,0.7," 3.7 Pts, 1.3 Reb, 3.1 Ast",florida-gulf-coast,1.2,1.3,per_game,162
728,0.3,0.1,SO,1.2,.491,0.9,1.8,,0.0,0.0,.491,0.9,1.8,.571,0.4,0.7,31,0,6-7,St. Benedict's Prep,"Brooklyn, NY",10.4,10,0.9,1.3,Kevin Mickle,F,2.1,,0.2," 2.1 Pts, 2.0 Reb, 0.3 Ast",florida-gulf-coast,1.0,2.0,per_game,220
729,0.8,0.1,JR,0.5,.364,0.2,0.6,.500,0.3,0.6,.429,0.5,1.2,.571,0.2,0.4,18,3,6-3,IMG Academy (FL),"Chicago, IL",5.9,14,0.0,0.9,Brian Greene,G,1.5,,0.3," 1.5 Pts, 0.5 Reb, 0.8 Ast",florida-gulf-coast,0.3,0.5,per_game,205
730,0.2,0.0,FR,0.3,.500,0.1,0.2,.333,0.1,0.3,.400,0.2,0.4,,0.0,0.0,12,0,6-2,West Boca Raton HS,"Boca Raton, FL",1.9,4,0.1,0.2,Maxx Bleecher,G,0.4,,0.1," 0.4 Pts, 0.3 Reb, 0.2 Ast",florida-gulf-coast,0.3,0.3,per_game,180
731,0.1,0.0,FR,0.1,.500,0.1,0.2,.500,0.1,0.2,.500,0.2,0.4,,0.0,0.0,10,0,6-2,IMG Academy,"Bradenton, FL",2.0,33,0.0,0.1,Dolan Mahoney,G,0.5,,0.2," 0.5 Pts, 0.1 Reb, 0.1 Ast",florida-gulf-coast,0.0,0.1,per_game,185
732,0.0,0.0,JR,0.5,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,.000,0.0,0.3,4,0,6-4,,"St. Petersburg, FL",2.0,22,0.0,0.0,Alvin Cunningham,G,0.0,,0.0," 0.0 Pts, 0.5 Reb, 0.0 Ast",florida-gulf-coast,0.0,0.5,per_game,195
733,3.7,0.3,SO,2.9,.444,4.1,9.3,.336,1.4,4.2,.410,5.5,13.5,.796,2.7,3.4,33,33,6-1,St. John's College HS,"Washington, DC",33.0,2,0.8,2.6,Darian Anderson,G,15.2,,1.8," 15.2 Pts, 3.6 Reb, 3.7 Ast",fairleigh-dickinson,3.2,3.6,per_game,170
734,1.4,0.3,SO,4.9,.590,3.5,5.9,.400,2.0,5.0,.503,5.5,10.9,.722,1.7,2.4,33,32,6-6,Archbishop Spalding HS,"Severn, MD",31.9,5,1.4,3.4,Earl Potts,G,14.7,,1.1," 14.7 Pts, 6.3 Reb, 1.4 Ast",fairleigh-dickinson,1.4,6.3,per_game,200
735,2.7,0.1,SO,3.0,.552,3.2,5.8,.340,1.1,3.1,.478,4.3,8.9,.693,1.8,2.7,33,33,6-4,St. Joseph's HS,"Edison, NJ",30.6,15,0.9,1.6,Marques Townes,G,11.5,,1.3," 11.5 Pts, 3.9 Reb, 2.7 Ast",fairleigh-dickinson,1.8,3.9,per_game,208
736,3.1,0.0,SO,1.7,.372,2.1,5.6,.360,1.1,3.1,.368,3.2,8.8,.733,3.4,4.7,32,31,6-1,Bishop McNamara,"Forestville, MD",31.3,1,0.5,2.8,Stephan Jiggetts,G,11.0,,1.2," 11.0 Pts, 2.3 Reb, 3.1 Ast",fairleigh-dickinson,2.6,2.3,per_game,205
737,0.8,1.0,FR,3.0,.584,3.7,6.3,,0.0,0.0,.584,3.7,6.3,.631,2.0,3.2,32,30,6-8,Arthur P. Schalick HS,"Pittsgrove, NJ",23.8,25,2.7,3.6,Mike Holloway,F,9.4,,0.6," 9.4 Pts, 5.7 Reb, 0.8 Ast",fairleigh-dickinson,1.0,5.7,per_game,245
738,0.8,0.0,FR,0.7,.459,1.0,2.2,.422,0.6,1.4,.445,1.6,3.6,.950,0.6,0.6,33,1,6-2,Saugerties HS,"Saugerties, NY",13.2,22,0.6,1.0,Darnell Edge,G,4.4,,0.3," 4.4 Pts, 1.2 Reb, 0.8 Ast",fairleigh-dickinson,0.4,1.2,per_game,185
739,0.6,0.1,FR,1.5,.372,0.5,1.3,.417,0.9,2.2,.400,1.4,3.5,.813,0.4,0.5,33,0,6-3,Montverde Academy,"Colorado Springs, CO",10.9,23,0.2,1.9,Ghassan Nehme,G,4.1,,0.4," 4.1 Pts, 1.6 Reb, 0.6 Ast",fairleigh-dickinson,0.7,1.6,per_game,175
740,0.1,0.5,FR,1.4,.650,1.3,2.0,.167,0.1,0.6,.538,1.4,2.6,.523,0.8,1.5,30,0,6-9,Catholic Central HS,"Troy, NY",9.2,35,0.8,1.6,Malik Miller,C,3.7,,0.2," 3.7 Pts, 2.2 Reb, 0.1 Ast",fairleigh-dickinson,0.4,2.2,per_game,215
741,0.7,0.4,JR,1.8,.565,1.4,2.6,,0.0,0.0,.565,1.4,2.6,.407,0.4,1.0,27,5,6-6,St. Peter's Prep,"Newark, NJ",13.7,13,1.2,2.7,Tyrone O'Garro,F,3.3,,0.5," 3.3 Pts, 3.0 Reb, 0.7 Ast",fairleigh-dickinson,0.9,3.0,per_game,210
742,0.6,0.0,FR,0.3,.440,0.5,1.1,.500,0.0,0.1,.444,0.5,1.2,.667,0.3,0.5,23,0,6-0,Phelps School,"Deptford, NJ",5.5,3,0.0,0.9,DaRon Curry,G,1.4,,0.1," 1.4 Pts, 0.4 Reb, 0.6 Ast",fairleigh-dickinson,0.4,0.4,per_game,170
743,0.0,0.2,FR,0.4,.467,0.3,0.6,,0.0,0.0,.467,0.3,0.6,.500,0.1,0.2,27,0,6-6,Putnam Science Academy,"Ridgefield Park, NJ",4.2,20,0.2,0.8,Dondre Rhoden,F,0.6,,0.1," 0.6 Pts, 0.7 Reb, 0.0 Ast",fairleigh-dickinson,0.1,0.7,per_game,230
744,0.3,0.0,SO,0.2,.400,0.1,0.3,.091,0.1,0.6,.188,0.2,0.8,.400,0.1,0.3,20,0,5-10,Hasbrouck Heights HS,"Hasbrouck Heights, NJ",3.4,24,0.0,0.3,Mike Schroback,G,0.5,,0.1," 0.5 Pts, 0.2 Reb, 0.3 Ast",fairleigh-dickinson,0.4,0.2,per_game,175
745,0.0,0.0,JR,0.5,.167,0.5,3.0,,0.0,0.0,.167,0.5,3.0,,0.0,0.0,2,0,6-6,Westlake HS,"Atlanta, GA",4.0,21,0.0,0.5,Myles Mann,F,1.0,,0.0," 1.0 Pts, 0.5 Reb, 0.0 Ast",fairleigh-dickinson,0.0,0.5,per_game,250
746,3.5,0.1,SO,3.9,.502,4.1,8.3,.417,2.5,6.0,.466,6.6,14.3,.837,5.9,7.0,36,35,6-4,Providence,"Jacksonville, FL",36.6,3,0.7,2.7,Grayson Allen,G,21.6,2014,1.3," 21.6 Pts, 4.6 Reb, 3.5 Ast",duke,2.0,4.6,per_game,195
747,2.0,1.4,FR,4.9,.464,3.7,8.0,.410,2.2,5.4,.442,5.9,13.4,.682,3.2,4.7,36,34,6-9,Kinston HS,"Kinston, NC",34.6,14,1.9,2.1,Brandon Ingram,G,17.3,2015,1.1," 17.3 Pts, 6.8 Reb, 2.0 Ast",duke,2.0,6.8,per_game,190
748,1.5,0.2,FR,2.6,.528,2.4,4.5,.320,1.5,4.8,.421,3.9,9.3,.889,2.4,2.8,36,11,6-5,Franklin HS,"Franklin, OH",26.7,5,1.0,1.9,Luke Kennard,G,11.8,2015,0.9," 11.8 Pts, 3.6 Reb, 1.5 Ast",duke,0.8,3.6,per_game,180
749,2.3,0.2,JR,1.5,.397,1.4,3.5,.415,2.2,5.2,.408,3.5,8.7,.736,1.1,1.5,35,35,6-5,DeSoto HS,"DeSoto, TX",31.8,13,1.0,2.6,Matt Jones,G,10.4,2013,1.0," 10.4 Pts, 2.5 Reb, 2.3 Ast",duke,1.1,2.5,per_game,210
750,1.1,1.6,SR,5.3,.688,2.9,4.3,,0.0,0.0,.688,2.9,4.3,.575,2.4,4.3,36,36,7-0,Christ School (NC),"Warsaw, IN",30.5,40,3.3,2.8,Marshall Plumlee,C,8.3,2011,0.8," 8.3 Pts, 8.6 Reb, 1.1 Ast",duke,1.1,8.6,per_game,255
751,2.5,0.2,FR,1.6,.424,1.9,4.4,.325,0.8,2.3,.390,2.6,6.7,.690,1.1,1.6,36,20,6-3,Findlay Prep (NV),"Los Angeles, CA",26.0,12,0.3,2.1,Derryck Thornton,G,7.1,2015,0.8," 7.1 Pts, 1.8 Reb, 2.5 Ast",duke,1.6,1.8,per_game,195
752,1.4,1.1,SR,5.6,.683,4.6,6.7,,0.0,0.0,.683,4.6,6.7,.553,2.3,4.2,9,9,6-9,Friends Central School,"Philadelphia, PA",30.3,21,4.8,2.6,Amile Jefferson,F,11.4,2012,1.0," 11.4 Pts, 10.3 Reb, 1.4 Ast",duke,1.7,10.3,per_game,215
753,0.1,0.3,FR,1.1,.553,0.7,1.2,,0.0,0.0,.553,0.7,1.2,.541,0.6,1.2,32,0,6-10,Bishop Gorman HS,"Las Vegas, NV",7.9,2,0.8,1.8,Chase Jeter,F,1.9,2015,0.1," 1.9 Pts, 1.9 Reb, 0.1 Ast",duke,0.6,1.9,per_game,230
754,0.0,0.1,SO,0.4,.500,0.1,0.2,,0.0,0.0,.500,0.1,0.2,.500,0.3,0.6,10,0,6-9,Green Farms Academy,"Kaduna, Nigeria",2.7,34,0.6,0.8,Sean Obi,F,0.5,,0.0," 0.5 Pts, 1.0 Reb, 0.0 Ast",duke,0.2,1.0,per_game,270
755,0.0,0.2,FR,1.0,1.000,0.4,0.4,,0.0,0.0,1.000,0.4,0.4,,0.0,0.0,5,0,7-0,Pine Crest HS,"Zagreb, Croatia",2.8,30,0.4,0.6,Antonio Vrankovic,C,0.8,,0.2," 0.8 Pts, 1.4 Reb, 0.0 Ast",duke,0.6,1.4,per_game,269
756,0.0,0.0,FR,0.0,,0.0,0.0,.000,0.0,1.0,.000,0.0,1.0,,0.0,0.0,1,0,6-5,Latin School,"Chicago, IL",1.0,53,0.0,0.0,Brennan Besser,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",duke,0.0,0.0,per_game,190
757,0.0,0.0,JR,0.3,,0.0,0.0,.000,0.0,0.1,.000,0.0,0.1,,0.0,0.0,10,0,6-3,Milton Academy,"Weston, MA",1.0,45,0.1,0.1,Nick Pagliuca,G,0.0,,0.1," 0.0 Pts, 0.4 Reb, 0.0 Ast",duke,0.1,0.4,per_game,195
758,1.8,1.2,JR,4.5,.479,3.3,6.8,.399,1.8,4.6,.447,5.1,11.4,.689,3.6,5.2,32,31,6-5,Trenton Catholic,"Trenton, NJ",32.2,4,1.3,1.9,Charles Cooke,G,15.6,,1.3," 15.6 Pts, 5.8 Reb, 1.8 Ast",dayton,1.8,5.8,per_game,192
759,4.3,0.2,JR,2.9,.484,2.3,4.7,.382,1.4,3.7,.439,3.7,8.4,.667,2.8,4.3,33,33,6-2,Putnam Science Academy,"Bronx, NY",31.2,11,0.5,1.9,Scoochie Smith,G,11.7,,1.3," 11.7 Pts, 3.5 Reb, 4.3 Ast",dayton,1.9,3.5,per_game,170
760,1.4,0.4,JR,3.6,.513,3.7,7.2,.214,0.1,0.5,.493,3.8,7.7,.551,2.6,4.7,27,26,6-6,Simeon Career Academy,"Chicago, IL",26.1,25,1.2,2.6,Kendall Pollard,F,10.3,,0.6," 10.3 Pts, 4.9 Reb, 1.4 Ast",dayton,2.0,4.9,per_game,210
761,2.3,0.2,SR,6.0,.500,3.0,6.1,.347,1.2,3.4,.445,4.2,9.5,.846,3.0,3.5,22,20,6-6,Anderson CVI,"Whitby, Canada",33.2,21,2.5,2.1,Dyshawn Pierre,F,12.6,,0.6," 12.6 Pts, 8.5 Reb, 2.3 Ast",dayton,1.7,8.5,per_game,210
762,2.1,0.2,JR,3.1,.579,2.1,3.7,.339,0.6,1.9,.497,2.8,5.5,.690,1.8,2.6,33,33,6-0,Morgan Park HS,"Chicago, IL",26.0,3,0.5,2.4,Kyle Davis,G,8.0,,1.2," 8.0 Pts, 3.5 Reb, 2.1 Ast",dayton,1.3,3.5,per_game,165
763,0.5,1.7,FR,3.8,.610,2.7,4.4,,0.0,0.0,.610,2.7,4.4,.632,0.8,1.2,32,17,6-11,New Haven HS,"New Haven, IN",18.4,5,1.8,2.9,Steve McElvene,C,6.1,,0.2," 6.1 Pts, 5.6 Reb, 0.5 Ast",dayton,1.3,5.6,per_game,260
764,1.3,0.0,SO,2.3,.479,1.1,2.3,.291,1.0,3.4,.366,2.1,5.7,.656,0.7,1.0,32,2,6-4,Frederick Douglass HS,"Detroit, MI",19.7,1,0.1,1.7,Darrell Davis,G,5.8,,0.3," 5.8 Pts, 2.4 Reb, 1.3 Ast",dayton,1.3,2.4,per_game,168
765,0.3,0.3,FR,0.9,.621,0.7,1.1,.303,0.4,1.2,.452,1.0,2.3,.808,0.8,1.0,27,3,6-9,Gonzaga College HS,"Arlington, VA",9.9,2,0.5,1.9,Sam Miller,F,3.2,,0.3," 3.2 Pts, 1.4 Reb, 0.3 Ast",dayton,1.1,1.4,per_game,240
766,0.9,0.0,FR,1.3,.354,0.7,2.0,.273,0.2,0.7,.333,0.9,2.7,.500,0.4,0.8,32,0,6-2,New Hampton School (NH),"Baltimore, MD",9.1,15,0.1,1.0,John Crosby,G,2.4,,0.1," 2.4 Pts, 1.4 Reb, 0.9 Ast",dayton,0.8,1.4,per_game,192
767,0.8,0.2,FR,1.0,.778,0.6,0.8,.333,0.5,1.5,.490,1.1,2.3,.462,0.3,0.6,22,0,6-7,St. Henry HS,"Saint Henry, OH",8.0,33,0.5,1.0,Ryan Mikesell,F,3.0,,0.2," 3.0 Pts, 1.5 Reb, 0.8 Ast",dayton,0.5,1.5,per_game,215
768,0.2,0.4,FR,1.1,.486,0.6,1.3,.333,0.1,0.4,.447,0.8,1.7,.750,0.3,0.4,27,0,6-9,Wayne HS,"Springfield, OH",9.1,20,0.6,1.1,Xeyrius Williams,F,2.0,,0.4," 2.0 Pts, 1.7 Reb, 0.2 Ast",dayton,0.4,1.7,per_game,205
769,0.2,0.0,SR,0.3,.600,0.3,0.5,.200,0.1,0.5,.400,0.4,0.9,.500,0.1,0.2,22,0,6-6,Benet Academy,"Naperville, IL",5.4,22,0.5,1.0,Bobby Wehrli,F,0.9,,0.0," 0.9 Pts, 0.8 Reb, 0.2 Ast",dayton,0.1,0.8,per_game,198
770,0.0,0.0,JR,0.3,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,,0.0,0.0,4,0,6-2,Sycamore HS,"Leesburg, VA",1.0,44,0.0,0.0,Joey Gruden,G,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.0 Ast",dayton,0.0,0.3,per_game,163
771,0.0,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,6-3,Alter HS,"Kettering, OH",1.0,24,0.0,1.0,Michael Schwieterman,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",dayton,0.0,0.0,per_game,195
772,0.0,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,6-1,St. Xavier HS,"Cincinnati, OH",1.0,23,0.0,0.0,Jack Westerfield,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",dayton,0.0,0.0,per_game,180
773,2.1,0.1,JR,2.5,.479,2.6,5.4,.385,1.9,5.1,.434,4.5,10.4,.657,1.8,2.8,36,21,6-4,Upper Room Christian Academy,"Raleigh, NC",28.8,44,0.4,2.0,Rodney Purvis,G,12.8,2012,0.9," 12.8 Pts, 3.0 Reb, 2.1 Ast",connecticut,1.5,3.0,per_game,205
774,4.7,0.4,SO,8.0,.416,3.1,7.5,.331,1.3,3.9,.387,4.4,11.4,.860,2.4,2.8,36,36,6-7,St. John Bosco HS,"Los Angeles, CA",31.9,5,0.9,1.8,Daniel Hamilton,G,12.5,2014,1.1," 12.5 Pts, 8.9 Reb, 4.7 Ast",connecticut,2.4,8.9,per_game,190
775,0.6,0.9,SR,3.9,.590,4.5,7.6,.375,0.3,0.7,.572,4.7,8.3,.802,2.6,3.2,36,36,6-7,St. Ignatius,"Euclid, OH",25.7,32,1.2,3.0,Shonn Miller,F,12.3,,0.9," 12.3 Pts, 5.2 Reb, 0.6 Ast",connecticut,0.6,5.2,per_game,210
776,2.3,0.0,SR,1.9,.387,1.3,3.3,.387,2.2,5.7,.387,3.5,9.0,.855,3.1,3.6,36,36,6-2,Seton Hall Prep,"Scotch Plains, NJ",32.9,4,0.3,1.6,Sterling Gibbs,G,12.3,,0.9," 12.3 Pts, 2.2 Reb, 2.3 Ast",connecticut,1.6,2.2,per_game,185
777,2.4,0.4,FR,1.8,.460,2.6,5.6,.273,0.3,1.2,.426,2.9,6.8,.863,1.2,1.4,36,11,6-3,Brewster Academy,"Roxbury, MA",23.3,2,0.8,1.8,Jalen Adams,G,7.3,2015,1.1," 7.3 Pts, 2.6 Reb, 2.4 Ast",connecticut,1.7,2.6,per_game,195
778,0.1,2.7,JR,2.8,.663,2.7,4.0,,0.0,0.0,.663,2.7,4.0,.824,1.1,1.4,25,17,7-0,Archbishop Coleman Carroll HS,"Accra, Ghana",21.0,35,1.8,2.6,Amida Brimah,C,6.5,,0.3," 6.5 Pts, 4.6 Reb, 0.1 Ast",connecticut,0.8,4.6,per_game,217
779,0.9,0.2,SR,1.3,.449,0.6,1.4,.389,0.8,2.0,.413,1.4,3.4,.806,0.7,0.9,36,5,6-5,Christ the King HS,"Brooklyn, NY",14.3,21,0.4,0.9,Omar Calhoun,G,4.3,2012,0.3," 4.3 Pts, 1.7 Reb, 0.9 Ast",connecticut,0.6,1.7,per_game,205
780,0.3,0.9,JR,1.9,.573,1.3,2.3,,0.0,0.0,.573,1.3,2.3,.652,0.4,0.7,35,5,6-9,Long Island Lutheran HS,"Trelawny, Jamaica",12.7,12,1.7,2.1,Kentan Facey,F,3.1,2013,0.2," 3.1 Pts, 3.6 Reb, 0.3 Ast",connecticut,0.8,3.6,per_game,206
781,0.2,0.2,SR,1.0,.537,0.7,1.3,,0.0,0.0,.537,0.7,1.3,.818,0.3,0.3,32,13,6-10,Riverside University HS,"Milwaukee, WI",10.6,0,0.6,2.2,Phillip Nolan,F,1.7,,0.1," 1.7 Pts, 1.5 Reb, 0.2 Ast",connecticut,0.4,1.5,per_game,237
782,0.0,0.1,FR,1.0,.543,0.7,1.3,,0.0,0.0,.543,0.7,1.3,.429,0.2,0.5,27,0,6-10,St. Thomas More HS,"Norwalk, CT",7.0,13,0.5,1.3,Steven Enoch,F,1.6,2015,0.0," 1.6 Pts, 1.5 Reb, 0.0 Ast",connecticut,0.2,1.5,per_game,260
783,0.3,0.1,JR,0.3,.333,0.2,0.5,.357,0.6,1.6,.351,0.7,2.1,1.000,0.2,0.2,18,0,6-4,Notre Dame Prep,"Baltimore, MD",6.5,10,0.1,0.4,Sam Cassell,G,2.2,,0.1," 2.2 Pts, 0.4 Reb, 0.3 Ast",connecticut,0.2,0.4,per_game,192
784,0.0,0.0,SR,0.6,.500,0.1,0.2,,0.0,0.0,.500,0.1,0.2,1.000,0.2,0.2,9,0,6-3,Avon Old Farms HS,"New Fairfield, CT",1.7,23,0.0,0.2,Nnamdi Amilo,F,0.4,,0.0," 0.4 Pts, 0.6 Reb, 0.0 Ast",connecticut,0.0,0.6,per_game,225
785,0.0,0.0,SO,0.1,1.000,0.2,0.2,.000,0.0,0.3,.400,0.2,0.6,,0.0,0.0,9,0,6-8,Rocky Hill HS (CT) / South Kent Prep (CT),"Rocky Hill, CT",1.4,24,0.0,0.4,Christian Foxen,F,0.4,,0.0," 0.4 Pts, 0.1 Reb, 0.0 Ast",connecticut,0.0,0.1,per_game,210
786,0.0,0.0,JR,0.1,.500,0.2,0.4,,0.0,0.0,.500,0.2,0.4,,0.0,0.0,9,0,5-11,Granby Memorial (CT),"Granby, CT",1.4,31,0.0,0.2,Mike Noyes,G,0.4,,0.0," 0.4 Pts, 0.1 Reb, 0.0 Ast",connecticut,0.1,0.1,per_game,185
787,1.8,1.6,SR,6.1,.536,5.8,10.7,.333,0.1,0.3,.531,5.8,11.0,.749,4.6,6.1,32,31,6-10,Lewis-Palmer HS,"Monument, CO",30.6,40,2.7,1.8,Josh Scott,F,16.3,2012,0.6," 16.3 Pts, 8.8 Reb, 1.8 Ast",colorado,1.3,8.8,per_game,245
788,0.7,0.2,SO,3.1,.438,2.5,5.6,.456,2.0,4.4,.446,4.5,10.0,.748,2.6,3.5,34,27,6-6,Brennan HS,"Fayetteville, NC",25.4,24,1.6,1.8,George King,G,13.6,,0.4," 13.6 Pts, 4.7 Reb, 0.7 Ast",colorado,1.9,4.7,per_game,220
789,2.2,0.2,JR,3.3,.420,1.9,4.6,.385,1.6,4.2,.403,3.6,8.8,.701,1.6,2.3,34,17,6-5,Kecoughtan,"Hampton, VA",23.0,44,0.6,1.8,Josh Fortune,G,10.3,,0.8," 10.3 Pts, 4.0 Reb, 2.2 Ast",colorado,2.2,4.0,per_game,205
790,2.7,0.1,SO,1.9,.339,1.2,3.5,.444,1.2,2.6,.385,2.4,6.1,.757,1.6,2.2,34,33,6-2,Denver East HS,"Denver, CO",22.5,15,0.3,2.9,Dominique Collier,G,7.5,,1.1," 7.5 Pts, 2.1 Reb, 2.7 Ast",colorado,2.0,2.1,per_game,170
791,1.3,2.0,JR,4.7,.418,2.2,5.2,.400,0.2,0.4,.417,2.4,5.6,.690,2.4,3.4,34,33,6-9,Sierra HS,"Colorado Springs, CO",27.9,1,2.9,2.3,Wesley Gordon,F,7.2,,0.4," 7.2 Pts, 7.6 Reb, 1.3 Ast",colorado,1.1,7.6,per_game,240
792,1.1,0.2,JR,1.6,.455,1.2,2.6,.347,1.0,3.0,.397,2.2,5.6,.833,1.6,1.9,34,14,6-7,Lincoln,"Wilmar, AR",19.6,10,0.7,2.0,Tre'Shaun Fletcher,G,7.1,2013,0.4," 7.1 Pts, 2.4 Reb, 1.1 Ast",colorado,1.3,2.4,per_game,210
793,0.2,0.4,SO,2.6,.483,2.1,4.3,.000,0.0,0.1,.469,2.1,4.5,.611,1.3,2.2,33,4,6-9,New Hampton Prep,"Kansas City, KS",15.8,14,1.9,1.6,Tory Stewart-Miller,F,5.5,,0.3," 5.5 Pts, 4.6 Reb, 0.2 Ast",colorado,1.1,4.6,per_game,245
794,1.9,0.1,SR,2.1,.325,0.8,2.4,.359,0.7,1.9,.340,1.4,4.2,.911,1.2,1.3,34,10,6-2,Sterling HS,"Sterling, CO",20.5,3,0.5,2.1,Xavier Talton,G,4.8,,0.7," 4.8 Pts, 2.5 Reb, 1.9 Ast",colorado,1.2,2.5,per_game,185
