,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,g,losses,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace,pts,school_name,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,win_loss_pct,wins,wins_conf,wins_home,wins_visitor
51,63.0,14.7,.517,.229,.309,.440,34,7,3,2,4,108.8,2032,37.1,63.3,2350,Southern Methodist,3.57,12.94,11.0,16.8,55.0,.555,.794,27,15,16,8
52,48.9,16.8,.494,.301,.251,.363,33,12,8,3,6,104.6,2240,28.4,67.6,2343,St. John's (NY),9.04,11.85,11.0,13.7,47.4,.529,.636,21,10,15,5
53,65.4,10.0,.557,.370,.314,.427,34,5,1,1,3,115.2,2188,37.9,68.0,2672,Stephen F. Austin,-4.20,8.61,11.2,17.5,54.2,.594,.853,29,17,15,10
54,45.8,7.7,.495,.312,.309,.468,35,13,2,1,11,103.6,2386,33.8,64.5,2390,Texas Southern,-6.09,-5.98,9.3,16.8,50.0,.531,.629,22,16,9,10
55,55.5,20.0,.491,.341,.265,.365,34,14,10,5,7,105.9,2049,37.9,62.9,2290,Texas,9.07,16.16,5.9,16.8,56.0,.531,.588,20,8,13,4
56,53.5,11.0,.496,.289,.242,.357,36,14,7,1,8,106.1,2453,33.8,67.3,2590,UCLA,8.27,12.07,9.8,14.9,52.6,.527,.611,22,11,16,2
57,57.6,13.5,.557,.372,.303,.432,35,9,5,1,5,113.5,1999,31.6,62.6,2496,Utah,7.42,20.98,9.5,16.1,53.7,.588,.743,26,13,16,6
58,52.9,14.1,.520,.338,.248,.368,34,6,3,1,4,108.6,2021,35.6,63.8,2366,Valparaiso,-2.00,6.29,9.3,16.4,55.1,.548,.824,28,13,15,8
59,62.2,11.0,.553,.429,.305,.418,36,3,2,0,2,116.9,2193,32.5,65.0,2754,Villanova,7.55,23.13,11.8,14.0,51.5,.589,.917,33,16,15,9
60,50.9,12.5,.487,.399,.245,.373,36,10,6,4,4,106.5,2368,31.8,66.4,2609,Virginia Commonwealth,6.10,12.79,14.0,13.2,49.2,.518,.722,26,12,12,8
61,53.5,13.3,.506,.275,.254,.349,34,4,2,1,1,110.8,1751,34.2,58.6,2224,Virginia,7.81,21.73,9.3,13.4,56.0,.543,.882,30,16,15,11
62,56.7,8.7,.461,.336,.267,.404,35,10,7,3,5,104.9,2338,40.2,68.7,2542,West Virginia,9.29,15.12,15.5,15.1,52.1,.499,.714,25,11,12,5
63,55.3,11.3,.507,.347,.259,.370,35,5,1,0,2,112.7,2008,34.9,61.9,2460,Wichita State,3.68,15.56,11.5,12.6,53.6,.541,.857,30,17,15,10
64,49.7,8.2,.548,.374,.276,.362,40,4,2,1,2,121.1,2327,32.1,59.5,2900,Wisconsin,10.29,24.61,7.3,10.7,54.7,.585,.900,36,16,15,10
65,56.4,7.2,.516,.331,.262,.382,35,7,2,1,5,106.2,2089,29.1,62.7,2331,Wofford,-2.98,2.56,10.4,15.1,51.1,.547,.800,28,16,13,10
66,67.1,8.9,.526,.397,.277,.394,35,10,7,2,7,103.1,1974,22.3,58.3,2151,Wyoming,-0.04,3.81,9.2,16.9,49.9,.560,.714,25,11,17,5
67,62.3,8.3,.534,.331,.281,.385,37,14,9,3,7,109.8,2492,31.3,65.6,2712,Xavier,9.48,15.42,9.0,15.8,52.8,.570,.622,23,9,13,5
