,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,g,losses,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace,pts,school_name,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,win_loss_pct,wins,wins_conf,wins_home,wins_visitor
56,50.7,12.0,.491,.323,.248,.364,34,11,7,1,6,103.7,2077,32.3,66.6,2356,San Diego State,6.19,13.01,10.3,15.4,50.4,.524,.676,23,9,14,4
57,55.6,6.1,.539,.358,.247,.324,35,10,3,0,9,113.1,2300,29.8,64.0,2568,South Dakota State,-3.27,2.36,7.7,14.0,51.3,.574,.714,25,13,13,7
58,49.4,10.8,.497,.352,.270,.392,33,10,3,0,8,103.0,1890,26.4,65.4,2223,Southern,-10.31,-2.61,11.3,14.7,46.9,.533,.697,23,15,12,8
59,55.8,19.3,.490,.304,.248,.368,40,10,7,2,5,107.3,2347,38.8,65.2,2816,Syracuse,8.57,20.30,13.7,15.5,49.7,.523,.750,30,11,17,5
60,58.4,9.5,.490,.373,.257,.356,34,10,5,3,4,106.8,2309,30.8,67.6,2456,Temple,5.20,9.52,11.6,13.6,46.5,.529,.706,24,11,14,8
61,58.2,8.4,.491,.241,.240,.331,35,10,5,3,3,105.4,2427,30.7,69.6,2604,UCLA,7.82,12.88,11.5,13.7,46.6,.528,.714,25,13,15,6
62,56.7,8.6,.559,.400,.307,.420,34,8,3,2,5,108.9,2119,31.2,65.1,2420,Valparaiso,-1.13,7.15,10.4,19.3,50.5,.594,.765,26,13,15,10
63,56.4,9.9,.474,.351,.363,.505,34,14,8,4,7,98.8,2214,33.0,67.4,2307,Villanova,8.53,10.74,11.3,19.6,49.8,.529,.588,20,10,12,6
64,51.6,8.9,.513,.357,.209,.298,36,9,4,2,3,111.4,2323,36.0,68.6,2770,Virginia Commonwealth,4.47,16.89,17.0,13.7,48.0,.541,.750,27,12,15,8
65,47.8,8.7,.485,.362,.260,.385,36,16,10,4,9,99.5,2364,35.1,67.0,2409,Western Kentucky,-1.14,-0.65,9.2,18.8,50.3,.520,.556,20,10,11,4
66,55.6,13.5,.500,.353,.255,.365,39,9,6,2,5,107.5,2385,38.0,64.9,2720,Wichita State,6.09,14.68,11.4,16.2,53.2,.535,.769,30,12,14,7
67,56.5,10.8,.486,.401,.188,.297,35,12,6,3,6,104.4,1958,32.4,61.4,2274,Wisconsin,9.73,18.76,9.2,13.0,50.8,.508,.657,23,12,15,5
