,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,high_school,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
474,0.4,0.8,SO,1.8,.475,0.9,1.8,.250,0.3,1.2,.386,1.2,3.1,.826,0.6,0.7,33,6,6-10,Brodhead HS,"Brodhead, WI",10.4,23,0.7,1.0,J.J. Panoske,F,3.2,,0.1," 3.2 Pts, 2.5 Reb, 0.4 Ast",milwaukee,0.7,2.5,per_game,225
475,0.7,0.0,SO,0.4,.548,0.8,1.4,.242,0.3,1.1,.413,1.1,2.6,.412,0.2,0.6,29,2,6-2,Archbishop O'Hara,"Kansas City, MO",9.0,30,0.2,1.2,J.R. Lyle,G,2.7,,0.7," 2.7 Pts, 0.7 Reb, 0.7 Ast",milwaukee,0.4,0.7,per_game,175
476,0.3,0.0,FR,0.3,.722,0.5,0.6,.333,0.4,1.3,.463,0.9,1.9,.750,0.2,0.3,28,0,6-5,Pulaski HS,"Pulaski, WI",6.8,5,0.1,0.4,Cody Wichmann,G,2.4,,0.1," 2.4 Pts, 0.5 Reb, 0.3 Ast",milwaukee,0.1,0.5,per_game,210
477,0.8,0.0,SR,1.7,.500,0.8,1.6,.333,0.2,0.5,.463,1.0,2.1,.700,0.4,0.5,20,4,6-1,Bridgton Academy,,12.2,10,0.2,2.0,Thierno Niang,G,2.4,,0.5," 2.4 Pts, 1.8 Reb, 0.8 Ast",milwaukee,1.2,1.8,per_game,205
478,0.4,0.0,SR,0.3,.000,0.0,0.1,.438,0.3,0.8,.368,0.3,0.9,.750,0.3,0.4,21,0,6-0,Waunakee,"Waunakee, WI",6.0,20,0.0,0.4,Mitch Roelke,G,1.3,,0.1," 1.3 Pts, 0.3 Reb, 0.4 Ast",milwaukee,0.4,0.3,per_game,170
479,0.1,0.1,SR,0.7,.667,0.4,0.6,.429,0.2,0.5,.563,0.6,1.1,.500,0.1,0.3,15,0,6-9,Case,"Racine, WI",3.8,33,0.1,0.4,Quinton Gustavson,F,1.5,,0.1," 1.5 Pts, 0.9 Reb, 0.1 Ast",milwaukee,0.0,0.9,per_game,200
480,0.1,0.1,JR,0.1,.222,0.1,0.6,.400,0.1,0.3,.286,0.3,0.9,1.000,0.3,0.3,15,0,6-2,Cuba City,"Kieler, WI",4.5,22,0.2,0.1,Evan Richard,G,0.9,,0.1," 0.9 Pts, 0.3 Reb, 0.1 Ast",milwaukee,0.1,0.3,per_game,175
481,3.3,0.3,SO,2.5,.500,2.6,5.2,.442,2.6,5.8,.470,5.1,10.9,.824,4.7,5.7,36,36,6-6,St. Mark's School,,35.6,11,0.4,1.3,Nik Stauskas,G,17.5,2012,0.6," 17.5 Pts, 2.9 Reb, 3.3 Ast",michigan,1.9,2.9,per_game,205
482,1.2,0.3,SO,3.0,.562,4.0,7.2,.306,0.9,2.9,.488,4.9,10.1,.757,2.4,3.1,37,37,6-6,Lake Central,"St. John, IN",32.3,1,1.5,1.5,Glenn Robinson,F,13.1,2012,0.9," 13.1 Pts, 4.4 Reb, 1.2 Ast",michigan,1.2,4.4,per_game,220
483,2.9,0.3,SO,3.8,.460,2.8,6.1,.408,1.6,4.0,.439,4.4,10.0,.767,2.5,3.2,37,37,6-7,Central HS,"Pickerington, OH",34.0,23,0.5,1.7,Caris LeVert,G,12.9,,1.2," 12.9 Pts, 4.3 Reb, 2.9 Ast",michigan,1.7,4.3,per_game,200
484,2.9,0.0,FR,2.6,.449,1.3,2.9,.410,1.2,2.8,.429,2.5,5.7,.793,1.9,2.4,37,36,6-0,Chandler Park Academy,"Detroit, MI",26.7,10,0.4,1.7,Derrick Walton,G,7.9,2013,0.6," 7.9 Pts, 3.0 Reb, 2.9 Ast",michigan,1.5,3.0,per_game,185
485,0.4,0.1,FR,0.9,.460,0.6,1.4,.425,1.7,3.9,.434,2.3,5.3,.714,0.4,0.6,37,0,6-6,Hamilton Southeastern HS,"Fishers, IN",15.4,21,0.4,0.9,Zak Irvin,G,6.7,2013,0.2," 6.7 Pts, 1.3 Reb, 0.4 Ast",michigan,0.4,1.3,per_game,215
486,0.6,0.4,SR,3.1,.700,2.6,3.8,,0.0,0.0,.700,2.6,3.8,.629,1.1,1.7,37,27,6-8,Detroit Jesuit,"Detroit, MI",20.1,52,1.9,2.6,Jordan Morgan,F,6.4,,0.4," 6.4 Pts, 5.0 Reb, 0.6 Ast",michigan,0.9,5.0,per_game,250
487,0.5,0.7,JR,2.8,.574,1.7,2.9,.000,0.0,0.1,.564,1.7,3.0,.654,0.5,0.7,37,7,6-10,Grand Ledge,"Grand Ledge, MI",13.8,15,1.3,2.0,Jon Horford,C,3.8,,0.3," 3.8 Pts, 4.2 Reb, 0.5 Ast",michigan,0.5,4.2,per_game,245
488,2.0,0.0,SO,0.9,.438,0.4,0.9,.387,0.6,1.7,.404,1.0,2.5,.778,0.6,0.7,37,1,5-11,Northfield Mount Hermon Prep,"Crown Point, IN",14.8,2,0.2,1.3,Spike Albrecht,G,3.3,,0.5," 3.3 Pts, 1.1 Reb, 2.0 Ast",michigan,0.4,1.1,per_game,175
489,1.5,0.8,SO,5.4,.566,3.8,6.6,.000,0.0,0.3,.545,3.8,6.9,.667,2.0,3.0,8,4,6-10,Brewster Academy,"Chesterton, IN",24.8,4,2.9,3.1,Mitch McGary,F,9.5,2012,1.9," 9.5 Pts, 8.3 Reb, 1.5 Ast",michigan,1.6,8.3,per_game,255
490,0.0,0.1,SO,0.6,.250,0.2,0.6,.333,0.2,0.5,.286,0.3,1.1,.000,0.0,0.1,19,0,6-7,Notre Dame,"Peoria, IL",4.7,44,0.4,0.7,Max Bielfeldt,F,0.8,,0.1," 0.8 Pts, 1.1 Reb, 0.0 Ast",michigan,0.1,1.1,per_game,245
491,0.1,0.1,FR,0.2,.500,0.2,0.4,.000,0.0,0.1,.400,0.2,0.5,1.000,0.2,0.2,11,0,6-5,Fishers HS,"Fishers, IN",2.1,20,0.2,0.0,Sean Lonergan,F,0.5,,0.1," 0.5 Pts, 0.4 Reb, 0.1 Ast",michigan,0.2,0.4,per_game,200
492,0.0,0.0,FR,0.3,,0.0,0.0,.333,0.3,0.8,.333,0.3,0.8,.500,0.3,0.5,4,0,6-5,New Hampton (NH),"Atherton, CA",2.5,12,0.0,0.3,Cole McConnell,G,1.0,,0.0," 1.0 Pts, 0.3 Reb, 0.0 Ast",michigan,0.0,0.3,per_game,200
493,0.4,0.0,FR,0.3,.000,0.0,0.3,1.000,0.1,0.1,.250,0.1,0.3,,0.0,0.0,12,0,6-2,Zionsville Community HS,"Zionsville, IN",2.0,5,0.1,0.3,Andrew Dakich,G,0.3,,0.0," 0.3 Pts, 0.3 Reb, 0.4 Ast",michigan,0.2,0.3,per_game,190
494,0.1,0.0,SO,0.3,.250,0.1,0.5,,0.0,0.0,.250,0.1,0.5,,0.0,0.0,8,0,6-4,Hinsdale Central,"Hinsdale, IL",2.0,14,0.0,0.3,Brad Anlauf,F,0.3,,0.0," 0.3 Pts, 0.3 Reb, 0.1 Ast",michigan,0.1,0.3,per_game,195
495,2.7,0.4,SO,2.9,.507,3.3,6.4,.352,2.3,6.6,.429,5.6,13.0,.810,3.3,4.1,35,34,6-4,Hamilton Southeastern,"Fishers, IN",32.3,14,1.1,2.1,Gary Harris,G,16.7,2012,1.8," 16.7 Pts, 4.0 Reb, 2.7 Ast",michigan-state,1.7,4.0,per_game,210
496,1.3,0.9,SR,5.7,.536,4.3,8.1,.423,1.4,3.4,.503,5.7,11.4,.790,3.5,4.5,31,28,6-10,Jefferson Township,"Dayton, OH",28.1,5,1.5,2.6,Adreian Payne,C,16.4,2010,0.5," 16.4 Pts, 7.3 Reb, 1.3 Ast",michigan-state,2.0,7.3,per_game,245
497,4.5,0.4,SR,2.7,.495,2.8,5.7,.362,1.0,2.7,.452,3.8,8.3,.660,2.7,4.0,35,32,6-1,Pershing,"Detroit, MI",31.5,11,0.4,2.7,Keith Appling,G,11.2,2010,1.2," 11.2 Pts, 3.0 Reb, 4.5 Ast",michigan-state,2.1,3.0,per_game,185
498,1.6,0.9,JR,5.4,.615,4.9,7.9,.000,0.0,0.0,.613,4.9,7.9,.656,1.5,2.3,28,24,6-6,Lew Wallace,"Gary, IN",28.3,22,3.0,1.5,Branden Dawson,G,11.2,2011,1.3," 11.2 Pts, 8.3 Reb, 1.6 Ast",michigan-state,1.3,8.3,per_game,225
499,3.8,0.3,SO,4.8,.430,1.7,4.0,.377,1.1,3.0,.408,2.8,7.0,.677,1.2,1.7,38,32,6-5,Sexton HS,"Lansing, MI",29.4,45,1.2,2.6,Denzel Valentine,G,8.0,2012,1.0," 8.0 Pts, 6.0 Reb, 3.8 Ast",michigan-state,1.8,6.0,per_game,220
500,2.3,0.2,JR,1.4,.400,0.9,2.4,.434,1.5,3.4,.420,2.4,5.8,.818,1.0,1.2,36,8,6-1,Wayne,"Huber Heights, OH",22.3,20,0.2,1.6,Travis Trice,G,7.3,,0.9," 7.3 Pts, 1.6 Reb, 2.3 Ast",michigan-state,1.0,1.6,per_game,175
501,0.4,0.3,FR,0.8,.556,0.5,0.9,.494,1.2,2.5,.510,1.7,3.4,.615,0.3,0.4,31,3,6-8,Medina,"Medina, OH",12.2,30,0.6,1.3,Kenny Kaminski,F,4.9,2012,0.3," 4.9 Pts, 1.5 Reb, 0.4 Ast",michigan-state,0.2,1.5,per_game,225
502,0.8,1.3,SO,1.9,.598,1.5,2.6,,0.0,0.0,.598,1.5,2.6,.660,1.0,1.5,34,21,6-9,Bay City Western HS,"Linwood, MI",14.7,10,1.4,2.1,Matt Costello,F,4.0,2012,0.3," 4.0 Pts, 3.3 Reb, 0.8 Ast",michigan-state,0.6,3.3,per_game,245
503,0.4,0.1,FR,0.4,.486,0.5,1.0,.462,0.2,0.4,.480,0.7,1.4,.591,0.4,0.6,36,1,6-4,Chicago De La Salle HS,"Matteson, IL",7.9,3,0.2,1.2,Alvin Ellis,F,1.9,,0.4," 1.9 Pts, 0.6 Reb, 0.4 Ast",michigan-state,0.6,0.6,per_game,205
504,0.2,0.2,FR,0.8,.553,0.6,1.0,,0.0,0.0,.553,0.6,1.0,.524,0.3,0.6,37,1,6-9,Findlay Prep (NV),"Chicago, IL",6.5,34,0.8,1.4,Gavin Schilling,F,1.4,,0.0," 1.4 Pts, 1.6 Reb, 0.2 Ast",michigan-state,0.5,1.6,per_game,240
505,0.2,0.2,JR,0.8,.568,0.7,1.3,.000,0.0,0.0,.553,0.7,1.3,.308,0.1,0.4,29,6,6-9,Eaton Rapids,"Eaton Rapids, MI",7.1,2,0.4,1.2,Alex Gauna,F,1.6,,0.1," 1.6 Pts, 1.3 Reb, 0.2 Ast",michigan-state,0.2,1.3,per_game,250
506,0.1,0.2,JR,0.8,.500,0.1,0.3,.286,0.3,0.9,.333,0.4,1.1,.333,0.1,0.3,24,0,6-7,Blackhawk Christian,"Santa Clarita, CA",7.3,0,0.3,1.1,Russell Byrd,G,1.1,2010,0.1," 1.1 Pts, 1.0 Reb, 0.1 Ast",michigan-state,0.3,1.0,per_game,205
507,0.1,0.0,JR,0.1,.500,0.3,0.5,.333,0.1,0.3,.444,0.3,0.8,,0.0,0.0,12,0,6-4,St Mary Catholic Central,"Monroe, MI",1.8,15,0.3,0.3,Keenan Wetzel,G,0.8,,0.0," 0.8 Pts, 0.3 Reb, 0.1 Ast",michigan-state,0.0,0.3,per_game,215
508,0.1,0.0,SR,0.1,.250,0.1,0.3,.333,0.1,0.2,.286,0.1,0.5,,0.0,0.0,14,0,6-3,Okemos,"Okemos, MI",1.5,40,0.1,0.1,Dan Chapman,G,0.4,,0.0," 0.4 Pts, 0.1 Reb, 0.1 Ast",michigan-state,0.1,0.1,per_game,190
509,0.0,0.0,SO,0.2,.500,0.1,0.2,,0.0,0.0,.500,0.1,0.2,.600,0.3,0.4,12,0,6-7,Big Horn HS,"Big Horn, WY",2.1,41,0.0,0.3,Colby Wollenman,F,0.4,,0.0," 0.4 Pts, 0.2 Reb, 0.0 Ast",michigan-state,0.0,0.2,per_game,235
510,0.0,0.0,SO,0.1,.500,0.1,0.3,,0.0,0.0,.500,0.1,0.3,.500,0.3,0.5,8,0,6-7,Nouvel,"Saginaw, MI",1.6,13,0.4,0.3,Trevor Bohnhoff,F,0.5,,0.0," 0.5 Pts, 0.5 Reb, 0.0 Ast",michigan-state,0.0,0.5,per_game,225
511,5.6,0.1,SR,2.7,.413,1.8,4.4,.391,2.4,6.1,.400,4.2,10.6,.850,3.8,4.4,36,35,6-4,Chamblee,"Atlanta, GA",32.1,21,0.4,1.4,Langston Hall,G,14.6,,1.4," 14.6 Pts, 3.1 Reb, 5.6 Ast",mercer,2.4,3.1,per_game,180
512,0.4,2.1,SR,4.2,.571,4.3,7.6,,0.0,0.0,.571,4.3,7.6,.716,1.5,2.1,36,35,6-10,Benedictine Military School,"Savannah, GA",23.8,52,2.2,3.1,Daniel Coursey,F,10.1,,0.3," 10.1 Pts, 6.4 Reb, 0.4 Ast",mercer,0.8,6.4,per_game,220
513,2.0,0.4,SR,3.3,.598,1.5,2.6,.389,1.9,4.9,.461,3.4,7.4,.385,0.1,0.4,36,36,6-6,Regis Jesuit,"Highlands Ranch, CO",26.0,5,0.6,1.9,Bud Thomas,F,8.9,,0.6," 8.9 Pts, 4.0 Reb, 2.0 Ast",mercer,0.9,4.0,per_game,200
514,1.1,0.0,SR,1.8,.528,1.6,3.0,.427,1.3,3.1,.477,2.9,6.1,.797,1.4,1.8,36,36,6-2,Pike,"Indianapolis, IN",21.4,15,0.6,1.5,Anthony White,G,8.5,,0.5," 8.5 Pts, 2.4 Reb, 1.1 Ast",mercer,0.6,2.4,per_game,170
515,2.5,0.2,SR,3.1,.473,2.2,4.6,.375,0.6,1.6,.448,2.8,6.1,.779,2.1,2.6,36,36,6-6,Stevens Point,"Stevens Point, WI",25.7,20,1.3,2.2,Jake Gollon,F,8.1,,1.0," 8.1 Pts, 4.5 Reb, 2.5 Ast",mercer,1.8,4.5,per_game,200
516,1.0,0.3,SO,2.2,.500,2.1,4.2,.435,0.6,1.3,.485,2.7,5.5,.748,2.4,3.2,35,0,6-5,Westchester Country Day,"Greensboro, NC",18.8,10,0.7,1.7,Ike Nwamu,G,8.3,,0.6," 8.3 Pts, 2.9 Reb, 1.0 Ast",mercer,1.7,2.9,per_game,205
517,0.7,0.3,JR,1.0,.636,1.6,2.5,.269,0.2,0.7,.553,1.8,3.3,.630,1.0,1.5,35,0,6-6,Bowdon,"Bowdon, GA",12.2,22,0.8,1.0,Darious Moten,F,4.8,,0.1," 4.8 Pts, 1.8 Reb, 0.7 Ast",mercer,0.5,1.8,per_game,215
518,0.1,0.4,SR,1.5,.671,1.6,2.4,,0.0,0.0,.671,1.6,2.4,.778,1.2,1.6,34,1,6-11,The Hotchkiss School (CT),"Liberty Mounds, OK",9.6,45,0.9,1.6,Monty Brown,C,4.5,,0.1," 4.5 Pts, 2.4 Reb, 0.1 Ast",mercer,0.7,2.4,per_game,250
519,0.4,0.0,SO,1.3,.455,0.4,0.9,.342,0.7,2.0,.377,1.1,2.9,.676,0.7,1.0,36,0,6-4,Benedictine Military School,"Savannah, GA",9.3,34,0.4,1.3,Jibri Bryan,G,3.6,,0.3," 3.6 Pts, 1.7 Reb, 0.4 Ast",mercer,0.6,1.7,per_game,185
520,0.5,0.0,SO,0.9,.500,1.0,2.0,.222,0.1,0.6,.439,1.1,2.6,.605,1.6,2.7,32,0,6-2,Union,"Tulsa, OK",9.0,1,0.5,1.1,Phillip Leonard,G,4.0,,0.2," 4.0 Pts, 1.3 Reb, 0.5 Ast",mercer,0.5,1.3,per_game,200
521,0.3,0.4,JR,1.3,.625,1.1,1.8,.167,0.0,0.2,.586,1.1,1.9,.516,0.4,0.9,36,0,6-10,Fishburne Military School,"Weddington, NC",11.5,14,1.1,1.3,T.J. Hallice,F,2.8,,0.3," 2.8 Pts, 2.4 Reb, 0.3 Ast",mercer,0.5,2.4,per_game,220
522,1.7,0.0,SR,0.4,.316,0.2,0.5,.500,0.3,0.6,.415,0.5,1.1,1.000,0.2,0.2,36,1,5-11,Lake Norman,"Charlotte, NC",9.0,3,0.1,0.6,Kevin Canevari,G,1.5,,0.4," 1.5 Pts, 0.5 Reb, 1.7 Ast",mercer,0.6,0.5,per_game,165
523,0.1,0.0,FR,0.4,.333,0.2,0.5,,0.0,0.0,.333,0.2,0.5,,0.0,0.0,12,0,6-6,Woodlands Christian Academy,"Houston, TX",2.0,32,0.3,0.4,James Bento,F,0.3,,0.0," 0.3 Pts, 0.8 Reb, 0.1 Ast",mercer,0.0,0.8,per_game,195
524,0.1,0.0,FR,0.8,.000,0.0,0.3,.000,0.0,0.4,.000,0.0,0.8,.750,0.3,0.4,9,0,6-5,Green Hope,"Cary, NC",2.0,12,0.1,0.1,John Mosser,G,0.3,,0.0," 0.3 Pts, 0.9 Reb, 0.1 Ast",mercer,0.1,0.9,per_game,210
525,4.5,0.1,SR,2.5,.496,3.9,7.8,.274,0.7,2.5,.443,4.5,10.2,.774,4.3,5.6,34,33,6-1,White Station,"Memphis, TN",33.2,1,1.1,2.0,Joe Jackson,G,14.1,2010,1.5," 14.1 Pts, 3.6 Reb, 4.5 Ast",memphis,2.1,3.6,per_game,174
526,2.4,0.1,SR,1.7,.538,2.5,4.6,.386,1.5,3.9,.469,4.0,8.5,.844,2.4,2.8,34,3,6-1,Lee's Summit West,"Kansas City, MO",22.7,11,0.5,2.9,Michael Dixon,G,11.8,,1.3," 11.8 Pts, 2.2 Reb, 2.4 Ast",memphis,1.6,2.2,per_game,200
527,1.8,1.8,SO,4.0,.583,4.4,7.5,1.000,0.0,0.0,.584,4.4,7.5,.590,2.7,4.6,34,33,6-9,Southwest DeKalb HS,"Atlanta, GA",28.9,2,2.6,3.0,Shaq Goodwin,F,11.5,2012,1.3," 11.5 Pts, 6.5 Reb, 1.8 Ast",memphis,2.2,6.5,per_game,228
528,0.5,1.2,FR,3.0,.591,4.1,6.9,.000,0.0,0.0,.589,4.1,6.9,.536,1.1,2.0,34,33,6-8,Briarcrest Christian,"Collierville, TN",22.8,4,1.3,1.4,Austin Nichols,F,9.3,2013,0.4," 9.3 Pts, 4.3 Reb, 0.5 Ast",memphis,1.0,4.3,per_game,228
529,3.5,0.4,SR,3.3,.486,2.6,5.3,.258,0.7,2.7,.409,3.3,8.1,.607,1.6,2.6,34,32,6-3,Dunbar,"Dayton, OH",27.9,55,1.6,2.7,Geron Johnson,G,8.9,,1.3," 8.9 Pts, 4.9 Reb, 3.5 Ast",memphis,2.4,4.9,per_game,197
530,3.0,0.3,SR,3.6,.357,0.7,2.1,.373,2.2,6.0,.369,3.0,8.1,.655,0.6,0.9,34,31,6-4,Sheffield,"Memphis, TN",29.8,3,0.4,2.0,Chris Crawford,G,8.7,,1.5," 8.7 Pts, 4.0 Reb, 3.0 Ast",memphis,1.6,4.0,per_game,222
531,0.4,0.3,FR,1.9,.551,1.6,2.9,.313,0.1,0.5,.518,1.7,3.4,.518,1.3,2.5,34,0,6-7,East,"Memphis, TN",11.1,5,1.4,1.0,Nick King,F,4.9,2013,0.5," 4.9 Pts, 3.3 Reb, 0.4 Ast",memphis,0.5,3.3,per_game,220
532,0.6,0.2,SR,1.6,.679,1.8,2.7,,0.0,0.0,.679,1.8,2.7,.516,0.5,1.0,30,0,6-7,New Hanover,"Wilmington, NC",13.5,12,1.3,1.4,David Pellom,F,4.2,,0.4," 4.2 Pts, 2.9 Reb, 0.6 Ast",memphis,0.6,2.9,per_game,224
533,0.4,0.3,FR,1.1,.423,1.1,2.6,,0.0,0.0,.423,1.1,2.6,.385,0.3,0.7,20,0,6-10,Huntington Prep (WV),"Austin, TX",6.8,15,0.8,1.7,Dominic Woodson,F,2.5,2013,0.3," 2.5 Pts, 1.9 Reb, 0.4 Ast",memphis,0.6,1.9,per_game,290
534,0.7,0.2,FR,1.1,.500,0.9,1.9,.111,0.1,0.5,.422,1.0,2.4,.381,0.4,1.1,19,0,6-10,Fishburne Military School (VA),"Hartford, CT",9.1,23,0.5,0.6,Kuran Iverson,F,2.5,2013,0.3," 2.5 Pts, 1.6 Reb, 0.7 Ast",memphis,0.9,1.6,per_game,209
535,0.4,0.0,SO,0.7,.556,0.7,1.2,.143,0.1,0.5,.440,0.7,1.7,.455,0.3,0.7,15,0,6-7,Oak Hill Academy (VA),"Atlanta, GA",7.1,0,0.3,0.8,Damien Wilson,F,1.9,,0.3," 1.9 Pts, 1.0 Reb, 0.4 Ast",memphis,0.5,1.0,per_game,190
536,0.0,0.0,SO,0.2,.333,0.2,0.6,,0.0,0.0,.333,0.2,0.6,1.000,0.8,0.8,5,0,6-1,Arlington,"Arlington, TN",2.0,35,0.2,0.0,Anthony Cole,G,1.2,,0.0," 1.2 Pts, 0.4 Reb, 0.0 Ast",memphis,0.0,0.4,per_game,193
537,0.0,0.0,SR,0.0,.000,0.0,0.5,.000,0.0,0.4,.000,0.0,0.9,.600,0.3,0.5,11,0,5-10,Mitchell,"Memphis, TN",1.5,32,0.5,0.0,Trey Draper,G,0.3,,0.0," 0.3 Pts, 0.5 Reb, 0.0 Ast",memphis,0.2,0.5,per_game,170
538,0.0,0.0,FR,0.2,.333,0.1,0.3,.000,0.0,0.1,.250,0.1,0.4,.500,0.1,0.2,10,0,6-5,Christian Brothers,"Memphis, TN",1.0,42,0.0,0.1,Jake McDowell,G,0.3,,0.1," 0.3 Pts, 0.2 Reb, 0.0 Ast",memphis,0.0,0.2,per_game,211
539,6.9,0.2,SR,2.0,.427,3.3,7.7,.362,1.6,4.5,.403,4.9,12.2,.754,4.2,5.5,33,33,5-9,Bishop Ford,"Brooklyn, NY",35.2,3,0.8,2.9,Chaz Williams,G,15.6,,1.6," 15.6 Pts, 2.8 Reb, 6.9 Ast",massachusetts,3.4,2.8,per_game,175
540,0.2,2.2,JR,4.8,.563,4.3,7.7,.250,0.1,0.2,.553,4.4,7.9,.672,2.5,3.7,33,33,6-10,Oak Ridge,"Orlando, FL",29.0,25,3.1,2.6,Cady Lalanne,C,11.3,,0.5," 11.3 Pts, 7.9 Reb, 0.2 Ast",massachusetts,1.8,7.9,per_game,253
541,1.2,0.4,SR,3.4,.451,2.4,5.3,.350,1.1,3.0,.415,3.5,8.3,.702,2.4,3.5,33,33,6-8,Ridgeway (TN)/Winchendon School (MA),"Baton Rouge, LA",27.9,22,1.4,2.3,Sampson Carter,F,10.4,,0.5," 10.4 Pts, 4.8 Reb, 1.2 Ast",massachusetts,1.8,4.8,per_game,220
542,2.0,0.3,SO,2.5,.485,4.0,8.2,.000,0.0,0.1,.478,4.0,8.3,.528,1.4,2.7,33,33,6-3,St. Patrick,"Plainfield, NJ",28.5,2,1.1,2.0,Derrick Gordon,G,9.4,2011,1.5," 9.4 Pts, 3.5 Reb, 2.0 Ast",massachusetts,1.7,3.5,per_game,205
543,2.5,0.0,SO,2.2,.414,1.5,3.5,.377,1.4,3.7,.395,2.8,7.2,.767,2.1,2.7,33,0,6-0,Woodrow Wilson,"Dallas, TX",23.3,12,0.3,1.9,Trey Davis,G,9.2,,0.9," 9.2 Pts, 2.6 Reb, 2.5 Ast",massachusetts,1.2,2.6,per_game,185
544,1.5,1.2,SR,4.3,.537,2.4,4.5,.320,0.9,2.9,.451,3.4,7.5,.750,1.2,1.6,33,32,6-9,Woodbridge,"Woodbridge, VA",24.2,34,1.1,2.7,Raphiael Putney,F,8.8,,0.7," 8.8 Pts, 5.4 Reb, 1.5 Ast",massachusetts,1.7,5.4,per_game,185
545,0.4,0.9,JR,3.6,.571,3.5,6.1,.000,0.0,0.1,.563,3.5,6.2,.606,1.9,3.1,32,1,6-8,Henry A. Wise/Lee Academy (ME),"Upper Marlboro, MD",21.2,1,1.4,3.0,Maxie Esho,F,8.9,,1.0," 8.9 Pts, 5.0 Reb, 0.4 Ast",massachusetts,1.6,5.0,per_game,215
546,0.2,0.3,SO,1.0,.619,0.4,0.7,,0.0,0.0,.619,0.4,0.7,.250,0.1,0.3,32,0,6-9,Nature Coast Technical HS,"Spring Hill, FL",7.3,11,0.4,1.6,Tyler Bergantino,C,0.9,,0.1," 0.9 Pts, 1.5 Reb, 0.2 Ast",massachusetts,0.1,1.5,per_game,250
547,0.1,0.1,FR,0.4,.833,0.3,0.4,.444,0.3,0.6,.600,0.6,1.0,.600,0.2,0.3,15,0,6-7,Yates,"Houston, TX",2.8,5,0.1,0.3,Clyde Santee,G,1.7,,0.1," 1.7 Pts, 0.5 Reb, 0.1 Ast",massachusetts,0.2,0.5,per_game,205
548,0.1,0.0,FR,0.3,.200,0.0,0.2,.313,0.2,0.8,.286,0.3,1.0,.600,0.1,0.2,21,0,6-5,Covington,"Covington, TN",3.9,0,0.0,0.7,Demetrius Dyson,G,1.0,,0.1," 1.0 Pts, 0.4 Reb, 0.1 Ast",massachusetts,0.1,0.4,per_game,200
549,0.1,0.0,FR,0.3,.600,0.2,0.3,.000,0.0,0.2,.333,0.2,0.5,1.000,0.1,0.1,18,0,6-7,Ballard HS,"Seattle, WA",2.2,24,0.2,0.4,Seth Berger,F,0.4,,0.1," 0.4 Pts, 0.4 Reb, 0.1 Ast",massachusetts,0.1,0.4,per_game,210
550,0.8,0.3,SR,4.9,.427,3.9,9.1,.371,1.8,4.8,.408,5.7,13.9,.827,5.7,6.9,30,30,6-4,Roslyn,"Roslyn, NY",30.9,24,1.6,2.3,George Beamon,G,18.8,,1.6," 18.8 Pts, 6.5 Reb, 0.8 Ast",manhattan,1.8,6.5,per_game,175
551,4.0,0.1,SR,2.3,.477,3.2,6.8,.311,0.4,1.4,.448,3.7,8.2,.660,4.2,6.3,32,32,6-2,All Hallows,"Bronx, NY",25.1,31,0.5,2.2,Michael Alvarado,G,11.9,,1.3," 11.9 Pts, 2.8 Reb, 4.0 Ast",manhattan,2.4,2.8,per_game,180
552,0.7,3.6,SR,3.2,.552,3.9,7.0,,0.0,0.0,.552,3.9,7.0,.514,2.3,4.5,33,33,6-7,Transit Tech,"Brooklyn, NY",23.9,5,2.7,3.1,Rhamel Brown,F,10.1,,0.7," 10.1 Pts, 5.9 Reb, 0.7 Ast",manhattan,1.4,5.9,per_game,230
553,2.2,0.4,JR,3.4,.541,3.0,5.5,.364,0.1,0.3,.531,3.1,5.9,.682,2.3,3.3,33,5,6-6,Rice,"Bronx, NY",23.3,13,2.0,2.6,Emmy Andujar,F,8.6,,1.2," 8.6 Pts, 5.3 Reb, 2.2 Ast",manhattan,2.2,5.3,per_game,205
554,0.7,0.1,SO,1.4,.350,0.2,0.6,.421,2.3,5.5,.414,2.5,6.2,.769,0.9,1.2,33,4,6-5,York Prep,"New York, NY",21.7,0,0.3,2.2,Shane Richards,F,8.3,,0.7," 8.3 Pts, 1.7 Reb, 0.7 Ast",manhattan,0.5,1.7,per_game,185
555,0.2,1.1,SO,2.8,.577,2.5,4.3,,0.0,0.0,.577,2.5,4.3,.518,2.2,4.2,33,21,6-10,St. Anthony,"Bronx, NY",17.7,30,1.5,3.1,Ashton Pankey,F,7.1,,0.2," 7.1 Pts, 4.3 Reb, 0.2 Ast",manhattan,1.4,4.3,per_game,225
556,1.9,0.0,JR,1.5,.356,0.5,1.4,.375,1.0,2.7,.368,1.5,4.0,.762,1.0,1.3,33,25,5-11,All Hallows/Robinson School,"Bronx, NY",22.4,12,0.5,2.8,RaShawn Stores,G,4.9,,1.1," 4.9 Pts, 2.0 Reb, 1.9 Ast",manhattan,1.0,2.0,per_game,190
