,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,g,losses,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace,pts,school_name,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,win_loss_pct,wins,wins_conf,wins_home,wins_visitor
23,54.8,14.6,.542,.287,.343,.483,35,10,4,1,6,114.3,2454,37.3,68.6,2764,Kansas,11.40,20.25,8.4,16.3,55.5,.580,.714,25,14,14,5
24,44.4,14.9,.500,.276,.353,.518,40,11,6,2,5,112.4,2665,41.4,65.9,2992,Kentucky,9.90,18.07,7.1,14.5,56.6,.543,.725,29,12,16,5
25,47.8,10.2,.522,.315,.288,.429,35,12,7,2,9,111.4,2633,36.3,71.2,2835,Louisiana,-0.28,2.91,9.8,15.2,52.3,.554,.657,23,11,13,6
26,54.0,12.5,.535,.351,.272,.412,37,6,3,2,2,117.4,2262,37.1,69.0,2998,Louisville,4.80,24.69,14.5,12.8,52.1,.562,.838,31,15,16,9
27,52.3,15.3,.507,.307,.368,.555,33,8,5,3,4,107.1,2311,34.4,70.3,2540,Manhattan,-0.90,6.04,11.5,16.8,50.7,.547,.758,25,15,9,12
28,55.4,12.3,.504,.261,.268,.392,33,9,6,2,4,105.3,2350,34.4,71.7,2502,Massachusetts,6.00,10.61,9.5,16.1,51.9,.538,.727,24,10,11,7
29,61.7,11.0,.522,.275,.257,.399,34,10,6,2,5,108.2,2397,35.6,70.6,2614,Memphis,7.14,13.02,12.2,15.8,51.5,.547,.706,24,12,15,5
30,59.7,11.8,.547,.367,.282,.384,36,9,4,1,7,115.8,2410,34.0,65.7,2836,Mercer,-3.42,5.33,8.6,14.7,52.9,.582,.750,27,14,17,9
31,62.2,13.4,.545,.363,.239,.337,38,9,6,4,3,113.3,2491,32.2,66.0,2870,Michigan State,9.38,19.35,10.2,14.7,53.7,.573,.763,29,12,12,7
32,55.6,6.3,.557,.401,.266,.349,37,9,3,2,4,117.5,2408,28.6,62.5,2736,Michigan,9.65,18.52,8.2,12.7,50.1,.592,.757,28,15,13,7
33,58.9,6.4,.493,.399,.320,.436,35,14,9,6,6,102.6,2469,28.3,67.9,2465,Milwaukee,-0.44,-1.53,8.3,17.1,48.8,.541,.600,21,7,7,10
34,46.1,6.7,.515,.434,.271,.367,33,17,7,3,13,107.5,2566,27.8,70.0,2504,Mount St. Mary's,-4.44,-6.32,10.0,14.7,46.6,.554,.485,16,9,10,6
35,42.3,9.3,.483,.335,.303,.423,32,13,7,1,8,102.2,2085,25.7,65.4,2137,Nebraska,8.50,10.13,10.6,14.7,48.6,.528,.594,19,11,15,3
36,50.6,13.5,.539,.273,.368,.535,36,10,4,1,7,113.8,2415,37.5,66.9,2771,New Mexico State,-2.58,6.16,6.9,16.0,53.5,.576,.722,26,12,14,8
37,61.6,13.3,.511,.320,.338,.466,34,7,3,2,2,111.2,2248,32.5,65.6,2516,New Mexico,4.84,12.72,7.2,13.8,53.8,.556,.794,27,15,13,8
38,59.0,12.4,.513,.297,.347,.476,34,6,1,0,5,112.5,2023,36.6,64.7,2513,North Carolina Central,-8.03,3.97,11.7,14.8,52.6,.559,.824,28,16,14,11
39,49.1,10.8,.500,.255,.243,.370,36,14,9,6,6,108.1,2504,34.2,64.9,2561,North Carolina State,7.44,9.02,7.3,13.4,49.5,.529,.611,22,9,13,6
40,54.9,12.5,.499,.211,.268,.429,34,10,5,3,5,108.5,2372,38.1,70.0,2604,North Carolina,8.42,15.24,10.4,14.1,53.4,.526,.706,24,13,15,6
41,43.0,13.1,.555,.275,.307,.409,33,7,2,1,5,117.7,2164,31.7,63.9,2492,North Dakota State,-0.02,6.31,9.7,13.4,53.2,.593,.788,26,12,12,10
42,49.9,12.2,.503,.329,.291,.423,35,10,8,3,5,106.1,2092,29.6,65.1,2432,Ohio State,8.12,17.84,11.8,14.9,50.2,.540,.714,25,10,17,5
43,51.6,12.2,.524,.338,.357,.497,34,13,10,3,7,112.8,2365,28.0,69.5,2728,Oklahoma State,8.34,19.02,10.8,12.9,48.8,.569,.618,21,8,13,3
44,53.1,8.4,.517,.370,.295,.394,33,10,6,3,4,112.9,2508,32.4,71.7,2704,Oklahoma,8.97,14.91,9.4,13.5,50.9,.560,.697,23,12,14,5
45,53.0,8.7,.535,.337,.338,.438,34,10,8,3,5,115.0,2521,32.2,69.9,2783,Oregon,8.05,15.75,10.9,14.0,50.7,.583,.706,24,10,15,5
46,62.9,8.6,.507,.269,.315,.443,36,10,7,5,2,113.0,2229,37.3,62.4,2586,Pittsburgh,7.54,17.46,11.1,13.7,54.5,.550,.722,26,11,13,7
47,56.1,12.0,.483,.317,.328,.419,35,12,8,3,6,109.1,2443,35.4,64.9,2566,Providence,7.85,11.37,8.3,14.6,52.4,.539,.657,23,10,13,5
48,56.7,11.9,.539,.369,.281,.436,34,10,5,4,4,108.1,2298,29.0,66.0,2433,Saint Joseph's,5.08,9.05,6.7,15.9,52.0,.563,.706,24,11,11,8
49,58.1,9.9,.494,.322,.281,.404,34,7,3,3,1,102.4,2105,29.4,67.4,2374,Saint Louis,4.24,11.63,10.9,16.2,51.0,.533,.794,27,13,14,11
50,40.8,14.1,.481,.258,.298,.449,36,5,2,1,2,109.2,2052,36.7,63.9,2530,San Diego State,4.86,14.95,11.8,12.7,53.6,.519,.861,31,16,15,9
51,46.3,11.6,.513,.293,.316,.450,36,13,8,4,5,108.0,2457,29.3,67.1,2616,Stanford,9.00,13.42,7.9,14.7,51.3,.553,.639,23,10,12,6
52,62.3,8.6,.525,.360,.286,.402,35,3,0,0,2,115.2,2219,38.4,65.5,2661,Stephen F. Austin,-6.76,4.82,11.1,14.2,53.8,.561,.914,32,18,15,14
53,49.1,17.2,.482,.270,.270,.382,34,6,4,2,2,111.6,2012,38.1,60.5,2311,Syracuse,7.25,16.05,13.1,12.1,52.8,.522,.824,28,14,16,8
54,50.9,12.0,.503,.308,.299,.416,37,13,7,3,7,114.2,2283,39.8,62.8,2672,Tennessee,7.84,17.34,8.2,13.7,56.2,.545,.649,24,11,14,4
55,55.5,8.5,.521,.325,.352,.491,34,15,6,2,11,109.8,2512,33.8,68.2,2584,Texas Southern,-10.07,-8.41,6.6,16.6,52.2,.565,.559,19,12,9,6
56,49.9,15.8,.474,.260,.291,.434,35,11,7,2,6,107.0,2475,39.6,69.1,2598,Texas,9.15,12.67,8.2,14.4,54.6,.514,.686,24,11,16,4
57,51.1,10.5,.492,.318,.318,.471,34,13,3,3,7,105.0,2299,30.2,68.7,2471,Tulsa,1.17,6.23,9.9,14.5,50.3,.532,.618,21,13,11,6
58,59.3,9.0,.541,.275,.286,.382,37,9,6,2,5,115.1,2604,29.8,70.0,3003,UCLA,7.62,18.40,13.1,12.7,51.2,.579,.757,28,12,16,5
59,60.1,11.2,.536,.448,.318,.445,34,5,2,1,2,113.2,2261,32.6,67.6,2651,Villanova,7.50,18.97,10.1,14.9,52.6,.574,.853,29,16,15,10
60,49.8,11.5,.479,.339,.237,.352,35,9,4,0,5,105.0,2282,34.3,70.4,2624,Virginia Commonwealth,4.78,14.55,15.6,14.2,50.6,.512,.743,26,12,15,6
61,56.6,12.0,.508,.297,.283,.420,37,7,2,2,4,108.8,2060,33.2,60.6,2449,Virginia,7.86,18.38,8.6,13.8,54.7,.542,.811,30,16,15,7
62,55.6,9.0,.547,.367,.369,.498,31,12,6,2,9,111.3,2061,28.9,64.3,2254,Weber State,-4.23,-0.92,6.5,16.7,52.5,.592,.613,19,14,13,5
63,48.3,9.6,.520,.352,.368,.508,33,10,4,2,7,106.5,2235,31.6,66.5,2373,Western Michigan,-1.45,1.73,8.7,18.2,51.3,.568,.697,23,14,13,6
64,54.8,15.0,.526,.367,.342,.472,36,1,0,0,0,116.1,2141,35.1,64.5,2706,Wichita State,1.74,16.65,10.6,13.6,55.3,.569,.972,35,18,17,12
65,50.5,8.0,.533,.391,.318,.426,38,8,6,3,3,115.7,2432,28.1,63.3,2793,Wisconsin,10.19,19.69,7.6,11.2,51.1,.575,.789,30,12,14,8
66,52.4,4.6,.502,.302,.218,.328,33,13,5,4,8,105.6,2054,31.7,63.0,2205,Wofford,-5.95,-4.32,9.8,14.4,51.0,.529,.606,20,11,9,8
67,57.2,8.2,.517,.270,.286,.416,34,13,8,2,6,108.5,2316,34.1,65.7,2442,Xavier,8.14,11.84,8.7,16.0,53.2,.551,.618,21,10,15,4
