,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,g,losses,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace,pts,school_name,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,win_loss_pct,wins,wins_conf,wins_home,wins_visitor
55,55.1,15.3,.514,.330,.212,.320,35,13,9,3,7,106.0,2467,33.7,70.9,2631,Texas A&M,10.62,15.30,7.7,16.3,54.3,.538,.629,22,9,13,4
56,62.8,9.4,.566,.352,.241,.342,33,12,9,3,7,115.0,2487,34.0,70.0,2708,Texas Christian,9.68,16.38,9.1,15.4,54.5,.590,.636,21,9,15,3
57,47.4,9.3,.505,.370,.311,.429,36,20,6,2,17,105.7,2859,28.2,72.7,2787,Texas Southern,-5.53,-7.53,7.8,15.1,48.5,.548,.444,16,12,8,5
58,54.9,12.8,.520,.335,.276,.393,37,10,7,1,6,108.2,2397,32.3,68.5,2759,Texas Tech,9.60,19.38,10.3,15.4,52.6,.555,.730,27,11,17,4
59,44.7,12.8,.500,.381,.219,.330,34,15,10,4,7,103.9,2338,29.3,66.9,2450,Texas,10.67,13.96,8.9,14.6,50.0,.527,.559,19,8,13,3
60,53.4,10.3,.537,.404,.256,.355,33,12,7,2,7,111.1,2507,28.3,71.5,2679,UCLA,6.86,12.07,7.6,14.5,51.8,.569,.636,21,11,14,3
61,53.7,10.5,.595,.475,.229,.294,40,4,4,1,3,122.2,2807,29.1,70.2,3463,Villanova,10.24,26.64,9.1,13.3,52.4,.623,.900,36,14,12,9
62,58.2,6.6,.577,.399,.259,.365,33,12,8,4,5,112.9,2382,23.7,69.9,2634,Virginia Tech,6.72,14.35,8.2,15.3,48.8,.602,.636,21,10,14,6
63,54.0,12.3,.527,.350,.184,.245,34,3,1,1,1,110.4,1836,26.9,60.6,2283,Virginia,9.07,22.21,11.2,12.3,51.2,.555,.912,31,17,16,10
64,54.2,15.9,.504,.384,.240,.313,37,11,7,3,5,113.0,2575,36.5,70.6,2964,West Virginia,9.36,19.88,11.5,13.3,52.5,.543,.703,26,11,14,5
65,63.7,11.1,.551,.392,.257,.348,33,8,4,3,2,117.3,2364,35.5,70.0,2731,Wichita State,5.46,16.58,6.6,14.1,57.1,.583,.758,25,14,13,9
66,52.7,6.5,.491,.348,.256,.358,35,10,4,2,7,101.4,2307,28.8,70.0,2500,Wright State,-3.64,0.58,9.4,16.3,51.8,.529,.714,25,14,14,8
67,57.3,8.4,.559,.358,.320,.410,35,6,3,1,2,115.4,2616,29.9,72.4,2953,Xavier,9.45,19.08,8.0,15.2,55.1,.601,.829,29,15,17,9
