,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,g,losses,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace,pts,school_name,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,win_loss_pct,wins,wins_conf,wins_home,wins_visitor
38,50.8,6.4,.502,.385,.334,.434,32,11,3,0,9,107.0,2105,35.3,66.8,2287,Northern Colorado,-2.24,1.39,8.9,18.1,53.6,.555,.656,21,13,14,6
39,66.8,9.6,.535,.386,.327,.451,34,7,4,0,4,115.3,2227,33.4,64.3,2558,Notre Dame,8.43,18.17,7.0,14.1,53.2,.575,.794,27,14,17,5
40,54.0,12.2,.559,.359,.281,.390,35,10,1,1,7,117.6,2690,37.2,72.4,2992,Oakland,0.10,8.28,8.5,15.7,53.4,.591,.714,25,17,10,10
41,57.7,9.1,.563,.327,.260,.371,37,3,2,0,2,120.0,2208,35.7,64.1,2854,Ohio State,8.38,25.84,11.1,13.4,53.8,.589,.919,34,16,20,9
42,60.4,13.2,.485,.276,.251,.376,34,7,4,2,4,108.1,1984,45.4,60.7,2231,Old Dominion,1.76,9.03,11.3,16.4,58.6,.518,.794,27,14,14,7
43,53.8,7.4,.501,.365,.225,.311,34,15,9,5,8,105.5,2126,32.2,59.8,2144,Penn State,11.45,11.98,7.4,15.1,51.0,.534,.559,19,9,13,3
44,67.2,9.0,.529,.274,.289,.431,34,6,3,1,2,116.3,2073,42.9,63.3,2514,Pittsburgh,7.85,20.82,7.4,15.0,57.8,.559,.824,28,15,17,7
45,54.2,10.7,.522,.313,.263,.359,32,7,2,0,5,107.0,2017,31.5,63.4,2215,Princeton,-1.61,3.71,9.2,16.4,53.1,.558,.781,25,13,12,10
46,61.5,10.5,.507,.330,.246,.344,34,8,4,0,5,109.5,2103,32.4,66.0,2466,Purdue,8.69,19.36,9.4,13.5,51.4,.542,.765,26,14,16,7
47,59.4,10.8,.531,.366,.222,.323,37,8,3,3,3,109.5,2265,28.6,63.2,2577,Richmond,2.79,11.23,9.3,14.2,48.5,.557,.784,29,13,12,10
48,53.7,12.4,.455,.322,.250,.389,34,14,7,3,8,92.5,2042,32.1,65.5,2069,Saint Peter's,-1.08,-0.28,11.8,19.5,49.3,.490,.588,20,11,8,8
49,50.4,12.0,.515,.298,.213,.305,37,3,2,1,1,112.0,2192,38.2,63.7,2660,San Diego State,6.36,17.96,9.6,14.1,54.9,.543,.919,34,14,14,11
50,49.4,8.4,.499,.315,.230,.354,34,15,8,4,8,102.6,2131,29.9,64.3,2252,Southern California,7.97,11.52,9.1,15.4,50.7,.526,.559,19,10,12,5
51,51.7,9.2,.495,.241,.314,.442,33,12,6,3,7,105.1,2211,32.5,66.5,2313,St. John's (NY),10.01,13.10,12.1,16.0,49.5,.539,.636,21,12,12,5
52,60.5,18.9,.528,.317,.239,.360,35,8,6,3,3,110.3,2216,36.7,66.0,2568,Syracuse,8.79,18.85,13.1,15.7,52.5,.553,.771,27,12,16,6
53,58.9,11.3,.500,.300,.236,.338,34,8,2,0,4,106.6,2124,32.1,65.5,2400,Temple,4.23,12.35,10.3,14.0,51.8,.532,.765,26,14,14,7
54,52.9,10.6,.476,.300,.272,.397,34,15,8,8,4,103.3,2296,37.8,67.1,2376,Tennessee,8.73,11.08,10.9,16.4,52.6,.515,.559,19,8,10,5
55,58.6,4.5,.494,.311,.324,.465,33,9,6,2,4,106.6,2009,38.2,63.1,2254,Texas A&M,5.94,12.62,10.2,16.9,54.7,.537,.727,24,10,15,5
56,53.6,6.5,.491,.356,.292,.414,34,14,7,3,10,102.0,2363,30.4,68.8,2384,Texas-San Antonio,-4.93,-5.80,10.3,17.1,48.9,.532,.588,20,9,11,5
57,50.8,11.7,.502,.255,.282,.431,36,8,3,2,3,109.9,2238,38.2,67.8,2701,Texas,7.96,20.82,8.4,14.4,54.3,.534,.778,28,13,16,7
58,59.4,13.6,.502,.290,.301,.443,34,11,5,2,5,103.8,2254,36.0,66.8,2382,UCLA,7.93,11.70,8.1,18.5,53.1,.539,.676,23,13,16,5
59,59.5,9.2,.527,.314,.315,.427,34,4,1,0,3,111.6,1995,34.5,64.1,2449,Utah State,0.50,13.23,7.4,15.7,55.7,.569,.882,30,15,17,11
60,53.5,11.5,.529,.382,.336,.452,34,11,7,3,5,111.1,2301,32.9,67.6,2581,Vanderbilt,6.86,15.10,7.5,16.4,51.7,.573,.676,23,9,14,5
61,56.5,10.7,.495,.332,.320,.423,33,12,9,4,5,109.6,2159,35.8,65.7,2384,Villanova,8.23,15.05,9.6,15.2,53.2,.546,.636,21,9,13,7
62,60.2,9.1,.511,.412,.264,.370,40,12,6,3,6,108.3,2673,30.9,65.3,2864,Virginia Commonwealth,3.78,8.56,12.4,14.7,47.0,.547,.700,28,12,11,8
63,55.9,12.3,.537,.363,.212,.315,35,11,7,2,6,114.5,2474,37.7,72.0,2907,Washington,7.74,20.12,9.2,14.1,52.9,.559,.686,24,11,14,5
64,62.7,11.0,.485,.335,.291,.409,33,12,7,2,6,109.0,2134,40.2,64.0,2303,West Virginia,11.03,16.15,7.3,15.4,52.4,.528,.636,21,11,12,4
65,55.4,9.0,.518,.412,.241,.295,34,9,5,0,6,117.7,1992,32.6,57.3,2310,Wisconsin,9.42,18.77,6.2,11.1,51.9,.560,.735,25,13,16,5
66,55.2,6.9,.530,.266,.291,.420,34,13,4,4,6,111.3,2313,34.1,64.6,2502,Wofford,-1.21,4.35,10.1,15.4,50.8,.563,.618,21,14,8,8
67,54.1,8.7,.512,.309,.332,.445,32,8,1,1,4,108.7,2067,32.4,65.3,2306,Xavier,4.41,11.88,8.2,15.8,53.3,.560,.750,24,15,14,7
