,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
85,2.7,0.0,FR,1.4,.371,1.9,5.0,.331,1.2,3.6,.354,3.1,8.6,.747,1.7,2.3,34,21,6-1,"Bronx, NY",21.9,10,0.3,1.8,Corey Fisher,G,9.1,2007,1.1," 9.1 Pts, 1.8 Reb, 2.7 Ast",villanova,2.0,1.8,per_game,200
86,1.0,0.3,FR,2.8,.475,2.4,5.1,.333,0.1,0.2,.470,2.5,5.2,.698,1.9,2.7,35,19,6-8,"Brooklyn, NY",19.4,0,1.5,2.4,Antonio Pena,F,6.9,2006,0.5," 6.9 Pts, 4.3 Reb, 1.0 Ast",villanova,1.9,4.3,per_game,235
87,1.1,0.5,JR,2.6,.508,2.0,3.9,.286,0.5,1.8,.439,2.5,5.6,.841,1.7,2.0,32,17,6-7,"Philadelphia, PA",22.3,20,1.8,2.3,Shane Clark,F,7.1,,0.7," 7.1 Pts, 4.3 Reb, 1.1 Ast",villanova,1.1,4.3,per_game,205
88,0.5,0.1,FR,1.9,.507,1.0,1.9,.296,1.1,3.9,.366,2.1,5.8,.881,1.1,1.2,35,4,6-5,"Bayonne, NJ",18.3,24,0.5,1.7,Corey Stokes,G,6.4,2007,0.4," 6.4 Pts, 2.4 Reb, 0.5 Ast",villanova,0.9,2.4,per_game,220
89,0.9,0.4,JR,3.0,.658,1.7,2.6,.318,0.7,2.2,.503,2.4,4.8,.628,0.9,1.4,30,14,6-6,"Silver Spring, MD",21.0,22,1.8,2.3,Dwayne Anderson,G,6.5,,1.5," 6.5 Pts, 4.8 Reb, 0.9 Ast",villanova,1.0,4.8,per_game,215
90,1.4,0.0,FR,0.6,.267,0.4,1.6,.466,1.2,2.5,.390,1.6,4.1,.841,1.3,1.5,29,4,6-1,"Brooklyn, NY",12.7,3,0.2,1.7,Malcolm Grant,G,5.6,,0.1," 5.6 Pts, 0.8 Reb, 1.4 Ast",villanova,0.9,0.8,per_game,188
91,1.7,0.3,SO,1.9,.442,1.3,3.0,.250,0.3,1.0,.393,1.6,4.0,.632,1.2,1.9,35,18,6-5,"Philadelphia, PA",20.6,15,0.7,2.4,Reggie Redding,G,4.6,,1.1," 4.6 Pts, 2.6 Reb, 1.7 Ast",villanova,0.9,2.6,per_game,205
92,0.4,0.6,SO,2.3,.524,2.0,3.9,,0.0,0.0,.524,2.0,3.9,.444,0.8,1.7,21,9,6-10,"East Orange, NJ",13.2,2,2.2,2.6,Casiem Drummond,C,4.9,,0.5," 4.9 Pts, 4.5 Reb, 0.4 Ast",villanova,0.8,4.5,per_game,275
93,0.0,0.0,FR,0.5,.333,0.3,0.8,.000,0.0,0.3,.250,0.3,1.0,.500,0.3,0.5,4,0,6-10,"Abington, PA",4.0,54,0.8,0.5,Andrew Ott,F,0.8,,0.0," 0.8 Pts, 1.3 Reb, 0.0 Ast",villanova,0.3,1.3,per_game,240
94,0.0,0.1,JR,0.4,.167,0.1,0.7,,0.0,0.0,.167,0.1,0.7,.250,0.1,0.4,9,0,6-9,,1.4,42,0.2,0.2,Frank Tchuisi,F,0.3,,0.0," 0.3 Pts, 0.7 Reb, 0.0 Ast",villanova,0.0,0.7,per_game,215
95,0.2,0.0,FR,0.2,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,5,0,6-0,"Fairfax, VA",1.4,4,0.0,0.4,Jason Colenda,G,0.0,,0.0," 0.0 Pts, 0.2 Reb, 0.2 Ast",villanova,0.2,0.2,per_game,205
96,1.6,0.1,SR,1.5,.510,2.1,4.1,.385,2.6,6.8,.432,4.7,11.0,.784,2.0,2.5,35,35,6-2,"Honolulu, HI",33.3,2,0.2,1.7,Derrick Low,G,14.1,,1.4," 14.1 Pts, 1.8 Reb, 1.6 Ast",washington-state,1.2,1.8,per_game,196
97,4.3,0.7,SR,4.2,.491,3.3,6.6,.364,0.7,1.9,.463,3.9,8.5,.733,3.6,4.9,35,35,6-6,"Beloit, WI",33.1,25,1.1,1.9,Kyle Weaver,G,12.2,,1.7," 12.2 Pts, 5.3 Reb, 4.3 Ast",washington-state,2.8,5.3,per_game,201
98,0.3,0.7,JR,4.2,.603,3.9,6.4,.000,0.0,0.0,.600,3.9,6.4,.660,2.7,4.1,35,34,6-10,,24.0,11,1.8,2.9,Aron Baynes,C,10.4,,0.7," 10.4 Pts, 6.0 Reb, 0.3 Ast",washington-state,1.5,6.0,per_game,250
99,4.7,0.0,JR,2.6,.493,1.9,3.8,.434,1.5,3.5,.465,3.4,7.3,.804,2.1,2.6,35,34,6-1,"Santa Barbara, CA",34.9,10,0.6,1.6,Taylor Rochestie,G,10.4,,1.0," 10.4 Pts, 3.2 Reb, 4.7 Ast",washington-state,1.7,3.2,per_game,193
100,0.7,0.8,SR,3.3,.544,3.0,5.5,.000,0.0,0.0,.541,3.0,5.5,.682,1.3,1.9,35,34,6-10,"Austin, TX",28.1,34,1.8,2.5,Robbie Cowgill,F,7.3,,0.7," 7.3 Pts, 5.1 Reb, 0.7 Ast",washington-state,0.7,5.1,per_game,211
101,0.8,0.2,JR,2.0,.521,0.8,1.5,.376,1.1,2.9,.426,1.9,4.4,.774,0.8,1.0,32,1,6-7,"Grand Junction, CO",21.1,32,0.2,1.7,Daven Harmeling,F,5.6,,0.2," 5.6 Pts, 2.2 Reb, 0.8 Ast",washington-state,0.5,2.2,per_game,227
102,0.2,0.3,JR,1.4,.535,1.4,2.5,.167,0.0,0.2,.511,1.4,2.7,.778,0.6,0.8,34,0,6-8,"Pagosa Springs, CO",12.0,52,0.6,1.2,Caleb Forrest,C,3.4,,0.1," 3.4 Pts, 2.0 Reb, 0.2 Ast",washington-state,0.5,2.0,per_game,223
103,0.7,0.0,SO,0.8,.556,0.7,1.3,.138,0.1,0.9,.392,0.9,2.2,.676,0.7,1.0,34,0,6-7,,11.2,4,0.2,1.2,Nikola Koprivica,G,2.5,,0.3," 2.5 Pts, 1.0 Reb, 0.7 Ast",washington-state,0.7,1.0,per_game,216
104,0.5,0.0,FR,0.8,.600,0.4,0.6,.500,0.4,0.8,.545,0.8,1.4,1.000,0.3,0.3,8,0,6-3,"Missouri City, TX",6.3,1,0.0,0.8,Stephen Sauls,G,2.1,,0.3," 2.1 Pts, 0.8 Reb, 0.5 Ast",washington-state,0.5,0.8,per_game,195
105,0.5,0.3,FR,1.1,.375,0.3,0.7,.182,0.2,0.9,.263,0.4,1.6,.400,0.2,0.4,12,0,6-6,,7.3,20,0.4,0.8,Thomas Abercrombie,G,1.2,,0.2," 1.2 Pts, 1.5 Reb, 0.5 Ast",washington-state,0.3,1.5,per_game,191
106,0.5,0.0,SR,0.2,.375,0.2,0.6,.000,0.0,0.4,.231,0.2,0.9,,0.0,0.0,14,1,6-2,"Vista, CA",4.7,21,0.1,0.2,Jeremy Cross,G,0.4,,0.0," 0.4 Pts, 0.3 Reb, 0.5 Ast",washington-state,0.2,0.3,per_game,207
107,0.1,0.1,SR,0.3,.286,0.2,0.5,.000,0.0,0.2,.222,0.2,0.7,,0.0,0.0,13,1,6-9,"Santa Ana, CA",3.2,42,0.2,0.3,Chris Henry,C,0.3,,0.2," 0.3 Pts, 0.5 Reb, 0.1 Ast",washington-state,0.2,0.5,per_game,256
108,5.8,0.0,SO,2.4,.471,4.4,9.4,.381,1.9,5.1,.439,6.4,14.5,.783,4.6,5.8,38,38,6-0,"New Orleans, LA",37.3,14,0.5,1.6,D.J. Augustin,G,19.2,2006,1.2," 19.2 Pts, 2.9 Reb, 5.8 Ast",texas,2.8,2.9,per_game,180
109,1.5,0.1,JR,2.4,.488,2.7,5.6,.382,3.2,8.4,.424,5.9,13.9,.809,1.5,1.8,37,37,5-11,"Round Rock, TX",35.9,3,0.5,1.9,A.J. Abrams,G,16.5,2005,1.6," 16.5 Pts, 2.9 Reb, 1.5 Ast",texas,0.8,2.9,per_game,161
110,1.3,1.3,SO,7.2,.474,4.1,8.6,.413,1.0,2.4,.461,5.1,11.0,.570,2.0,3.6,38,36,6-7,"Nacogdoches, TX",31.2,5,3.1,2.6,Damion James,F,13.2,2006,0.7," 13.2 Pts, 10.3 Reb, 1.3 Ast",texas,1.6,10.3,per_game,225
111,1.6,0.1,JR,3.4,.603,4.2,6.9,.286,0.2,0.8,.568,4.4,7.8,.737,4.7,6.3,33,10,6-7,"Houston, TX",22.8,32,1.4,2.9,Anthony Vereen,F,13.8,,0.6," 13.8 Pts, 4.8 Reb, 1.6 Ast",texas-arlington,2.4,4.8,per_game,245
112,2.6,0.0,SO,2.2,.464,1.8,3.8,.384,3.0,7.8,.410,4.8,11.6,.722,0.4,0.5,33,32,5-11,"Mesquite, TX",31.6,1,0.6,1.5,Ro'ger Guignard,G,12.9,,1.6," 12.9 Pts, 2.8 Reb, 2.6 Ast",texas-arlington,3.1,2.8,per_game,165
113,1.9,1.4,FR,7.0,.611,5.1,8.3,.354,0.7,2.1,.559,5.8,10.4,.767,5.1,6.6,39,38,6-10,"Lake Oswego, OR",29.6,42,3.6,1.9,Kevin Love,C,17.5,2007,0.7," 17.5 Pts, 10.6 Reb, 1.9 Ast",ucla,2.0,10.6,per_game,260
114,0.8,2.1,JR,3.2,.622,2.6,4.1,.413,1.1,2.7,.538,3.7,6.8,.672,1.0,1.5,38,38,6-10,"Clear Lake, TX",27.6,32,2.1,2.7,Connor Atchley,C,9.5,,0.8," 9.5 Pts, 5.3 Reb, 0.8 Ast",texas,0.9,5.3,per_game,228
115,3.0,0.4,SO,2.9,.452,1.8,4.1,.342,0.7,2.1,.415,2.6,6.2,.662,1.2,1.9,38,35,6-2,"Amarillo, TX",32.8,24,1.6,2.4,Justin Mason,G,7.1,,1.1," 7.1 Pts, 4.5 Reb, 3.0 Ast",texas,1.3,4.5,per_game,195
116,0.5,0.2,FR,2.5,.429,2.0,4.8,,0.0,0.0,.429,2.0,4.8,.569,1.5,2.6,22,4,6-6,"Houston, TX",16.7,1,1.3,2.0,Gary Johnson,F,5.6,2007,0.1," 5.6 Pts, 3.7 Reb, 0.5 Ast",texas,1.0,3.7,per_game,238
117,0.2,0.5,SO,1.1,.559,1.1,1.9,,0.0,0.0,.559,1.1,1.9,.561,0.6,1.1,36,1,6-10,"Rosenberg, TX",6.8,34,1.3,1.1,Dexter Pittman,C,2.8,2006,0.1," 2.8 Pts, 2.4 Reb, 0.2 Ast",texas,0.6,2.4,per_game,290
118,0.1,0.5,FR,1.3,.431,0.6,1.4,.000,0.0,0.0,.423,0.6,1.4,.660,0.9,1.4,37,0,6-7,,9.8,20,1.0,1.6,Alexis Wangmene,F,2.1,,0.1," 2.1 Pts, 2.3 Reb, 0.1 Ast",texas,0.5,2.3,per_game,241
119,0.1,0.3,FR,0.8,.409,0.5,1.3,,0.0,0.0,.409,0.5,1.3,.688,0.3,0.5,35,1,6-10,"Canby, OR",6.6,53,0.6,1.0,Clint Chapman,F,1.3,2007,0.1," 1.3 Pts, 1.4 Reb, 0.1 Ast",texas,0.3,1.4,per_game,245
120,0.2,0.0,SR,0.3,1.000,0.1,0.1,.500,0.3,0.6,.556,0.4,0.7,.333,0.0,0.1,25,0,6-1,"Amarillo, TX",3.9,4,0.1,0.6,J.D. Lewis,G,1.2,,0.1," 1.2 Pts, 0.4 Reb, 0.2 Ast",texas,0.2,0.4,per_game,173
121,0.3,0.0,SO,0.3,.500,0.4,0.8,.200,0.1,0.4,.400,0.5,1.3,1.000,0.2,0.2,12,0,6-3,"Houston, TX",2.9,5,0.3,0.0,Harrison Smith,G,1.3,,0.5," 1.3 Pts, 0.6 Reb, 0.3 Ast",texas,0.2,0.6,per_game,205
122,0.8,1.0,SR,4.8,.636,5.0,7.8,.000,0.0,0.0,.633,5.0,7.8,.500,2.1,4.2,33,24,6-9,"Houston, TX",24.4,3,2.4,2.4,Jermaine Griffin,F,12.0,,0.2," 12.0 Pts, 7.1 Reb, 0.8 Ast",texas-arlington,1.9,7.1,per_game,260
123,2.6,0.1,SR,3.3,.453,1.2,2.6,.325,1.2,3.8,.377,2.4,6.4,.831,2.1,2.5,33,33,6-2,"Richardson, TX",29.8,13,0.6,1.9,Rodrick Epps,G,8.2,,1.0," 8.2 Pts, 3.9 Reb, 2.6 Ast",texas-arlington,2.2,3.9,per_game,180
124,1.0,0.0,SR,4.1,.525,3.0,5.7,.000,0.0,0.2,.511,3.0,5.9,.612,2.3,3.8,32,32,6-5,"Houston, TX",23.5,45,2.1,3.0,Larry Posey,F,8.3,,0.7," 8.3 Pts, 6.2 Reb, 1.0 Ast",texas-arlington,1.8,6.2,per_game,250
125,1.0,0.2,SO,3.8,.527,1.8,3.4,.368,0.7,1.8,.473,2.5,5.2,.542,0.4,0.8,32,10,6-4,"Irving, TX",19.6,4,1.1,1.9,Tommy Moffitt,F,6.0,,0.8," 6.0 Pts, 4.8 Reb, 1.0 Ast",texas-arlington,1.0,4.8,per_game,220
126,2.8,0.1,SO,1.6,.414,1.5,3.5,.000,0.0,0.3,.381,1.5,3.8,.667,1.1,1.6,33,11,6-1,"Dallas, TX",21.6,12,0.5,2.4,Cardell Hunter,G,4.0,,1.0," 4.0 Pts, 2.1 Reb, 2.8 Ast",texas-arlington,2.5,2.1,per_game,180
127,1.1,0.0,JR,3.1,.625,2.2,3.6,.364,2.2,6.1,.460,4.4,9.7,.786,1.2,1.6,9,9,6-1,"Richton Park, IL",29.8,23,0.3,2.3,Brandon Long,G,12.3,,0.7," 12.3 Pts, 3.4 Reb, 1.1 Ast",texas-arlington,1.3,3.4,per_game,180
128,1.4,0.0,FR,0.5,.333,0.6,1.9,.346,0.3,0.9,.337,0.9,2.8,.694,0.8,1.2,30,3,5-10,"DeSoto, TX",11.2,23,0.3,1.1,Jeremy Smith,G,3.0,,0.3," 3.0 Pts, 0.8 Reb, 1.4 Ast",texas-arlington,1.3,0.8,per_game,170
129,4.3,0.2,SO,2.4,.497,4.0,8.1,.338,0.7,2.0,.465,4.7,10.0,.713,2.7,3.8,39,34,6-3,"Hawthorne, CA",33.8,0,1.6,2.4,Russell Westbrook,G,12.7,,1.6," 12.7 Pts, 3.9 Reb, 4.3 Ast",ucla,2.5,3.9,per_game,187
130,3.8,0.1,JR,2.1,.462,3.3,7.1,.525,1.6,3.1,.481,4.9,10.2,.872,3.1,3.5,33,32,6-1,"Rancho Cucamonga, CA",34.7,2,0.5,1.3,Darren Collison,G,14.5,2005,1.8," 14.5 Pts, 2.6 Reb, 3.8 Ast",ucla,2.2,2.6,per_game,160
131,2.1,0.4,JR,2.7,.572,2.5,4.4,.324,1.8,5.5,.434,4.3,10.0,.770,1.7,2.2,39,39,6-5,"Los Angeles, CA",32.5,3,0.4,1.9,Josh Shipp,F,12.2,2004,1.3," 12.2 Pts, 3.2 Reb, 2.1 Ast",ucla,1.7,3.2,per_game,220
132,1.5,0.5,JR,3.8,.509,3.4,6.7,.200,0.2,0.8,.478,3.5,7.4,.689,1.5,2.2,33,33,6-8,,29.0,23,2.2,1.7,Luc Richard Mbah a Moute,F,8.8,,1.0," 8.8 Pts, 6.0 Reb, 1.5 Ast",ucla,1.9,6.0,per_game,230
133,0.3,0.2,JR,1.4,.511,1.2,2.3,.333,0.0,0.1,.505,1.2,2.4,.528,0.5,0.9,39,17,6-9,,15.2,12,0.8,2.3,Alfred Aboya,F,2.9,2005,0.5," 2.9 Pts, 2.2 Reb, 0.3 Ast",ucla,0.6,2.2,per_game,245
134,0.2,1.1,SR,2.0,.495,1.3,2.6,,0.0,0.0,.495,1.3,2.6,.452,0.5,1.1,37,1,6-9,"Huntington Park, CA",13.5,14,1.4,1.5,Lorenzo Mata-Real,C,3.1,,0.2," 3.1 Pts, 3.5 Reb, 0.2 Ast",ucla,0.5,3.5,per_game,237
135,0.2,0.6,SO,1.4,.579,0.9,1.5,.267,0.2,0.6,.491,1.0,2.1,.565,0.5,0.9,25,1,6-8,"Rancho Santa Margarita, CA",11.7,13,1.3,1.7,James Keefe,F,2.8,2006,0.1," 2.8 Pts, 2.7 Reb, 0.2 Ast",ucla,0.6,2.7,per_game,235
136,0.2,0.2,SO,1.0,.588,0.4,0.7,.238,0.4,1.7,.339,0.8,2.4,1.000,0.5,0.5,25,0,6-9,,9.2,41,0.3,0.6,Nikola Dragovic,F,2.5,,0.1," 2.5 Pts, 1.4 Reb, 0.2 Ast",ucla,0.4,1.4,per_game,225
137,0.2,0.1,FR,0.6,.462,0.5,1.0,.333,0.3,0.8,.404,0.8,1.9,.500,0.0,0.1,25,0,6-8,"Los Angeles, CA",5.8,22,0.1,0.4,Chace Stanback,G,1.8,2007,0.4," 1.8 Pts, 0.7 Reb, 0.2 Ast",ucla,0.6,0.7,per_game,215
138,0.1,0.0,SR,0.3,.667,0.1,0.1,,0.0,0.0,.667,0.1,0.1,.500,0.0,0.1,21,0,6-4,"Austin, TX",3.0,22,0.3,0.7,Ian Mooney,F,0.2,,0.1," 0.2 Pts, 0.6 Reb, 0.1 Ast",texas,0.0,0.6,per_game,235
139,0.2,1.2,FR,1.3,.628,0.9,1.4,,0.0,0.0,.628,0.9,1.4,.513,0.6,1.3,31,1,6-8,"Terrell, TX",10.0,5,0.6,1.9,Trey Parker,C,2.4,,0.3," 2.4 Pts, 1.9 Reb, 0.2 Ast",texas-arlington,0.5,1.9,per_game,210
140,0.0,0.0,JR,0.6,.000,0.0,0.3,.273,0.2,0.7,.200,0.2,1.0,.200,0.1,0.3,15,0,6-4,"Cypress, TX",3.8,15,0.3,0.5,Jeremy Dewalt,G,0.7,,0.1," 0.7 Pts, 0.9 Reb, 0.0 Ast",texas-arlington,0.3,0.9,per_game,200
141,2.3,0.0,JR,1.7,.182,0.3,1.8,.286,0.7,2.3,.240,1.0,4.2,.333,0.2,0.5,6,0,6-5,"Aliso Viejo, CA",15.5,20,0.0,0.8,Michael Roll,G,2.8,,0.3," 2.8 Pts, 1.7 Reb, 2.3 Ast",ucla,1.2,1.7,per_game,200
142,0.7,0.0,SO,0.3,.333,0.2,0.5,.375,0.2,0.6,.357,0.4,1.1,.500,0.2,0.3,13,0,6-2,"St. Louis, MO",4.9,10,0.1,0.3,Mustafa Abdul-Hamid,G,1.2,,0.2," 1.2 Pts, 0.4 Reb, 0.7 Ast",ucla,0.4,0.4,per_game,195
143,0.4,0.0,SR,0.1,.000,0.0,0.1,.286,0.2,0.6,.250,0.2,0.7,.000,0.0,0.1,11,0,6-0,"San Francisco, CA",2.3,55,0.0,0.5,Matt Lee,G,0.5,,0.2," 0.5 Pts, 0.1 Reb, 0.4 Ast",ucla,0.3,0.1,per_game,172
144,0.0,0.0,SO,0.3,1.000,0.3,0.3,,0.0,0.0,1.000,0.3,0.3,.750,0.8,1.0,4,0,6-8,"San Jose, CA",1.3,30,0.3,0.3,Kevin Schmidt,F,1.3,,0.0," 1.3 Pts, 0.5 Reb, 0.0 Ast",ucla,0.0,0.5,per_game,220
145,0.0,0.3,JR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,4,0,6-4,"Oxnard, CA",1.5,21,0.0,0.0,David McGrath,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",ucla,0.0,0.0,per_game,197
146,0.0,0.0,JR,0.2,.000,0.0,0.2,.000,0.0,0.1,.000,0.0,0.3,,0.0,0.0,10,0,6-5,"Riverside, CA",2.7,5,0.0,0.1,DeAndre Robinson,G,0.0,,0.1," 0.0 Pts, 0.2 Reb, 0.0 Ast",ucla,0.4,0.2,per_game,204
147,1.8,0.1,SR,2.4,.437,1.4,3.3,.384,3.3,8.5,.399,4.7,11.8,.842,2.8,3.3,36,36,6-2,"Maysville, KY",29.8,5,0.8,1.6,Chris Lofton,G,15.5,,1.3," 15.5 Pts, 3.2 Reb, 1.8 Ast",tennessee,1.4,3.2,per_game,200
148,1.4,0.2,JR,2.9,.482,1.9,3.9,.380,2.2,5.8,.421,4.1,9.6,.821,1.9,2.3,36,36,6-7,"Dallas, TX",28.9,23,1.0,1.6,Josh Carter,F,12.2,,0.6," 12.2 Pts, 3.9 Reb, 1.4 Ast",texas-am,0.8,3.9,per_game,200
149,2.3,0.0,SR,3.0,.604,2.3,3.7,.383,2.6,6.8,.462,4.8,10.5,.765,2.2,2.8,36,36,6-2,"Cleveland, TN",27.6,2,0.7,2.4,JaJuan Smith,G,14.4,,1.7," 14.4 Pts, 3.7 Reb, 2.3 Ast",tennessee,1.7,3.7,per_game,195
150,3.4,0.6,SO,4.1,.555,4.6,8.4,.378,0.4,1.0,.536,5.0,9.4,.706,3.1,4.4,36,35,6-7,"Pulaski, TN",28.3,1,2.6,2.6,Tyler Smith,F,13.6,2005,1.4," 13.6 Pts, 6.7 Reb, 3.4 Ast",tennessee,2.2,6.7,per_game,215
151,1.1,1.4,SO,3.9,.534,3.1,5.7,.322,0.8,2.5,.470,3.9,8.2,.556,1.4,2.5,36,34,6-9,"Jackson, TN",22.9,4,1.9,3.0,Wayne Chism,F,9.9,2006,0.9," 9.9 Pts, 5.8 Reb, 1.1 Ast",tennessee,1.1,5.8,per_game,246
152,3.2,0.0,SO,1.5,.460,2.4,5.3,.227,0.1,0.6,.436,2.6,5.9,.586,2.2,3.7,36,17,6-2,"Mount Clemens, MI",21.3,12,0.8,2.5,Ramar Smith,G,7.4,2006,1.1," 7.4 Pts, 2.3 Reb, 3.2 Ast",tennessee,2.1,2.3,per_game,200
153,1.8,0.5,SO,1.6,.526,3.0,5.7,.154,0.1,0.5,.497,3.1,6.2,.557,1.8,3.3,27,2,6-7,"Memphis, TN",18.8,30,1.6,2.3,J.P. Prince,G,8.0,2005,1.0," 8.0 Pts, 3.2 Reb, 1.8 Ast",tennessee,1.7,3.2,per_game,205
154,2.2,0.1,SR,1.1,.368,0.2,0.5,.319,1.1,3.4,.326,1.3,3.9,.657,0.7,1.0,35,17,6-3,"Auburn, AL",17.8,15,0.4,1.7,Jordan Howell,G,4.3,,0.5," 4.3 Pts, 1.5 Reb, 2.2 Ast",tennessee,1.0,1.5,per_game,190
155,0.6,0.4,SO,1.9,.505,2.0,4.0,,0.0,0.0,.505,2.0,4.0,.673,1.4,2.1,26,2,6-8,"Hampton, VA",14.8,32,2.0,2.5,Duke Crews,F,5.4,2006,0.4," 5.4 Pts, 4.0 Reb, 0.6 Ast",tennessee,0.9,4.0,per_game,233
156,0.4,0.2,FR,1.8,.607,1.1,1.8,.500,0.0,0.1,.603,1.2,1.9,.500,0.5,1.0,33,1,6-1,"Bronx, NY",11.2,33,1.7,1.7,Brian Williams,C,2.8,,0.3," 2.8 Pts, 3.5 Reb, 0.4 Ast",tennessee,0.5,3.5,per_game,170
157,1.3,0.4,SR,3.1,.488,3.4,7.1,.400,0.2,0.6,.482,3.7,7.6,.688,2.8,4.0,36,36,6-9,"Normangee, TX",24.5,30,2.2,2.8,Joseph Jones,C,10.3,,0.5," 10.3 Pts, 5.4 Reb, 1.3 Ast",texas-am,1.3,5.4,per_game,255
158,3.4,0.0,SO,3.3,.480,2.6,5.5,.281,0.7,2.5,.418,3.3,8.0,.673,2.1,3.1,36,36,6-3,"Dallas, TX",30.4,15,0.7,1.4,Donald Sloan,G,9.5,2006,0.5," 9.5 Pts, 4.0 Reb, 3.4 Ast",texas-am,2.3,4.0,per_game,205
159,1.3,1.0,SO,3.4,.532,3.2,6.1,.500,0.0,0.1,.532,3.3,6.1,.600,2.2,3.6,36,15,6-6,"Dallas, TX",22.8,0,1.6,2.6,Bryan Davis,F,8.7,2006,1.0," 8.7 Pts, 4.9 Reb, 1.3 Ast",texas-am,2.0,4.9,per_game,250
160,3.6,0.4,SR,2.9,.440,1.4,3.2,.407,1.3,3.1,.424,2.7,6.4,.768,1.8,2.3,36,36,6-4,"Dallas, TX",31.4,22,0.6,1.8,Dominique Kirk,G,8.4,,0.7," 8.4 Pts, 3.6 Reb, 3.6 Ast",texas-am,1.5,3.6,per_game,185
161,0.4,1.3,FR,4.1,.617,3.2,5.2,,0.0,0.0,.617,3.2,5.2,.437,1.5,3.4,35,21,6-11,"Houston, TX",20.1,12,1.9,1.9,DeAndre Jordan,C,7.9,2007,0.2," 7.9 Pts, 6.0 Reb, 0.4 Ast",texas-am,1.6,6.0,per_game,250
162,1.1,0.2,SO,1.7,.536,1.7,3.1,.279,0.5,1.9,.439,2.2,5.0,.531,0.7,1.4,36,0,6-4,"Dallas, TX",19.1,3,0.4,1.6,Derrick Roland,G,5.6,,0.4," 5.6 Pts, 2.1 Reb, 1.1 Ast",texas-am,1.0,2.1,per_game,190
163,0.2,0.5,SO,2.0,.530,1.0,1.9,,0.0,0.0,.530,1.0,1.9,.512,0.6,1.2,34,0,6-10,"Houston, TX",9.3,41,1.0,1.2,Chinemelu Elonu,C,2.7,,0.1," 2.7 Pts, 3.0 Reb, 0.2 Ast",texas-am,0.9,3.0,per_game,235
164,0.3,0.1,SR,1.0,.559,0.7,1.2,.308,0.1,0.4,.489,0.8,1.6,.679,0.7,1.0,29,0,6-5,"Lufkin, TX",7.3,32,0.2,1.0,Beau Muhlbach,G,2.4,,0.3," 2.4 Pts, 1.2 Reb, 0.3 Ast",texas-am,0.7,1.2,per_game,205
165,2.5,0.2,JR,4.7,.541,3.1,5.8,.369,3.1,8.3,.439,6.2,14.1,.772,4.3,5.6,34,34,6-6,"Philadelphia, PA",37.2,22,1.3,2.6,Dionte Christmas,G,19.7,,1.4," 19.7 Pts, 5.9 Reb, 2.5 Ast",temple,2.8,5.9,per_game,205
166,0.7,0.2,JR,1.4,.432,0.8,1.8,.176,0.1,0.7,.361,0.9,2.4,.611,0.4,0.7,25,0,6-9,"Cincinnati, OH",9.8,34,1.0,1.4,Ryan Childress,F,2.3,,0.3," 2.3 Pts, 2.4 Reb, 0.7 Ast",tennessee,0.6,2.4,per_game,235
167,1.1,0.1,SO,1.0,.667,0.4,0.6,.267,0.1,0.5,.485,0.6,1.2,.000,0.0,0.1,28,0,6-4,"Carbondale, IL",9.3,25,0.5,0.8,Josh Tabb,G,1.3,,0.7," 1.3 Pts, 1.5 Reb, 1.1 Ast",tennessee,0.5,1.5,per_game,196
168,0.9,0.3,FR,1.7,.556,1.4,2.6,.375,0.4,1.1,.500,1.9,3.7,.429,0.9,2.0,7,1,6-7,"Lithonia, GA",10.6,23,0.6,1.1,Cameron Tatum,G,5.0,2006,1.1," 5.0 Pts, 2.3 Reb, 0.9 Ast",tennessee,1.1,2.3,per_game,193
169,0.2,0.0,FR,0.3,.455,0.3,0.6,,0.0,0.0,.455,0.3,0.6,.000,0.0,0.1,19,0,6-5,"Knoxville, TN",2.7,22,0.2,0.4,Steven Pearl,F,0.5,,0.1," 0.5 Pts, 0.4 Reb, 0.2 Ast",tennessee,0.2,0.4,per_game,235
170,0.1,0.0,JR,0.1,.333,0.1,0.3,1.000,0.1,0.1,.500,0.2,0.4,.333,0.1,0.3,9,1,6-0,"Huntington, WV",1.8,24,0.0,0.0,Tanner Wild,G,0.7,,0.1," 0.7 Pts, 0.1 Reb, 0.1 Ast",tennessee,0.1,0.1,per_game,170
171,0.2,0.0,SO,0.0,1.000,0.2,0.2,1.000,0.2,0.2,1.000,0.3,0.3,,0.0,0.0,6,1,6-4,"Knoxville, TN",1.5,11,0.0,0.0,Quinn Cannington,G,0.8,,0.0," 0.8 Pts, 0.0 Reb, 0.2 Ast",tennessee,0.0,0.0,per_game,165
