,ast_pct,blk_pct,efg_pct,fg3a_per_fga_pct,ft_rate,fta_per_fga_pct,g,losses,losses_conf,losses_home,losses_visitor,off_rtg,opp_pts,orb_pct,pace,pts,school_name,sos,srs,stl_pct,tov_pct,trb_pct,ts_pct,win_loss_pct,wins,wins_conf,wins_home,wins_visitor
35,50.1,11.2,.498,.312,.307,.427,35,9,1,1,7,108.4,2504,37.6,70.5,2676,Oakland,-2.96,-0.64,9.6,16.4,53.4,.542,.743,26,17,13,10
36,55.4,12.2,.561,.354,.249,.358,37,8,4,1,5,113.0,2274,28.9,65.1,2740,Ohio State,7.37,19.49,10.8,15.0,51.2,.586,.784,29,14,17,6
37,56.6,6.7,.494,.353,.295,.410,37,15,9,4,9,105.7,2569,32.4,69.2,2763,Ohio,-0.03,4.56,10.6,15.5,49.5,.537,.595,22,7,13,5
38,49.2,7.0,.524,.421,.261,.365,33,11,7,1,7,107.2,2243,29.1,68.6,2437,Oklahoma State,6.97,12.34,9.4,16.1,51.0,.558,.667,22,9,15,3
39,60.1,8.6,.488,.254,.197,.303,36,9,3,0,6,106.2,2069,42.4,62.9,2415,Old Dominion,1.78,11.39,12.4,16.2,55.8,.512,.750,27,15,15,9
40,66.3,10.4,.497,.290,.297,.428,34,9,5,1,4,107.5,2101,37.0,62.6,2336,Pittsburgh,7.39,14.30,8.1,16.2,53.6,.536,.735,25,13,17,5
41,56.9,12.2,.491,.300,.279,.386,35,6,4,3,2,105.3,2144,29.4,66.7,2467,Purdue,8.81,17.52,10.6,14.1,48.9,.533,.829,29,14,15,8
42,50.9,11.9,.511,.362,.227,.324,35,9,3,1,6,104.5,2196,26.0,65.0,2427,Richmond,3.43,10.03,12.4,14.6,46.2,.541,.743,26,13,14,7
43,53.1,7.2,.489,.292,.306,.460,35,12,3,3,7,101.0,2306,34.6,67.6,2399,Robert Morris,-6.15,-3.71,11.2,18.6,51.1,.527,.657,23,15,12,10
44,57.5,11.4,.557,.358,.254,.334,34,6,3,2,2,116.7,2258,34.4,67.0,2668,Saint Mary's (CA),2.20,13.38,7.3,14.8,53.2,.590,.824,28,11,14,9
45,74.0,7.0,.536,.395,.260,.370,33,8,2,1,6,111.5,2284,34.9,70.6,2616,Sam Houston State,-3.37,3.71,11.0,16.1,53.0,.567,.758,25,14,13,7
46,52.3,13.0,.522,.306,.249,.401,34,9,5,1,7,108.8,2101,40.2,63.9,2389,San Diego State,4.21,11.34,11.4,17.1,54.8,.543,.735,25,11,14,9
47,52.3,8.5,.493,.243,.261,.387,34,7,1,0,5,106.6,2226,35.5,70.0,2554,Siena,-1.17,8.48,12.4,14.7,52.9,.527,.794,27,17,17,9
48,64.6,17.2,.576,.309,.249,.369,35,5,3,2,1,114.0,2324,37.1,71.0,2832,Syracuse,7.21,21.72,13.5,18.3,53.0,.596,.857,30,15,17,8
49,60.5,8.1,.491,.312,.189,.274,35,6,2,2,3,104.2,1987,32.1,61.9,2273,Temple,4.27,12.44,7.5,14.0,52.8,.518,.829,29,14,14,12
50,53.5,10.8,.506,.313,.239,.356,37,9,5,1,5,105.1,2413,33.5,69.8,2720,Tennessee,7.75,16.05,11.2,16.2,50.8,.535,.757,28,11,15,5
51,51.3,9.1,.497,.339,.320,.483,34,10,5,1,5,106.2,2192,33.3,66.7,2426,Texas A&M,9.80,15.24,9.8,15.5,51.9,.534,.706,24,11,15,5
52,54.8,10.2,.528,.312,.267,.396,33,7,1,2,2,106.6,2131,28.9,69.8,2484,Texas-El Paso,1.96,12.66,12.4,16.3,50.5,.556,.788,26,15,15,8
53,48.7,13.0,.511,.262,.258,.407,34,10,7,2,6,109.2,2381,38.9,73.6,2761,Texas,7.38,18.56,10.6,15.3,53.8,.536,.706,24,9,15,5
54,62.1,9.8,.551,.303,.226,.298,35,8,2,1,5,116.5,2097,33.8,62.5,2559,Utah State,1.23,13.62,7.4,14.0,54.6,.581,.771,27,14,17,8
55,50.8,12.5,.525,.302,.337,.467,33,9,4,2,3,109.6,2274,33.1,69.9,2537,Vanderbilt,7.86,15.24,8.1,16.7,50.3,.568,.727,24,12,14,7
56,51.2,10.2,.482,.278,.339,.494,35,10,4,2,6,103.6,2267,36.3,67.5,2457,Vermont,-6.69,-1.26,10.1,17.3,51.9,.528,.714,25,12,10,12
57,49.8,11.7,.522,.345,.331,.439,33,8,5,2,4,112.9,2404,37.7,71.9,2700,Villanova,7.75,16.72,10.8,16.0,53.2,.569,.758,25,13,12,6
58,45.5,12.7,.470,.233,.268,.408,31,11,7,2,7,100.9,2155,38.8,70.4,2257,Wake Forest,8.85,11.45,9.9,17.4,53.0,.506,.645,20,9,13,5
59,51.3,10.2,.497,.257,.295,.409,36,10,7,2,6,108.5,2519,36.9,72.8,2851,Washington,7.49,15.64,10.0,14.8,52.5,.540,.722,26,11,17,4
60,62.5,11.4,.489,.348,.279,.396,38,7,5,2,4,111.4,2414,42.0,64.0,2752,West Virginia,10.26,19.16,8.6,14.8,54.5,.529,.816,31,13,12,7
61,47.1,11.8,.412,.259,.232,.360,33,14,6,2,11,92.0,2025,34.1,66.7,2042,Winthrop,-7.31,-8.68,12.8,15.1,51.0,.451,.576,19,12,12,6
62,53.1,9.5,.514,.394,.238,.325,33,9,5,1,5,111.3,1878,30.2,59.8,2214,Wisconsin,7.66,17.84,9.4,12.5,51.3,.548,.727,24,13,16,5
63,56.8,5.8,.495,.310,.296,.443,35,9,3,1,6,105.4,2134,33.6,65.1,2408,Wofford,-2.57,4.43,10.6,15.5,52.2,.531,.743,26,15,11,10
64,51.4,8.9,.522,.319,.298,.419,35,9,2,0,5,111.0,2433,35.2,69.7,2793,Xavier,5.94,16.23,9.3,15.3,53.5,.559,.743,26,14,15,7
