,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
86,0.5,0.1,JR,0.7,.500,0.3,0.6,,0.0,0.0,.500,0.3,0.6,.542,0.4,0.7,35,0,6-7,"Portsmouth, OH",7.4,2,0.6,1.3,Cam Thoroughman,F,1.0,,0.1," 1.0 Pts, 1.3 Reb, 0.5 Ast",west-virginia,0.5,1.3,per_game,235
87,0.0,0.4,FR,1.0,.500,0.5,1.1,,0.0,0.0,.500,0.5,1.1,.529,0.4,0.8,22,0,6-9,"Staten Island, NY",4.6,35,0.6,1.1,Dan Jennings,F,1.5,,0.0," 1.5 Pts, 1.6 Reb, 0.0 Ast",west-virginia,0.3,1.6,per_game,245
88,0.4,0.3,SO,1.4,.407,1.0,2.5,,0.0,0.0,.407,1.0,2.5,.731,0.5,0.7,35,11,6-8,"Los Angeles, CA",11.7,44,0.9,1.7,Darnell Gant,F,2.5,2007,0.2," 2.5 Pts, 2.4 Reb, 0.4 Ast",washington,0.2,2.4,per_game,230
89,0.2,0.1,FR,1.0,.452,0.6,1.3,.000,0.0,0.1,.424,0.6,1.4,.737,0.6,0.8,23,0,6-6,"Tacoma, WA",5.2,12,0.7,1.0,Clarence Trent,F,1.8,2009,0.1," 1.8 Pts, 1.7 Reb, 0.2 Ast",washington,0.9,1.7,per_game,225
90,0.0,0.0,SO,0.1,.500,0.2,0.4,,0.0,0.0,.500,0.2,0.4,.000,0.0,0.2,10,0,6-8,"Monroe, WA",1.6,42,0.0,0.3,Brendan Sherrer,F,0.4,,0.0," 0.4 Pts, 0.1 Reb, 0.0 Ast",washington,0.0,0.1,per_game,255
91,0.2,0.6,SR,1.4,.549,0.9,1.6,.300,0.1,0.3,.508,1.0,2.0,.680,0.5,0.8,31,8,6-10,"Black Mountain, NC",13.0,44,0.7,1.9,David Weaver,C,2.6,2005,0.3," 2.6 Pts, 2.1 Reb, 0.2 Ast",wake-forest,0.6,2.1,per_game,250
92,0.2,0.0,JR,0.4,.429,0.6,1.5,.419,0.5,1.3,.424,1.2,2.8,.667,0.3,0.5,24,0,6-4,"Sarasota, FL",9.3,2,0.3,0.8,Gary Clark,G,3.2,,0.6," 3.2 Pts, 0.6 Reb, 0.2 Ast",wake-forest,0.3,0.6,per_game,200
93,0.1,1.3,SO,0.9,.313,0.7,2.3,,0.0,0.0,.313,0.7,2.3,.714,0.7,1.0,7,0,7-0,"Wilmington, NC",6.9,40,0.7,0.3,Ty Walker,C,2.1,2008,0.3," 2.1 Pts, 1.6 Reb, 0.1 Ast",wake-forest,0.1,1.6,per_game,230
94,0.2,0.0,SO,0.5,.000,0.0,0.3,.500,0.7,1.3,.400,0.7,1.7,.333,0.2,0.5,6,0,6-4,"Fort Worth, TX",5.2,25,0.2,1.2,Konner Tucker,G,2.2,,0.0," 2.2 Pts, 0.7 Reb, 0.2 Ast",wake-forest,0.3,0.7,per_game,185
95,0.0,0.0,SR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2,0,5-8,"Greenwich, CT",1.0,30,0.0,0.0,Phaethon Bolton,G,0.0,,0.5," 0.0 Pts, 0.0 Reb, 0.0 Ast",wake-forest,0.0,0.0,per_game,155
96,0.0,0.0,SR,0.0,.000,0.0,0.5,,0.0,0.0,.000,0.0,0.5,,0.0,0.0,2,0,6-2,"Wheaton, IL",1.0,35,0.0,0.0,Kyle Fowler,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",wake-forest,0.5,0.0,per_game,175
97,0.3,0.1,JR,0.2,.667,0.1,0.2,.450,0.5,1.0,.478,0.6,1.2,1.000,0.1,0.1,20,0,6-3,"Memphis, TN",3.6,4,0.1,0.2,Jonnie West,G,1.7,,0.0," 1.7 Pts, 0.3 Reb, 0.3 Ast",west-virginia,0.1,0.3,per_game,195
98,0.2,0.0,SO,0.2,.333,0.2,0.5,.000,0.0,0.1,.286,0.2,0.6,.250,0.1,0.4,11,0,6-4,"Charleston, WV",2.4,20,0.4,0.1,Cam Payne,G,0.5,,0.1," 0.5 Pts, 0.5 Reb, 0.2 Ast",west-virginia,0.5,0.5,per_game,225
99,0.0,0.0,FR,0.0,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,6-2,"Edinboro, PA",1.0,15,0.0,0.0,Bryan Lowther,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",west-virginia,0.0,0.0,per_game,215
100,0.0,0.0,SO,0.1,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,,0.0,0.0,7,0,6-5,"Winston-Salem, NC",1.9,41,0.1,0.0,Brooks Godwin,F,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.0 Ast",wake-forest,0.0,0.3,per_game,215
101,0.5,0.0,SO,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2,0,6-0,"Weaverville, NC",2.0,43,0.5,1.0,Aaron Ingle,G,0.0,,0.0," 0.0 Pts, 0.5 Reb, 0.5 Ast",wake-forest,0.5,0.5,per_game,175
102,0.0,0.0,SO,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2,0,6-10,"Bellaire, TX",1.0,45,0.0,0.0,Ryan Keenan,F,0.0,,0.0," 0.0 Pts, 1.0 Reb, 0.0 Ast",wake-forest,0.0,1.0,per_game,240
103,0.0,0.0,JR,1.0,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,6-5,"Baltimore, MD",1.0,52,0.0,0.0,Denmore McDermott,F,0.0,,0.0," 0.0 Pts, 1.0 Reb, 0.0 Ast",wake-forest,0.0,1.0,per_game,235
104,3.3,0.1,SR,2.2,.516,3.4,6.6,.385,2.1,5.4,.457,5.5,12.0,.838,5.2,6.2,33,32,6-2,"Herndon, VA",30.3,1,0.5,2.1,Scottie Reynolds,G,18.2,2006,1.5," 18.2 Pts, 2.7 Reb, 3.3 Ast",villanova,2.6,2.7,per_game,195
105,3.7,1.9,SR,6.1,.561,5.7,10.2,.067,0.0,0.4,.542,5.8,10.7,.667,5.8,8.7,35,35,6-5,"Metuchen, NJ",33.7,23,3.2,2.5,Marqus Blakely,F,17.3,,2.4," 17.3 Pts, 9.3 Reb, 3.7 Ast",vermont,3.5,9.3,per_game,225
106,3.9,0.2,JR,2.1,.471,2.9,6.2,.396,1.2,2.9,.447,4.1,9.1,.770,4.1,5.3,33,32,6-1,"Bronx, NY",27.0,10,0.7,2.5,Corey Fisher,G,13.3,2007,1.3," 13.3 Pts, 2.8 Reb, 3.9 Ast",villanova,2.1,2.8,per_game,200
107,1.0,0.5,JR,4.8,.580,3.8,6.6,.000,0.0,0.0,.577,3.8,6.7,.696,2.8,4.1,33,31,6-8,"Brooklyn, NY",24.9,0,2.3,3.1,Antonio Pena,F,10.5,2006,1.0," 10.5 Pts, 7.0 Reb, 1.0 Ast",villanova,1.9,7.0,per_game,235
108,0.9,0.4,JR,2.8,.476,1.3,2.6,.383,1.8,4.8,.416,3.1,7.4,.873,1.5,1.7,32,27,6-5,"Bayonne, NJ",26.0,24,1.3,2.4,Corey Stokes,G,9.5,2007,0.7," 9.5 Pts, 4.0 Reb, 0.9 Ast",villanova,1.1,4.0,per_game,220
109,0.6,0.5,SO,3.7,.494,1.3,2.7,.364,1.3,3.4,.421,2.6,6.2,.738,1.0,1.3,32,3,6-6,"Huntington Beach, CA",19.0,31,1.6,2.7,Taylor King,F,7.4,2007,0.7," 7.4 Pts, 5.3 Reb, 0.6 Ast",villanova,1.0,5.3,per_game,230
110,1.3,0.0,FR,1.2,.488,1.8,3.7,.315,0.5,1.6,.434,2.3,5.3,.814,1.7,2.1,33,1,6-2,"Philadelphia, PA",15.0,2,0.3,1.8,Maalik Wayns,G,6.8,2009,0.6," 6.8 Pts, 1.5 Reb, 1.3 Ast",villanova,1.4,1.5,per_game,185
111,2.4,0.5,SR,3.3,.412,2.0,5.0,.395,0.7,1.7,.408,2.7,6.6,.638,1.3,2.0,23,23,6-5,"Philadelphia, PA",27.8,15,1.4,2.8,Reggie Redding,G,7.3,,1.4," 7.3 Pts, 4.7 Reb, 2.4 Ast",villanova,1.4,4.7,per_game,205
112,1.1,0.2,SR,2.0,.426,1.9,4.4,.374,2.2,5.9,.396,4.1,10.3,.848,3.5,4.1,35,33,6-4,,29.2,24,0.6,1.7,Maurice Joseph,G,13.9,,0.5," 13.9 Pts, 2.6 Reb, 1.1 Ast",vermont,1.5,2.6,per_game,190
113,0.8,1.2,JR,4.1,.561,4.2,7.5,.200,0.1,0.3,.547,4.3,7.8,.753,2.1,2.8,35,35,6-8,"Durham, NC",28.7,32,2.0,3.6,Evan Fjeld,F,10.7,,0.8," 10.7 Pts, 6.1 Reb, 0.8 Ast",vermont,1.0,6.1,per_game,215
114,1.5,0.0,JR,1.1,.435,1.3,3.1,.330,1.0,3.0,.383,2.3,6.1,.766,1.0,1.3,35,8,5-8,"Lincoln, RI",20.6,3,0.3,1.0,Joey Accaoui,G,6.7,,0.5," 6.7 Pts, 1.4 Reb, 1.5 Ast",vermont,1.4,1.4,per_game,165
115,1.4,0.2,SO,2.4,.434,1.9,4.4,.303,0.6,2.1,.391,2.5,6.5,.605,1.7,2.8,31,29,6-4,"Washington, DC",28.5,10,1.6,2.7,Garvey Young,G,7.4,,0.9," 7.4 Pts, 4.0 Reb, 1.4 Ast",vermont,2.0,4.0,per_game,206
116,2.6,0.1,SR,2.0,.353,0.9,2.4,.329,0.7,2.3,.341,1.6,4.7,.764,1.6,2.1,35,26,6-1,"Franklin Lakes, NJ",24.6,12,0.5,2.5,Nick Vier,G,5.5,,1.1," 5.5 Pts, 2.5 Reb, 2.6 Ast",vermont,1.9,2.5,per_game,165
117,0.3,0.0,FR,0.7,.373,0.9,2.4,.050,0.0,0.6,.311,0.9,2.9,.614,1.0,1.6,35,2,6-5,"Millersville, MD",9.9,20,0.8,1.0,Brendan Bald,G,2.9,,0.3," 2.9 Pts, 1.4 Reb, 0.3 Ast",vermont,0.5,1.4,per_game,200
118,0.4,0.2,FR,1.3,.523,1.4,2.6,.310,0.4,1.3,.453,1.8,3.9,.654,1.0,1.6,33,0,6-6,"Jersey City, NJ",13.5,23,1.2,0.9,Dominic Cheek,G,4.9,2009,0.4," 4.9 Pts, 2.5 Reb, 0.4 Ast",villanova,0.7,2.5,per_game,185
119,0.6,1.0,FR,2.0,.583,1.7,2.9,,0.0,0.0,.583,1.7,2.9,.706,1.1,1.6,21,8,6-10,,15.0,13,1.7,2.4,Mouphtaou Yarou,F,4.5,2009,0.2," 4.5 Pts, 3.7 Reb, 0.6 Ast",villanova,1.1,3.7,per_game,255
120,0.2,0.4,FR,1.3,.471,0.8,1.8,.500,0.0,0.1,.472,0.9,1.8,.600,0.5,0.9,29,1,6-9,"Baltimore, MD",11.0,32,0.8,1.8,Isaiah Armwood,F,2.3,2009,0.4," 2.3 Pts, 2.1 Reb, 0.2 Ast",villanova,0.4,2.1,per_game,208
121,0.1,1.0,FR,1.2,.415,0.7,1.6,,0.0,0.0,.415,0.7,1.6,.545,0.5,0.8,26,7,6-11,"Largo, MD",10.3,25,1.1,2.0,Maurice Sutton,F,1.8,,0.2," 1.8 Pts, 2.3 Reb, 0.1 Ast",villanova,0.8,2.3,per_game,220
122,0.0,0.0,SR,0.1,1.000,0.3,0.3,,0.0,0.0,1.000,0.3,0.3,,0.0,0.0,8,0,6-4,"Chula Vista, CA",1.4,12,0.3,0.1,Russell Wooten,F,0.5,,0.0," 0.5 Pts, 0.4 Reb, 0.0 Ast",villanova,0.1,0.4,per_game,210
123,0.2,0.5,FR,1.6,.478,1.3,2.7,,0.0,0.0,.478,1.3,2.7,.535,0.9,1.7,25,6,6-10,"Exeter, RI",10.9,42,1.3,1.0,Ben Crenca,F,3.5,,0.0," 3.5 Pts, 2.9 Reb, 0.2 Ast",vermont,0.4,2.9,per_game,260
124,0.1,0.1,JR,2.3,.444,0.7,1.5,,0.0,0.0,.444,0.7,1.5,.442,0.5,1.2,35,0,6-9,"Springfield, MA",10.2,45,0.9,1.8,Garrett Kissel,F,1.9,,0.1," 1.9 Pts, 3.2 Reb, 0.1 Ast",vermont,0.7,3.2,per_game,245
125,0.6,0.0,FR,0.7,.324,0.3,1.0,.182,0.1,0.6,.268,0.4,1.6,.593,0.5,0.8,35,1,5-11,"New Rochelle, NY",8.4,15,0.1,0.7,Simeon Marsalis,G,1.4,,0.4," 1.4 Pts, 0.8 Reb, 0.6 Ast",vermont,1.0,0.8,per_game,185
126,0.1,0.0,SO,0.4,.688,0.5,0.7,,0.0,0.0,.688,0.5,0.7,.500,0.2,0.4,23,0,6-9,"Burlington, VT",3.5,30,0.4,0.3,Pat Bergmann,F,1.2,,0.0," 1.2 Pts, 0.8 Reb, 0.1 Ast",vermont,0.1,0.8,per_game,240
127,0.0,0.0,SR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,.000,0.0,1.0,1,0,6-0,"Fairfax, VA",3.0,4,0.0,1.0,Jason Colenda,G,0.0,,1.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",villanova,2.0,0.0,per_game,205
128,3.1,0.1,SR,2.2,.512,2.6,5.2,.379,2.2,5.8,.442,4.8,10.9,.802,2.8,3.5,33,32,6-3,"DeSoto, TX",32.5,0,0.2,1.5,Jermaine Beal,G,14.6,,1.0," 14.6 Pts, 2.5 Reb, 3.1 Ast",vanderbilt,1.6,2.5,per_game,205
129,0.9,1.5,JR,4.2,.509,4.3,8.5,,0.0,0.0,.509,4.3,8.5,.730,4.8,6.5,33,28,6-10,,23.2,4,2.0,2.9,A.J. Ogilvy,C,13.4,,1.0," 13.4 Pts, 6.2 Reb, 0.9 Ast",vanderbilt,1.9,6.2,per_game,250
130,1.7,0.4,FR,3.3,.509,4.5,8.8,.091,0.0,0.3,.493,4.5,9.1,.746,4.3,5.7,33,33,6-7,,26.8,44,1.9,2.6,Jeffery Taylor,F,13.3,2008,1.1," 13.3 Pts, 5.2 Reb, 1.7 Ast",vanderbilt,2.2,5.2,per_game,225
131,1.0,0.2,,2.0,.440,1.2,2.7,.483,2.3,4.8,.468,3.5,7.5,.800,1.5,1.9,31,7,6-4,"Hendersonville, TN",23.1,23,0.3,1.2,John Jenkins,G,10.9,2009,0.5," 10.9 Pts, 2.2 Reb, 1.0 Ast",vanderbilt,0.7,2.2,per_game,215
132,2.8,0.2,SO,2.4,.541,1.4,2.6,.295,0.9,3.2,.405,2.3,5.8,.865,1.4,1.6,33,27,6-3,"Oregon City, OR",26.0,1,0.2,1.2,Brad Tinsley,G,7.0,,0.5," 7.0 Pts, 2.5 Reb, 2.8 Ast",vanderbilt,1.8,2.5,per_game,210
133,2.5,0.9,SO,3.5,.541,2.5,4.6,.500,0.1,0.1,.539,2.6,4.8,.690,0.9,1.3,32,31,6-8,"Flossmoor, IL",25.0,54,1.9,2.8,Andre Walker,F,6.1,,0.9," 6.1 Pts, 5.4 Reb, 2.5 Ast",vanderbilt,1.6,5.4,per_game,225
134,0.1,1.3,SO,2.3,.544,1.5,2.8,,0.0,0.0,.544,1.5,2.8,.373,0.7,1.8,32,5,6-11,,12.7,3,0.9,2.2,Festus Ezeli,C,3.8,,0.2," 3.8 Pts, 3.2 Reb, 0.1 Ast",vanderbilt,1.1,3.2,per_game,255
135,0.2,0.2,SO,1.6,.532,1.0,1.9,.385,0.2,0.4,.507,1.2,2.3,.608,0.9,1.5,33,1,6-9,,11.6,33,0.9,2.2,Steve Tchiengang,F,3.4,,0.2," 3.4 Pts, 2.5 Reb, 0.2 Ast",vanderbilt,1.1,2.5,per_game,240
136,3.3,1.3,JR,3.8,.577,5.5,9.5,.000,0.0,0.1,.574,5.5,9.5,.701,2.7,3.9,35,35,6-7,"Provo, UT",27.5,42,2.9,2.9,Tai Wesley,F,13.7,,0.6," 13.7 Pts, 6.6 Reb, 3.3 Ast",utah-state,1.8,6.6,per_game,240
137,4.1,0.0,SR,5.2,.403,2.1,5.2,.421,2.0,4.7,.412,4.1,9.9,.901,2.3,2.6,35,35,6-1,"Perry, UT",31.8,21,0.9,1.8,Jared Quayle,G,12.4,,1.1," 12.4 Pts, 6.2 Reb, 4.1 Ast",utah-state,1.6,6.2,per_game,180
138,1.0,1.2,SR,7.1,.535,5.1,9.6,.383,1.1,2.8,.501,6.2,12.3,.674,4.6,6.8,34,34,6-7,"Nacogdoches, TX",30.3,5,3.1,2.9,Damion James,F,18.0,2006,1.7," 18.0 Pts, 10.3 Reb, 1.0 Ast",texas,2.0,10.3,per_game,225
139,2.1,0.5,FR,1.9,.457,3.4,7.5,.375,1.2,3.3,.432,4.7,10.8,.545,1.1,1.9,34,32,6-2,"Tacoma, WA",29.5,0,1.0,2.4,Avery Bradley,G,11.6,2009,1.3," 11.6 Pts, 2.9 Reb, 2.1 Ast",texas,1.5,2.9,per_game,180
140,0.5,1.9,SR,2.9,.654,4.1,6.3,,0.0,0.0,.654,4.1,6.3,.556,2.2,4.0,34,34,6-10,"Rosenberg, TX",19.1,34,3.0,2.6,Dexter Pittman,C,10.4,2006,0.4," 10.4 Pts, 5.9 Reb, 0.5 Ast",texas,1.8,5.9,per_game,290
141,0.5,0.5,SO,1.5,.500,0.6,1.2,.278,0.3,1.2,.392,0.9,2.4,.680,1.1,1.6,31,0,6-8,"Brooklyn, NY",12.8,5,0.5,1.5,Lance Goulbourne,F,3.3,,0.2," 3.3 Pts, 2.1 Reb, 0.5 Ast",vanderbilt,0.9,2.1,per_game,225
142,0.2,0.1,JR,0.8,.591,0.4,0.7,.292,0.2,0.8,.435,0.7,1.5,.750,0.3,0.4,30,1,6-7,"Fresno, CA",7.3,21,0.4,0.9,Darshawn McClellan,F,1.9,,0.1," 1.9 Pts, 1.2 Reb, 0.2 Ast",vanderbilt,0.5,1.2,per_game,240
143,0.2,0.0,SO,0.4,.667,0.2,0.3,.300,0.3,1.0,.385,0.5,1.3,.500,0.1,0.2,10,0,6-5,"Los Alamitos, CA",4.8,23,0.1,1.1,Charles Hinkle,F,1.4,,0.2," 1.4 Pts, 0.5 Reb, 0.2 Ast",vanderbilt,0.5,0.5,per_game,205
144,0.0,0.0,SO,0.4,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.000,0.5,0.5,8,0,6-7,"Fort Mitchell, KY",1.5,14,0.3,0.3,Aaron Noll,F,0.5,,0.0," 0.5 Pts, 0.6 Reb, 0.0 Ast",vanderbilt,0.0,0.6,per_game,220
145,0.1,0.0,JR,0.4,.000,0.0,0.6,.000,0.0,0.1,.000,0.0,0.8,1.000,0.3,0.3,8,0,6-8,"Charlotte, NC",2.6,50,0.0,0.1,Joe Duffy,F,0.3,,0.3," 0.3 Pts, 0.4 Reb, 0.1 Ast",vanderbilt,0.1,0.4,per_game,225
146,0.3,0.0,SR,0.3,1.000,0.1,0.1,.000,0.0,0.5,.200,0.1,0.6,,0.0,0.0,8,0,6-0,"Nashville, TN",2.5,10,0.0,0.0,Chris Meriweather,G,0.3,,0.0," 0.3 Pts, 0.3 Reb, 0.3 Ast",vanderbilt,0.3,0.3,per_game,180
147,0.4,0.0,SO,0.5,.000,0.0,0.1,.000,0.0,0.5,.000,0.0,0.6,,0.0,0.0,10,0,6-6,"Lexington, KY",2.7,12,0.1,0.1,Jordan Smart,G,0.0,,0.2," 0.0 Pts, 0.6 Reb, 0.4 Ast",vanderbilt,0.0,0.6,per_game,200
148,0.7,0.9,JR,3.8,.562,4.0,7.1,,0.0,0.0,.562,4.0,7.1,.815,2.3,2.8,33,33,6-8,"Salt Lake City, UT",25.8,35,1.6,2.7,Nate Bendall,F,10.3,,0.5," 10.3 Pts, 5.5 Reb, 0.7 Ast",utah-state,1.4,5.5,per_game,250
149,2.2,0.2,JR,1.3,.515,2.1,4.1,.356,1.1,3.2,.446,3.2,7.3,.547,1.1,1.9,33,32,6-4,"Federal Way, WA",27.2,5,0.5,1.8,Pooh Williams,G,8.7,,0.6," 8.7 Pts, 1.8 Reb, 2.2 Ast",utah-state,1.1,1.8,per_game,190
150,2.9,0.1,JR,3.1,.493,0.9,1.9,.421,1.7,4.0,.444,2.6,5.9,.881,1.1,1.2,35,35,6-5,"Payson, UT",30.0,24,0.9,1.5,Tyler Newbold,G,8.0,,0.5," 8.0 Pts, 4.0 Reb, 2.9 Ast",utah-state,0.9,4.0,per_game,210
151,1.4,0.0,JR,1.4,.448,1.1,2.6,.500,1.6,3.1,.477,2.7,5.7,.840,0.6,0.7,34,3,6-1,"Kaysville, UT",17.6,23,0.1,0.8,Brian Green,G,7.6,,0.5," 7.6 Pts, 1.6 Reb, 1.4 Ast",utah-state,0.6,1.6,per_game,200
152,0.9,0.7,SO,3.1,.570,2.4,4.3,,0.0,0.0,.570,2.4,4.3,.741,1.1,1.5,35,0,6-7,"Twin Falls, ID",15.5,22,1.5,1.9,Brady Jardine,F,6.0,,0.5," 6.0 Pts, 4.6 Reb, 0.9 Ast",utah-state,1.0,4.6,per_game,220
153,0.6,0.0,FR,0.6,.462,0.5,1.2,.375,0.7,1.8,.409,1.2,3.0,.929,0.6,0.6,22,0,6-4,"Carrollton, TX",10.6,13,0.0,0.6,Preston Medlin,G,3.7,,0.1," 3.7 Pts, 0.7 Reb, 0.6 Ast",utah-state,1.0,0.7,per_game,185
154,0.1,0.3,SO,0.5,.583,0.5,0.8,.250,0.1,0.5,.450,0.6,1.3,.667,0.3,0.4,15,0,6-6,"Seattle, WA",5.3,44,0.3,0.9,Jordan Hamilton,F,1.6,2009,0.0," 1.6 Pts, 0.7 Reb, 0.1 Ast",lehigh,0.4,0.7,per_game,205
155,0.7,0.3,JR,3.9,.545,3.4,6.2,1.000,0.0,0.0,.547,3.4,6.2,.691,2.5,3.6,34,4,6-6,"Houston, TX",23.8,1,1.7,2.1,Gary Johnson,F,9.4,2007,0.6," 9.4 Pts, 5.6 Reb, 0.7 Ast",texas,1.2,5.6,per_game,238
156,2.4,0.1,FR,1.8,.414,1.8,4.4,.288,1.2,4.0,.354,3.0,8.4,.883,2.5,2.8,33,9,6-1,"Port Arthur, TX",21.7,14,0.3,1.5,J'Covan Brown,G,9.6,2008,0.8," 9.6 Pts, 2.2 Reb, 2.4 Ast",texas,2.1,2.2,per_game,197
157,1.8,0.3,SR,1.3,.440,1.2,2.8,.235,0.1,0.5,.407,1.3,3.3,.509,0.8,1.6,33,31,6-2,"Amarillo, TX",19.0,24,0.8,1.5,Justin Mason,G,3.6,,0.9," 3.6 Pts, 2.0 Reb, 1.8 Ast",texas,1.0,2.0,per_game,195
158,3.9,0.5,JR,2.1,.500,1.5,3.0,.100,0.0,0.4,.457,1.6,3.4,.500,0.7,1.3,27,22,6-1,,21.5,4,1.1,2.5,Dogus Balbay,G,3.8,,1.3," 3.8 Pts, 3.2 Reb, 3.9 Ast",texas,1.6,3.2,per_game,175
159,1.4,0.1,JR,0.6,.333,0.3,1.0,.462,0.5,1.1,.400,0.9,2.2,.643,0.4,0.6,23,1,5-10,"Houston, TX",10.3,10,0.1,1.0,Jai Lucas,G,2.7,2007,0.1," 2.7 Pts, 0.7 Reb, 1.4 Ast",texas,0.7,0.7,per_game,160
160,0.4,0.0,SO,0.5,.429,0.4,0.8,.429,0.3,0.6,.429,0.6,1.4,.722,0.4,0.5,34,0,5-9,"Salt Lake City, UT",7.4,25,0.0,0.5,Jaxon Myaer,G,1.9,,0.2," 1.9 Pts, 0.5 Reb, 0.4 Ast",utah-state,0.6,0.5,per_game,175
161,0.4,0.0,JR,1.1,.448,1.0,2.2,.000,0.0,0.0,.441,1.0,2.3,.800,0.3,0.4,26,1,6-8,"Centennial, CO",10.1,44,0.5,1.0,Matt Formisano,F,2.3,,0.2," 2.3 Pts, 1.6 Reb, 0.4 Ast",utah-state,0.4,1.6,per_game,240
162,0.2,0.5,JR,1.0,.618,1.0,1.6,,0.0,0.0,.618,1.0,1.6,.583,0.7,1.1,21,1,6-10,,9.0,55,0.6,1.9,Modou Niang,C,2.7,,0.1," 2.7 Pts, 1.6 Reb, 0.2 Ast",utah-state,0.6,1.6,per_game,240
163,0.4,0.0,FR,0.4,.455,0.3,0.6,.000,0.0,0.4,.278,0.3,1.1,.333,0.1,0.2,17,0,6-6,"Portland, OR",4.4,1,0.2,0.5,Tyrone White,G,0.6,,0.0," 0.6 Pts, 0.5 Reb, 0.4 Ast",utah-state,0.2,0.5,per_game,185
164,0.1,0.5,SO,0.9,.468,0.7,1.6,.000,0.0,0.0,.458,0.7,1.6,.600,0.5,0.8,30,0,6-7,,7.8,20,0.9,1.8,Alexis Wangmene,F,2.0,,0.2," 2.0 Pts, 1.8 Reb, 0.1 Ast",texas,0.4,1.8,per_game,241
165,0.1,0.1,JR,1.0,.609,0.9,1.4,.000,0.0,0.1,.583,0.9,1.5,.286,0.1,0.4,16,0,6-10,"Canby, OR",5.1,53,0.4,1.1,Clint Chapman,F,1.9,2007,0.2," 1.9 Pts, 1.4 Reb, 0.1 Ast",texas,0.3,1.4,per_game,245
166,2.3,0.0,SO,2.3,.500,1.7,3.3,.167,0.3,2.0,.375,2.0,5.3,.500,2.3,4.7,3,3,6-2,"Montgomery, AL",23.0,1,0.7,1.3,Varez Ward,G,6.7,,2.3," 6.7 Pts, 3.0 Reb, 2.3 Ast",texas,2.0,3.0,per_game,208
167,0.0,0.2,JR,0.7,.313,0.2,0.7,,0.0,0.0,.313,0.2,0.7,.417,0.2,0.5,23,0,6-10,"Lincoln, NE",4.6,21,0.4,0.5,Matt Hill,F,0.7,,0.0," 0.7 Pts, 1.1 Reb, 0.0 Ast",texas,0.1,1.1,per_game,245
168,0.7,0.0,FR,1.4,.750,0.4,0.6,.200,0.1,0.7,.444,0.6,1.3,.400,0.3,0.7,7,0,6-7,"Duncanville, TX",5.6,2,0.3,1.3,Shawn Williams,F,1.6,2009,0.0," 1.6 Pts, 1.7 Reb, 0.7 Ast",texas,0.3,1.7,per_game,230
169,0.0,0.0,FR,0.5,1.000,0.3,0.3,1.000,0.3,0.3,1.000,0.5,0.5,,0.0,0.0,4,0,6-2,"Sherman, TX",2.5,22,0.0,0.0,Andrew Dick,G,1.3,,0.0," 1.3 Pts, 0.5 Reb, 0.0 Ast",texas,0.3,0.5,per_game,180
170,0.0,0.0,FR,0.0,.000,0.0,0.7,.000,0.0,0.3,.000,0.0,1.0,,0.0,0.0,3,0,6-4,"Lancaster, PA",3.0,0,0.7,0.0,Dean Melchionni,G,0.0,,0.0," 0.0 Pts, 0.7 Reb, 0.0 Ast",texas,0.3,0.7,per_game,193
171,2.3,0.1,SR,2.9,.477,4.5,9.4,.364,1.4,3.8,.444,5.9,13.2,.770,4.6,6.0,34,34,6-3,"Dallas, TX",33.2,15,0.7,1.6,Donald Sloan,G,17.8,2006,0.6," 17.8 Pts, 3.6 Reb, 2.3 Ast",texas-am,2.4,3.6,per_game,205
172,1.1,1.3,SR,5.2,.525,3.6,6.9,.324,0.9,2.9,.466,4.6,9.8,.758,2.5,3.4,37,36,6-9,"Jackson, TN",27.0,4,2.0,2.8,Wayne Chism,F,12.6,2006,1.1," 12.6 Pts, 7.2 Reb, 1.1 Ast",tennessee,1.6,7.2,per_game,246
173,1.5,1.7,SR,5.0,.482,3.2,6.7,,0.0,0.0,.482,3.2,6.7,.572,3.1,5.5,34,34,6-6,"Dallas, TX",25.5,0,3.1,3.2,Bryan Davis,F,9.6,2006,1.3," 9.6 Pts, 8.1 Reb, 1.5 Ast",texas-am,2.1,8.1,per_game,250
