,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
175,0.7,0.1,FR,0.6,.714,0.3,0.4,.326,0.8,2.3,.377,1.0,2.7,.500,0.2,0.3,20,0,6-5,"Jamesville, NY",8.0,1,0.3,1.2,Andy Rautins,G,2.9,,0.3," 2.9 Pts, 0.9 Reb, 0.7 Ast",syracuse,0.2,0.9,per_game,195
176,0.3,0.0,SO,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,.500,0.3,0.7,3,0,6-3,"Belmont, NY",1.0,5,0.3,0.0,Jake Presutti,G,0.3,,0.3," 0.3 Pts, 0.3 Reb, 0.3 Ast",syracuse,0.0,0.3,per_game,190
177,0.0,0.0,FR,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,,"Keyport, NJ",1.0,4,0.0,0.0,JJ Bedle,,0.0,,0.0," 0.0 Pts, 1.0 Reb, 0.0 Ast",syracuse,2.0,1.0,per_game,175
178,0.0,0.0,JR,0.0,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,6-5,"Manalapan, NJ",1.0,12,0.0,0.0,Todd Burach,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",syracuse,0.0,0.0,per_game,196
179,0.0,0.0,JR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2,0,6-9,"Lexington, MA",1.0,35,0.0,0.0,Ross DiLiegro,F,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",syracuse,0.0,0.0,per_game,213
180,1.4,0.1,SR,2.4,.484,4.3,8.9,.296,1.5,5.0,.417,5.8,13.9,.804,2.7,3.3,32,32,6-1,"Lawton, OK",32.6,10,0.9,1.6,Chris Alexander,G,15.7,,1.3," 15.7 Pts, 3.3 Reb, 1.4 Ast",southern,2.6,3.3,per_game,185
181,2.8,0.0,SR,3.3,.469,2.6,5.6,.337,1.8,5.3,.405,4.4,10.9,.669,2.7,4.1,31,31,6-3,"Jackson, MS",27.9,2,1.2,2.3,Mario Jointer,G,13.4,,1.7," 13.4 Pts, 4.5 Reb, 2.8 Ast",south-alabama,2.6,4.5,per_game,195
182,1.5,0.1,FR,2.9,.550,2.8,5.2,.278,0.6,2.3,.466,3.5,7.5,.677,1.4,2.1,31,30,,"Hartford, CT",23.4,3,1.2,1.8,Chey Christie,G,9.0,2001,1.1," 9.0 Pts, 4.1 Reb, 1.5 Ast",south-alabama,1.3,4.1,per_game,185
183,1.5,0.2,JR,3.3,.377,1.8,4.8,.411,1.9,4.6,.393,3.7,9.4,.712,1.6,2.3,32,26,6-6,"Cincinnati, OH",27.2,33,0.8,2.2,DeForrest Riley-Smith,G,10.9,,1.1," 10.9 Pts, 4.1 Reb, 1.5 Ast",southern,2.0,4.1,per_game,210
184,1.3,1.3,SR,5.2,.560,4.2,7.5,.000,0.0,0.1,.556,4.2,7.6,.704,1.8,2.5,32,29,6-9,"Jersey City, NJ",28.9,32,3.3,2.3,Peter Cipriano,F,10.2,,0.9," 10.2 Pts, 8.5 Reb, 1.3 Ast",southern,2.0,8.5,per_game,225
185,0.8,0.6,JR,2.8,.496,1.9,3.8,.273,0.5,1.8,.423,2.4,5.6,.732,1.7,2.4,30,7,6-6,"Atlanta, GA",22.2,30,0.8,2.2,Alvin Mott,G,7.0,,0.9," 7.0 Pts, 3.6 Reb, 0.8 Ast",southern,1.4,3.6,per_game,205
186,1.8,0.9,JR,3.4,.428,2.3,5.4,.500,0.0,0.1,.429,2.3,5.5,.511,1.5,2.9,32,30,6-9,"Dayton, OH",25.4,53,3.0,2.5,Jerrid Campbell,C,6.2,,0.7," 6.2 Pts, 6.3 Reb, 1.8 Ast",southern,2.2,6.3,per_game,240
187,2.2,0.5,SO,3.0,.539,2.7,5.1,.111,0.0,0.3,.516,2.8,5.4,.535,0.8,1.4,30,4,6-7,"Tulsa, OK",20.6,55,1.3,2.5,Ralph Hishaw,F,6.3,,0.9," 6.3 Pts, 4.3 Reb, 2.2 Ast",southern,2.7,4.3,per_game,210
188,1.1,0.1,FR,1.0,.467,1.5,3.3,.125,0.1,0.8,.403,1.6,4.0,.529,0.8,1.6,32,23,6-1,"Dallas, TX",16.6,25,0.7,1.8,Steffon Wiley,G,4.2,,1.0," 4.2 Pts, 1.7 Reb, 1.1 Ast",southern,1.6,1.7,per_game,185
189,3.3,0.1,JR,1.8,.407,3.6,8.9,.292,1.5,5.0,.365,5.1,13.9,.781,3.3,4.3,32,32,6-2,"Jefferson City, MO",33.1,3,0.8,2.1,Jamaal Tatum,G,15.0,,1.3," 15.0 Pts, 2.6 Reb, 3.3 Ast",southern-illinois,2.7,2.6,per_game,175
190,1.9,0.3,JR,2.1,.426,2.0,4.7,.376,1.9,5.2,.400,3.9,9.8,.841,1.8,2.1,33,31,6-1,"Schaumburg, IL",29.0,15,0.7,3.2,Tony Young,G,11.6,,1.5," 11.6 Pts, 2.8 Reb, 1.9 Ast",southern-illinois,2.2,2.8,per_game,190
191,1.2,0.1,FR,2.4,.478,1.7,3.6,.402,1.2,3.0,.444,2.9,6.6,.775,1.8,2.3,31,0,6-5,"Albany, GA",18.5,10,1.3,1.1,Demetric Bennett,G,8.8,,0.9," 8.8 Pts, 3.7 Reb, 1.2 Ast",south-alabama,1.3,3.7,per_game,205
192,1.8,0.3,SR,3.0,.575,1.7,2.9,.459,2.0,4.4,.505,3.7,7.3,.841,1.5,1.8,25,18,6-6,"Houston, TX",25.7,35,1.3,1.8,Richard Law,F,10.8,,1.0," 10.8 Pts, 4.4 Reb, 1.8 Ast",south-alabama,1.1,4.4,per_game,200
193,0.9,0.4,FR,1.8,.620,3.3,5.3,.000,0.0,0.2,.601,3.3,5.4,.629,1.4,2.3,31,7,6-6,"Mobile, AL",21.5,1,1.7,2.5,Michael Phillips,,7.9,,0.5," 7.9 Pts, 3.5 Reb, 0.9 Ast",south-alabama,1.4,3.5,per_game,215
194,1.6,0.1,SR,2.0,.492,0.9,1.9,.303,0.3,1.1,.424,1.3,3.0,.423,0.4,0.8,31,9,6-1,"Bowling Green, KY",19.5,5,0.3,1.4,Brandon Wardlow,G,3.2,,0.6," 3.2 Pts, 2.3 Reb, 1.6 Ast",southern,1.5,2.3,per_game,185
195,0.7,0.1,FR,0.6,.500,0.6,1.1,.385,0.2,0.4,.468,0.7,1.6,.500,0.3,0.5,30,0,5-10,"Atlanta, GA",7.5,23,0.3,1.0,Javaris Bradford,G,1.9,,0.4," 1.9 Pts, 0.9 Reb, 0.7 Ast",southern,0.6,0.9,per_game,157
196,0.1,0.0,SO,0.4,.167,0.1,0.7,.000,0.0,0.1,.143,0.1,0.8,.583,0.4,0.7,18,0,6-2,"Burlington, VT",4.9,35,0.3,0.5,Geri Guillory,G,0.6,,0.2," 0.6 Pts, 0.7 Reb, 0.1 Ast",southern,0.5,0.7,per_game,200
197,0.0,0.1,SO,0.6,.214,0.2,1.0,,0.0,0.0,.214,0.2,1.0,.750,0.2,0.3,14,0,6-10,,4.6,44,0.3,1.1,Jefny Anderson-Brown,C,0.6,,0.0," 0.6 Pts, 0.9 Reb, 0.0 Ast",southern,0.6,0.9,per_game,255
198,1.2,0.4,SO,4.1,.509,2.7,5.3,.366,0.8,2.2,.467,3.5,7.5,.785,2.2,2.8,33,33,6-7,"Centralia, IL",29.7,32,1.6,2.3,Matt Shaw,F,10.0,,0.8," 10.0 Pts, 5.7 Reb, 1.2 Ast",southern-illinois,1.6,5.7,per_game,235
199,1.4,1.4,SO,5.0,.511,3.6,7.0,,0.0,0.0,.511,3.6,7.0,.547,1.9,3.5,33,33,6-7,"St. Louis, MO",28.2,14,2.8,3.3,Randal Falker,F,9.1,,0.7," 9.1 Pts, 7.8 Reb, 1.4 Ast",southern-illinois,2.0,7.8,per_game,235
200,3.2,0.1,FR,1.8,.438,1.5,3.4,.300,0.5,1.5,.395,1.9,4.9,.609,1.2,1.9,33,30,6-1,"Downers Grove, IL",31.1,10,0.5,2.4,Bryan Mullins,G,5.5,,2.8," 5.5 Pts, 2.3 Reb, 3.2 Ast",southern-illinois,2.4,2.3,per_game,185
201,0.5,0.0,FR,1.3,.333,0.6,1.9,.351,0.6,1.7,.342,1.2,3.6,.517,0.5,0.9,33,1,6-3,"Indianapolis, IN",18.4,24,1.1,1.4,Wesley Clemmons,G,3.5,,0.7," 3.5 Pts, 2.3 Reb, 0.5 Ast",southern-illinois,0.9,2.3,per_game,195
202,0.3,0.6,SO,1.5,.411,0.7,1.7,.000,0.0,0.0,.404,0.7,1.7,.677,0.6,0.9,33,0,6-10,"Columbia, MO",14.1,23,1.3,1.9,Jamaal Foster,F,2.0,,0.0," 2.0 Pts, 2.8 Reb, 0.3 Ast",southern-illinois,0.6,2.8,per_game,210
203,0.0,0.2,FR,0.7,.524,0.7,1.3,,0.0,0.0,.524,0.7,1.3,.550,0.3,0.6,33,0,6-8,"De Soto, MO",9.0,35,0.6,2.2,Tony Boyle,F,1.7,,0.2," 1.7 Pts, 1.3 Reb, 0.0 Ast",southern-illinois,0.8,1.3,per_game,230
204,2.9,0.0,JR,1.5,.400,0.8,1.9,.423,1.4,3.4,.415,2.2,5.3,.820,1.3,1.6,31,30,6-0,"College Park, GA",25.3,11,0.4,1.8,Carlos Smith,G,7.1,,1.1," 7.1 Pts, 1.9 Reb, 2.9 Ast",south-alabama,1.9,1.9,per_game,180
205,0.4,0.4,FR,2.4,.444,2.1,4.7,,0.0,0.0,.444,2.1,4.7,.667,1.7,2.6,29,20,,"Palm Bay, FL",18.3,33,1.7,2.9,Jason McGriff,,5.9,,0.6," 5.9 Pts, 4.1 Reb, 0.4 Ast",south-alabama,1.4,4.1,per_game,230
206,0.5,0.0,FR,1.5,.564,0.7,1.3,.377,0.8,2.2,.444,1.5,3.5,.909,0.6,0.7,31,16,6-7,,14.2,13,0.6,1.7,Leandro Buboltz,F,4.6,,0.3," 4.6 Pts, 2.1 Reb, 0.5 Ast",south-alabama,0.7,2.1,per_game,225
207,1.0,0.1,SR,1.1,.485,1.0,2.1,.245,0.4,1.7,.378,1.5,3.8,.529,0.6,1.1,31,1,6-4,"Birmingham, AL",13.2,4,0.7,1.6,Jeffrey Collins,G,3.9,,0.8," 3.9 Pts, 1.8 Reb, 1.0 Ast",south-alabama,0.7,1.8,per_game,185
208,0.0,0.0,FR,0.3,.167,0.3,2.0,.333,0.3,1.0,.222,0.7,3.0,.600,1.0,1.7,3,0,6-5,"Houston, TX",12.3,31,0.3,0.7,Jazz Williams,G,2.7,,0.3," 2.7 Pts, 0.7 Reb, 0.0 Ast",southern,0.7,0.7,per_game,190
209,1.3,0.0,JR,2.0,.448,1.6,3.6,.261,0.8,2.9,.365,2.4,6.5,.538,0.9,1.6,8,5,6-5,,20.4,2,1.4,1.6,Mike Dale,G,6.4,,0.5," 6.4 Pts, 3.4 Reb, 1.3 Ast",southern-illinois,1.6,3.4,per_game,0
210,0.3,0.0,SR,0.3,.308,0.1,0.4,.385,0.2,0.4,.346,0.3,0.9,.333,0.0,0.1,30,0,5-10,"Evansville, IN",7.2,4,0.3,0.7,Austin Brooks,G,0.8,,0.2," 0.8 Pts, 0.6 Reb, 0.3 Ast",southern-illinois,0.4,0.6,per_game,165
211,0.1,0.0,SR,0.3,.600,0.4,0.6,.000,0.0,0.3,.429,0.4,0.9,.333,0.1,0.4,8,0,6-3,"Harrisburg, IL",2.6,12,0.3,0.0,Kyle Smithpeters,G,0.9,,0.1," 0.9 Pts, 0.5 Reb, 0.1 Ast",southern-illinois,0.1,0.5,per_game,215
212,0.0,0.0,SO,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,,6-3,,2.0,,,,Nick Hill,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",southern-illinois,,0.0,per_game,
213,1.3,0.0,JR,1.0,.433,0.4,1.0,.385,0.7,1.8,.402,1.1,2.8,.667,0.9,1.3,29,0,6-1,"Coral Springs, FL",15.0,14,0.2,1.1,Stephen Cowherd,G,3.9,,0.8," 3.9 Pts, 1.2 Reb, 1.3 Ast",south-alabama,1.0,1.2,per_game,185
214,0.1,0.1,FR,0.8,.667,0.5,0.7,.222,0.1,0.3,.519,0.5,1.0,.667,0.1,0.1,26,2,6-6,"Nacogdoches, TX",6.0,4,0.2,0.7,Trajinski Grigsby,F,1.2,,0.2," 1.2 Pts, 1.0 Reb, 0.1 Ast",south-alabama,0.2,1.0,per_game,215
215,4.5,0.0,SR,2.5,.409,2.5,6.2,.392,2.4,6.0,.401,4.9,12.2,.844,4.0,4.7,30,30,5-10,"Jersey City, NJ",35.6,10,0.5,2.0,Donald Copeland,G,16.1,,1.4," 16.1 Pts, 3.0 Reb, 4.5 Ast",seton-hall,2.4,3.0,per_game,170
216,1.2,0.7,SR,5.0,.453,5.4,12.0,,0.0,0.0,.453,5.4,12.0,.701,4.3,6.1,30,30,6-8,"Chicago, IL",36.2,1,2.9,2.8,Kelly Whitney,F,15.2,,1.2," 15.2 Pts, 7.9 Reb, 1.2 Ast",seton-hall,2.9,7.9,per_game,240
217,3.5,0.0,JR,2.7,.440,3.2,7.3,.408,3.0,7.3,.424,6.2,14.6,.849,3.1,3.6,33,33,6-4,"Los Angeles, CA",35.3,1,0.6,1.6,Brandon Heath,G,18.4,,1.5," 18.4 Pts, 3.4 Reb, 3.5 Ast",san-diego-state,3.6,3.4,per_game,198
218,1.9,1.0,JR,6.8,.492,5.0,10.2,.000,0.0,0.0,.490,5.0,10.3,.762,6.4,8.4,30,29,6-9,"Riverside, CA",32.7,42,4.1,3.1,Marcus Slaughter,F,16.5,,1.2," 16.5 Pts, 11.0 Reb, 1.9 Ast",san-diego-state,2.9,11.0,per_game,220
219,1.7,0.1,JR,2.9,.409,1.9,4.7,.384,2.1,5.5,.395,4.0,10.2,.767,1.9,2.5,29,25,6-2,"Bloomfield, NJ",28.2,2,0.8,2.5,Jamar Nutter,G,12.1,,0.8," 12.1 Pts, 3.6 Reb, 1.7 Ast",seton-hall,2.3,3.6,per_game,205
220,1.5,0.4,SO,2.6,.401,1.9,4.7,.313,0.3,1.1,.385,2.2,5.8,.705,1.0,1.5,30,20,6-5,"Bronx, NY",23.1,14,1.1,1.8,Brian Laing,G,5.8,2004,0.9," 5.8 Pts, 3.6 Reb, 1.5 Ast",seton-hall,1.5,3.6,per_game,215
221,1.0,0.1,FR,2.2,.528,1.4,2.6,.244,0.8,3.2,.370,2.1,5.8,.714,1.1,1.5,28,0,5-11,"Pittsgrove, NJ",17.4,22,0.6,1.9,Paul Gause,G,6.1,,1.3," 6.1 Pts, 2.8 Reb, 1.0 Ast",seton-hall,0.8,2.8,per_game,188
222,0.8,0.6,JR,1.9,.559,1.3,2.3,.000,0.0,0.0,.551,1.3,2.3,.771,1.2,1.6,30,17,6-10,"Pennington, NJ",17.6,33,1.6,2.7,Grant Billmeier,C,3.8,,0.5," 3.8 Pts, 3.5 Reb, 0.8 Ast",seton-hall,0.8,3.5,per_game,252
223,1.8,0.3,JR,3.1,.551,1.2,2.1,.200,0.3,1.5,.405,1.5,3.7,.686,1.5,2.2,23,15,6-7,"Chicago, IL",23.1,23,0.8,2.5,Stan Gaines,F,4.8,,0.6," 4.8 Pts, 3.9 Reb, 1.8 Ast",seton-hall,1.3,3.9,per_game,242
224,0.1,0.2,FR,1.0,.461,1.3,2.8,.000,0.0,0.0,.455,1.3,2.9,.588,0.4,0.6,27,0,6-9,"Antioch, TN",9.7,2,0.9,1.9,David Palmer,C,3.0,,0.2," 3.0 Pts, 2.0 Reb, 0.1 Ast",seton-hall,0.4,2.0,per_game,240
225,0.1,0.5,SO,2.1,.380,0.7,1.9,,0.0,0.0,.380,0.7,1.9,.800,0.6,0.8,26,13,6-11,"Baltimore, MD",13.1,50,1.4,1.5,Marcus Cousin,C,2.1,,0.2," 2.1 Pts, 3.5 Reb, 0.1 Ast",seton-hall,0.4,3.5,per_game,250
226,1.0,0.6,JR,2.9,.514,5.0,9.7,.286,0.4,1.3,.488,5.4,11.0,.814,3.2,3.9,22,21,6-10,"San Diego, CA",30.4,34,1.9,2.6,Mohamed Abukar,F,14.3,2003,1.0," 14.3 Pts, 4.7 Reb, 1.0 Ast",san-diego-state,2.0,4.7,per_game,216
227,0.9,0.0,SR,1.0,.441,0.5,1.0,.420,2.4,5.7,.423,2.8,6.7,.889,0.7,0.8,33,3,6-0,"Oakland, CA",25.4,15,0.3,1.4,John Sharper,G,8.8,,0.5," 8.8 Pts, 1.4 Reb, 0.9 Ast",san-diego-state,0.9,1.4,per_game,190
228,1.0,0.4,FR,3.4,.490,2.7,5.5,.517,0.5,1.0,.495,3.2,6.5,.685,2.3,3.3,28,25,6-5,"Newark, CA",25.7,15,2.2,2.1,Kyle Spain,F,9.2,,1.3," 9.2 Pts, 5.6 Reb, 1.0 Ast",san-diego-state,1.8,5.6,per_game,209
229,3.8,0.1,FR,1.8,.477,1.6,3.3,.322,0.6,1.8,.423,2.2,5.1,.716,1.8,2.5,33,32,5-9,"San Diego, CA",28.3,3,0.8,2.3,Richie Williams,G,6.6,,1.8," 6.6 Pts, 2.6 Reb, 3.8 Ast",san-diego-state,2.9,2.6,per_game,162
230,0.3,0.5,SR,1.5,.662,1.7,2.5,.000,0.0,0.0,.653,1.7,2.6,.559,0.7,1.2,28,7,6-7,"Bay Point, CA",13.6,20,0.6,1.7,Trimaine Davis,F,4.0,,0.1," 4.0 Pts, 2.1 Reb, 0.3 Ast",san-diego-state,0.6,2.1,per_game,235
231,0.3,0.5,SR,2.1,.547,1.1,2.0,,0.0,0.0,.547,1.1,2.0,.262,0.3,1.3,32,9,6-10,"Louisville, KY",13.6,50,1.6,1.7,Mohamed Camara,C,2.5,,0.4," 2.5 Pts, 3.6 Reb, 0.3 Ast",san-diego-state,0.6,3.6,per_game,245
232,1.1,0.1,SO,0.7,.341,0.5,1.5,.000,0.0,0.1,.326,0.5,1.5,.600,0.3,0.5,28,6,6-4,"Riverside, CA",11.4,21,0.5,0.9,Matt Thomas,G,1.3,,0.5," 1.3 Pts, 1.2 Reb, 1.1 Ast",san-diego-state,0.7,1.2,per_game,213
233,0.3,0.0,JR,0.3,.238,0.2,0.8,.150,0.1,0.7,.195,0.3,1.5,.917,0.4,0.4,27,0,5-11,"Chicago, IL",6.7,20,0.2,0.4,Carl Marshall,G,1.1,,0.2," 1.1 Pts, 0.5 Reb, 0.3 Ast",seton-hall,0.7,0.5,per_game,180
234,0.4,0.0,FR,1.0,.444,0.8,1.8,,0.0,0.0,.444,0.8,1.8,.200,0.2,1.0,5,0,6-9,"Brentwood, NY",8.8,31,0.6,1.4,John Garcia,C,1.8,,0.0," 1.8 Pts, 1.6 Reb, 0.4 Ast",seton-hall,0.8,1.6,per_game,270
235,0.0,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,,"Corona, NY",1.0,25,0.0,0.0,Tyrell Cotten,,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",seton-hall,0.0,0.0,per_game,160
236,0.0,0.0,JR,0.0,,0.0,0.0,.000,0.0,0.5,.000,0.0,0.5,,0.0,0.0,2,0,6-7,,2.5,21,0.5,0.0,Mani Messy,F,0.0,,0.0," 0.0 Pts, 0.5 Reb, 0.0 Ast",seton-hall,0.5,0.5,per_game,220
237,0.0,0.0,SO,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,6-8,"Cincinnati, OH",3.0,33,1.0,1.0,Mike Pilgrim,F,0.0,,1.0," 0.0 Pts, 1.0 Reb, 0.0 Ast",seton-hall,0.0,1.0,per_game,240
238,0.1,0.3,FR,0.6,.478,0.7,1.5,,0.0,0.0,.478,0.7,1.5,.583,0.5,0.8,15,0,6-11,"Fullerton, CA",6.1,0,0.5,1.0,Brett Hoerner,F,1.9,,0.1," 1.9 Pts, 1.1 Reb, 0.1 Ast",san-diego-state,0.5,1.1,per_game,206
239,0.4,0.0,FR,0.7,.125,0.1,0.6,.125,0.1,0.6,.125,0.1,1.1,.571,0.3,0.5,14,0,6-5,"Santa Monica, CA",6.9,24,0.4,0.7,Tim McGrath,F,0.6,,0.1," 0.6 Pts, 1.1 Reb, 0.4 Ast",san-diego-state,0.2,1.1,per_game,187
240,0.0,0.3,FR,0.0,1.000,0.3,0.3,,0.0,0.0,1.000,0.3,0.3,,0.0,0.0,6,0,6-10,"Louisville, CO",3.5,30,0.0,1.0,Chris Lamb,F,0.7,,0.2," 0.7 Pts, 0.0 Reb, 0.0 Ast",san-diego-state,0.2,0.0,per_game,223
241,4.8,0.0,SR,3.5,.431,2.7,6.3,.368,2.0,5.5,.402,4.8,11.8,.729,3.4,4.7,33,33,6-2,"Bronx, NY",31.9,11,0.8,2.8,Carl Krauser,G,15.0,2001,1.6," 15.0 Pts, 4.3 Reb, 4.8 Ast",pittsburgh,3.1,4.3,per_game,200
242,1.8,1.5,JR,6.8,.526,5.2,9.8,,0.0,0.0,.526,5.2,9.8,.634,3.6,5.6,33,33,7-0,"Emmaus, PA",27.9,33,3.7,2.6,Aaron Gray,C,13.9,,0.6," 13.9 Pts, 10.5 Reb, 1.8 Ast",pittsburgh,2.7,10.5,per_game,270
243,2.2,0.0,SO,1.2,.561,1.0,1.7,.415,1.5,3.6,.463,2.5,5.3,.831,1.6,2.0,33,29,6-1,"Bronx, NY",24.9,4,0.2,1.8,Ronald Ramon,G,8.0,,0.7," 8.0 Pts, 1.4 Reb, 2.2 Ast",pittsburgh,1.0,1.4,per_game,185
244,0.8,0.6,FR,2.6,.563,2.8,5.1,.190,0.1,0.6,.521,3.0,5.7,.693,1.8,2.7,33,3,6-6,"Clinton, MD",20.4,23,1.8,1.4,Sam Young,F,7.9,2005,0.7," 7.9 Pts, 4.4 Reb, 0.8 Ast",pittsburgh,1.5,4.4,per_game,220
245,2.2,0.0,FR,1.6,.542,1.4,2.5,.432,1.0,2.2,.490,2.3,4.8,.667,1.2,1.7,33,4,5-10,"Brooklyn, NY",21.7,2,0.5,0.8,Levance Fields,G,6.8,2005,0.8," 6.8 Pts, 2.1 Reb, 2.2 Ast",pittsburgh,1.1,2.1,per_game,190
246,1.6,1.1,JR,3.2,.557,2.4,4.4,.154,0.1,0.8,.494,2.6,5.2,.718,1.8,2.4,32,30,6-10,,23.8,14,2.3,3.0,Levon Kendall,F,7.0,,0.8," 7.0 Pts, 5.4 Reb, 1.6 Ast",pittsburgh,1.1,5.4,per_game,225
247,1.5,0.2,JR,2.0,.500,1.0,2.0,.280,0.7,2.5,.378,1.7,4.5,.705,0.9,1.3,33,2,6-3,"Mansfield, OH",18.5,22,0.3,1.7,Antonio Graves,G,5.0,,0.3," 5.0 Pts, 2.3 Reb, 1.5 Ast",pittsburgh,0.9,2.3,per_game,190
248,1.0,0.1,SO,1.9,.446,1.3,3.0,.389,0.5,1.2,.430,1.8,4.1,.594,0.6,1.0,31,4,6-2,"Mount Vernon, NY",15.1,1,1.0,1.1,Keith Benjamin,G,4.6,2004,0.3," 4.6 Pts, 2.9 Reb, 1.0 Ast",pittsburgh,0.6,2.9,per_game,190
249,0.5,0.2,SR,1.1,.500,0.8,1.5,.324,0.4,1.3,.420,1.2,2.8,.600,0.1,0.2,29,27,6-6,"Monticello, NY",10.7,0,0.5,1.1,John DeGroat,F,2.9,,0.4," 2.9 Pts, 1.6 Reb, 0.5 Ast",pittsburgh,1.0,1.6,per_game,220
250,0.1,0.3,FR,0.6,.390,0.7,1.9,,0.0,0.0,.390,0.7,1.9,.769,0.3,0.4,31,0,6-8,"Nanuet, NY",8.2,5,0.5,0.9,Tyrell Biggs,F,1.8,2005,0.1," 1.8 Pts, 1.1 Reb, 0.1 Ast",pittsburgh,0.4,1.1,per_game,250
251,0.0,0.0,JR,0.7,.500,0.5,1.0,,0.0,0.0,.500,0.5,1.0,.500,0.2,0.3,12,0,6-8,,3.1,21,0.6,0.7,Doyle Hudson,C,1.2,,0.1," 1.2 Pts, 1.3 Reb, 0.0 Ast",pittsburgh,0.3,1.3,per_game,230
252,0.0,0.0,JR,0.1,.000,0.0,0.1,.125,0.1,1.0,.111,0.1,1.1,.000,0.0,0.3,8,0,6-3,"Columbia, SC",1.6,24,0.1,0.1,Marcus Bowman,G,0.4,,0.0," 0.4 Pts, 0.3 Reb, 0.0 Ast",pittsburgh,0.1,0.3,per_game,185
253,0.0,0.0,JR,0.1,.000,0.0,0.5,.000,0.0,0.1,.000,0.0,0.6,,0.0,0.0,8,0,5-7,"Detroit, MI",1.1,15,0.0,0.0,Charles Small,G,0.0,,0.0," 0.0 Pts, 0.1 Reb, 0.0 Ast",pittsburgh,0.1,0.1,per_game,175
254,2.2,0.5,JR,2.3,.620,4.6,7.4,.384,1.9,5.0,.525,6.6,12.5,.721,3.2,4.4,29,29,6-2,"Elizabeth, NJ",36.7,2,1.1,2.4,Ibrahim Jaaber,G,18.2,,3.3," 18.2 Pts, 3.4 Reb, 2.2 Ast",pennsylvania,1.7,3.4,per_game,170
255,1.5,0.7,JR,5.0,.536,4.0,7.5,.359,1.0,2.8,.488,5.0,10.3,.625,1.6,2.6,28,24,6-6,"Blue Bell, PA",29.0,24,2.3,3.2,Mark Zoller,F,12.7,,1.5," 12.7 Pts, 7.3 Reb, 1.5 Ast",pennsylvania,2.5,7.3,per_game,220
256,2.1,0.7,SR,6.8,.543,5.5,10.1,.333,0.9,2.8,.498,6.4,12.9,.849,3.9,4.6,32,32,6-9,,34.4,13,2.1,2.3,Christian Maraker,F,17.6,,0.8," 17.6 Pts, 8.9 Reb, 2.1 Ast",pacific,2.6,8.9,per_game,235
257,2.5,0.0,SR,1.7,.430,1.5,3.4,.341,1.9,5.7,.375,3.4,9.1,.607,1.2,1.9,29,29,6-5,"Carlsbad, CA",33.4,14,0.4,1.8,Eric Osmundson,G,9.9,,0.8," 9.9 Pts, 2.1 Reb, 2.5 Ast",pennsylvania,1.9,2.1,per_game,200
258,3.0,0.9,JR,3.5,.475,2.7,5.7,.214,0.1,0.5,.454,2.8,6.2,.680,3.1,4.6,28,28,6-8,"Germantown, MD",30.6,3,1.6,2.8,Steve Danley,F,8.9,,0.9," 8.9 Pts, 5.1 Reb, 3.0 Ast",pennsylvania,2.2,5.1,per_game,225
259,1.8,0.2,SO,3.2,.446,1.9,4.2,.333,0.2,0.7,.430,2.1,4.9,.690,1.7,2.4,29,4,6-4,"Media, PA",20.9,21,1.4,1.9,Brian Grandieri,G,6.1,,1.3," 6.1 Pts, 4.6 Reb, 1.8 Ast",pennsylvania,0.9,4.6,per_game,190
260,2.2,0.2,SO,1.5,.457,1.3,2.8,.258,0.8,3.2,.351,2.1,6.0,.657,0.8,1.2,29,21,6-3,"Tinton Falls, NJ",26.4,13,0.8,2.6,David Whitehurst,G,5.8,,1.2," 5.8 Pts, 2.3 Reb, 2.2 Ast",pennsylvania,1.9,2.3,per_game,195
261,1.0,0.0,SR,2.1,.610,1.4,2.4,.308,0.3,1.0,.518,1.8,3.4,.707,1.2,1.6,25,10,6-6,,18.2,33,1.0,2.6,Friedrich Ebede,G,5.0,,0.7," 5.0 Pts, 3.1 Reb, 1.0 Ast",pennsylvania,1.0,3.1,per_game,190
